TITLE,OPEN_DT,AUDI_ACC,CMT_SCORE
더 라이트: 악마는 있다,2011-04-20,55561,-0.1429
백설공주 : 사라진 아빠를 찾아서,2016-09-29,55355,0.3456
그물,2016-10-06,55342,-0.0667
드레스메이커,2016-02-11,55330,
빅뱅 메이드,2016-06-30,55227,0.0569
위시 어폰,2017-07-20,55110,0.0
대지진,2010-11-04,55000,-0.062
파라노말 액티비티: 더 고스트 디멘션,2016-04-21,54972,-0.2057
헤이와이어,2012-07-05,54511,0.0976
파라노말 액티비티4,2012-10-25,54461,-0.0947
잡아야 산다,2016-01-07,54450,0.083
살인소설,2012-11-15,54239,-0.1176
5일의 마중,2014-10-08,54098,0.4848
맨체스터 바이 더 씨,2017-02-15,53779,0.1579
돌핀 : 꿈꾸는 다니엘의 용감한 모험,2013-03-21,53744,0.5652
개구리왕국,2015-11-12,53576,0.3939
베스트 엑조틱 메리골드 호텔,2012-07-12,53555,0.7222
길위에서,2013-05-23,53500,0.25
인 디 에어,2010-03-11,53423,0.5833
"부르고뉴, 와인에서 찾은 인생",2018-05-03,53175,0.6316
튤립 피버,2017-12-14,53121,
디센던트,2012-02-16,53103,0.2632
블랙 가스펠,2013-11-14,52852,0.2281
더 라스트: 나루토 더 무비,2015-02-26,52816,-0.0033
콘트라밴드,2012-03-22,52743,0.4286
산상수훈,2017-12-07,52685,0.3837
머니백,2018-04-12,52618,0.2879
폭풍전야,2010-04-01,52597,0.0831
프랭크,2014-09-25,52488,-0.0299
호프 스프링즈,2013-04-04,52426,0.3556
더 비지트,2015-10-15,52197,-0.0267
사랑은 언제나 진행중,2010-03-11,52193,
너의 췌장을 먹고 싶어,2018-11-15,52161,0.1628
별을 쫓는 아이,2011-08-25,52159,0.0
꼬마영웅 경찰차 프로디,2013-04-11,52154,0.8571
포인트 블랭크,2011-07-13,52094,0.2273
소중한 날의 꿈,2011-06-23,52010,0.0881
바다 탐험대 옥토넛 스페셜,2015-02-05,51884,0.4571
매혹당한 사람들,2017-09-06,51867,0.1875
스트레스를 부르는 그 이름 직장상사,2011-11-17,51646,0.1304
오싱,2013-12-05,51637,0.188
킬러 인사이드 미,2010-07-07,51555,0.0
스카이포스 3D,2013-02-28,51553,0.2903
언어의 정원,2013-08-14,51337,0.0869
트리 오브 라이프,2011-10-27,51228,0.1
미안해 사랑해 고마워,2015-10-28,51207,0.1294
빅 미라클,2012-02-23,51151,0.15
두 번의 결혼식과 한 번의 장례식,2012-06-21,50905,0.0575
더 씽,2012-06-14,50839,0.1368
윈드 리버,2017-09-14,50783,0.0
브루클린,2016-04-21,50768,0.4405
포레스트: 죽음의 숲,2016-03-30,50631,-0.3333
더 테너 리리코 스핀토,2014-12-31,50514,0.0308
젝스키스 에이틴,2018-01-18,50419,0.2331
다이빙벨,2014-10-23,50288,-0.0756
"제자, 옥한흠",2014-10-30,50274,0.6667
비밀,2015-10-15,50196,0.1944
인시디어스,2012-09-13,50163,0.0345
내가 잠들기 전에,2014-10-30,50098,0.0571
언더더씨,2017-06-22,49958,0.2338
레드라이트,2012-08-23,49925,0.0909
마음이 외치고 싶어해,2016-03-30,49813,0.3103
번개맨의 비밀,2018-12-06,49751,0.7619
살인소설,2018-04-25,49682,0.0963
폴란드로 간 아이들,2018-10-31,49605,0.5294
"가장 따뜻한 색, 블루",2014-01-16,49374,0.3418
에곤 쉴레: 욕망이 그린 그림,2016-12-22,48985,0.2627
슈퍼미니 2,2019-02-27,48944,0.8421
미스 사이공 : 25주년 특별 공연,2016-11-24,48931,
스트레이트 아웃 오브 컴턴,2015-09-10,48844,
어네스트와 셀레스틴,2014-02-20,48710,0.2704
인 어 베러 월드,2011-06-23,48549,
더 킥,2011-11-03,48396,0.0
저지드레드 3D,2012-12-06,48341,0.1567
데자뷰,2018-05-30,48279,-0.0667
우리들,2016-06-16,48223,0.5065
미스 슬로운,2017-03-29,48051,0.2052
목숨 건 연애,2016-12-14,47684,0.1316
매기스 플랜,2017-01-25,47668,0.3043
온리 더 브레이브,2018-03-07,47540,0.1959
머니 몬스터,2016-08-31,47226,0.08
"스탠바이, 웬디",2018-05-30,47223,0.5349
트리플 9,2016-04-20,47197,0.0979
작은 연못,2010-04-15,47160,-0.1477
뜨거운 안녕,2013-05-30,47105,0.0364
잃어버린 도시 Z,2017-09-21,47088,0.0127
나츠메 우인장: 세상과 연을 맺다,2018-10-31,46913,0.0741
비밥바룰라,2018-01-24,46817,0.0475
적인걸2 : 신도해왕의 비밀,2013-10-02,46796,0.2174
이스케이프,2015-11-05,46781,-0.1224
내 연애의 기억,2014-08-20,46775,0.1802
엽문3: 최후의 대결,2016-03-10,46756,-0.0083
크림슨 피크,2015-11-25,46735,
스크림 4G,2011-06-09,46723,-0.0702
갤럭시 히어로즈: 라쳇 앤 클랭크,2016-08-17,46638,0.2706
"그래, 가족",2017-02-15,46623,0.1782
엘리노어 릭비: 그 남자 그 여자,2015-04-09,46589,0.2
마더!,2017-10-19,46469,-0.0989
심야식당 2,2017-06-08,46468,0.1879
에그엔젤 코코밍: 두근두근 핼러윈 파티,2018-09-22,46386,0.25
하드코어 헨리,2016-05-19,46373,0.0403
플래닛 51,2010-10-21,46330,0.1538
블레어 위치,2016-11-23,46285,-0.0286
베스트 오퍼,2014-06-12,46282,0.1244
슈퍼윙스 3D,2013-08-14,46124,0.2892
송 원,2015-04-01,46079,
아프리카 마법여행,2011-01-20,46025,0.122
무드 인디고,2014-12-11,46010,0.0933
된장,2010-10-21,45896,0.1818
퍼펙트 센스,2011-11-24,45865,0.1905
타샤 튜더,2018-09-13,45841,0.3333
히어애프터,2011-03-24,45755,0.0814
족구왕,2014-08-21,45701,0.4274
설계,2014-09-18,45638,-0.0148
리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,2017-04-13,45484,1.0
미운오리새끼,2012-08-30,45454,0.4194
샤오린 : 최후의 결전,2011-08-25,45275,0.2167
부니 베어: 롤라 구출 대모험,2014-11-20,45250,0.2734
한 번 더 해피엔딩,2015-04-08,45166,0.5769
밀림의 왕자 레오2,2012-11-08,44988,0.3448
아더와 미니모이 2 : 셀레니아 공주 구출 작전,2010-07-08,44961,0.0833
내가 죽기 전에 가장 듣고 싶은 말,2017-07-19,44839,0.2091
북촌방향,2011-09-08,44824,0.625
댄서,2017-04-13,44750,0.1429
킹메이커,2012-04-19,44689,0.0556
호두까기인형 3D,2013-01-03,44677,0.2236
케빈에 대하여,2012-07-26,44649,0.25
저스티스,2012-03-15,44546,0.0923
프리버즈: 밍쿠와 찌아의 도시 대탈출,2013-09-17,44466,-0.0163
드래곤볼Z : 신들의 전쟁,2013-08-29,44231,0.0185
글래디에이터: 로마 영웅 탄생의 비밀 3D,2013-03-14,44198,0.3457
플로이,2018-08-15,44141,0.2308
프랑켄위니,2012-10-11,43978,0.0
성실한 나라의 앨리스,2015-08-13,43964,0.087
혈투,2011-02-24,43947,0.1803
범죄의 여왕,2016-08-25,43823,0.2639
플래그 더 문,2016-06-02,43743,
우리별 일호와 얼룩소,2014-02-20,43674,0.2589
다이노 어드벤처2: 육해공 공룡 대백과,2018-10-09,43627,0.141
울브스,2014-11-13,43613,0.1558
아일라,2018-06-21,43612,0.0357
약장수,2015-04-23,43562,-0.0562
하이큐!! 재능과 센스,2017-11-15,43221,
고백,2011-03-31,43127,-0.0104
꼬마돼지 베이브의 대모험,2017-06-15,42879,0.5484
스페이스 독,2012-03-22,42720,0.0
호스트,2013-04-04,42708,0.0548
로마,2018-12-12,42570,0.1818
쿠르스크,2019-01-16,42484,-0.1707
페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,2017-11-16,42413,-0.02
그레이트 뷰티,2014-06-12,42274,0.3729
스탠리의 도시락,2012-03-08,42210,0.2632
피케이: 별에서 온 얼간이,2015-09-03,42088,0.1982
천국에 다녀온 소년,2014-06-12,41957,-0.1351
일일시호일,2019-01-17,41458,0.8889
스푹스:MI5,2016-03-17,41416,0.1019
나쁜 이웃들,2014-07-03,41301,0.2128
칠곡 가시나들,2019-02-27,41296,0.5714
스니치,2013-05-09,41242,0.0
진짜로 일어날지도 몰라 기적,2011-12-22,41172,0.1538
배반의 장미,2018-10-18,41054,0.1189
극장판 뽀잉: 슈퍼 변신의 비밀,2018-09-20,41054,0.1492
레이디버그,2017-02-22,41041,
잔예 - 살아서는 안되는 방,2016-07-07,41023,-0.1214
더 포리너,2018-02-07,40882,0.04
하트 브레이커,2012-04-19,40793,0.3889
세인트 클라우드,2011-01-13,40766,0.1316
예감은 틀리지 않는다,2017-08-10,40750,0.1739
마오의 라스트 댄서,2011-04-28,40519,0.1978
데모닉,2015-06-25,40519,-0.0884
유고와 라라: 하늘고래와 구름섬 대모험,2015-04-09,40374,1.3333
코블러,2015-04-08,40366,0.1491
더 와이프,2019-02-27,40222,0.6667
이모티: 더 무비,2017-08-02,40221,0.14
"웰컴, 삼바",2015-02-18,40214,0.5385
G-포스: 기니피그 특공대,2010-04-22,40161,0.0811
아델라인 : 멈춰진 시간,2015-10-15,40096,0.3696
훈장과 악동들,2011-10-27,39916,-0.4
세이프 헤이븐,2013-11-06,39731,0.1279
노다메 칸타빌레 최종악장,2011-01-13,39585,0.0549
인피니트 콘서트 세컨드 인베이전 에볼루션 더 무비 3D,2012-10-18,39577,-0.0092
스트리트 댄스 2: 라틴배틀,2012-07-12,39394,0.125
그날 본 꽃의 이름을 우리는 아직 모른다,2014-02-20,39349,-0.0172
그레이브 인카운터,2012-08-01,39266,0.1639
동급생,2016-05-19,38706,
말하는 건축가,2012-03-08,38653,0.3125
내일을 위한 시간,2015-01-01,38558,0.0417
끝과 시작,2013-04-04,38432,
자유의 언덕,2014-09-04,38313,0.4074
나의 그리스식 웨딩 2,2016-03-30,38305,
몬스터 파크,2019-01-23,38262,-0.4
정글번치: 너구리 해적단과 보물지도,2015-06-25,38219,0.7333
트릭,2016-07-13,38155,0.1919
신은 죽지 않았다,2015-04-16,38149,-0.1478
흑집사 -북 오브 더 아틀란틱-,2017-04-13,37954,
4등,2016-04-13,37943,0.3089
쟈니 잉글리쉬2 : 네버다이,2011-11-02,37823,
이별의 아침에 약속의 꽃을 장식하자,2018-07-19,37764,0.64
타이밍,2015-12-10,37711,0.0714
슈퍼노바 지구 탈출기,2014-02-13,37547,0.3125
다시 태어나도 우리,2017-09-27,37449,0.4286
정글번치: 최강 악당의 등장,2018-04-19,37343,0.3171
하이큐!! 승자와 패자,2016-12-28,37329,0.2963
다키스트 아워,2018-01-17,37300,0.3095
툴리,2018-11-22,37241,0.0
추억의 마니,2015-03-19,37182,0.2333
사이드 이펙트,2013-07-11,37134,-0.0616
폭풍우 치는 밤에: 비밀 친구,2013-05-01,37112,0.434
옥희의 영화,2010-09-16,37086,0.3636
에코 플래닛 3D : 지구 구출 특급 대작전,2013-10-09,36811,0.4545
파가니니: 악마의 바이올리니스트,2014-04-23,36808,0.2586
백프로,2014-04-03,36792,0.0306
반딧불이 딘딘,2018-02-22,36737,1.3333
극장판 썬더일레븐 GO VS 골판지 전사 W,2013-06-05,36492,0.0676
스노든,2017-02-09,36485,-0.0278
가필드 펫 포스 3D,2011-01-27,36420,0.2667
다크 하우스,2017-06-22,36350,0.0152
벅스 프렌즈,2018-06-06,36308,1.5833
더 스토리: 세상에 숨겨진 사랑,2012-12-06,36068,0.5556
령 : 저주받은 사진,2015-06-04,35984,0.2041
한여름의 판타지아,2015-06-11,35907,0.5333
드래곤볼 슈퍼: 브로리,2019-02-14,35869,0.0236
에스엠타운 더 스테이지,2015-08-13,35857,0.127
반지의 제왕 : 반지원정대 (확장판),2017-01-11,35758,
지구대표 롤링스타즈,2011-03-24,35578,0.0286
파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,2016-08-17,35569,0.3636
빌리와 용감한 녀석들: 치킨 히어로,2016-02-17,35517,0.2183
스파키,2018-04-12,35436,0.1765
잠깐만 회사 좀 관두고 올게,2017-10-19,35429,0.2188
문라이즈 킹덤,2013-01-31,35328,0.4545
브루클린의 멋진 주말,2016-01-21,35318,0.7234
우리의 20세기,2017-09-27,35296,0.5342
세 번째 살인,2017-12-14,35271,0.0704
위핏,2010-02-18,35241,0.1556
엘르,2017-06-15,35122,0.0
키코리키: 황금모자의 비밀,2017-01-25,35111,0.5957
"그 시절, 우리가 좋아했던 소녀",2012-08-22,34995,0.3571
드래곤 헌터,2013-01-24,34984,0.2055
피터와 모글리의 크리스마스 어드벤처,2017-11-23,34899,0.2278
"오늘 밤, 로맨스 극장에서",2018-07-11,34897,0.4412
몬스터 왕국,2014-05-01,34888,0.2952
누구의 딸도 아닌 해원,2013-02-28,34876,0.25
펭귄 하이웨이,2018-10-18,34795,-0.1333
뫼비우스,2013-09-05,34740,-0.10099999999999999
더 헌트,2013-01-24,34724,-0.2827
서태지밴드 라이브 투어 <더 뫼비우스>,2010-05-21,34688,0.1043
하비의 마지막 로맨스,2010-10-28,34670,0.312
빠삐용,2019-02-27,34631,0.1466
음모자,2011-06-30,34625,-0.2
녹터널 애니멀스,2017-01-11,34616,0.2353
신은 죽지 않았다 2,2016-04-07,34584,0.1364
파운더,2017-04-20,34517,0.2535
필로미나의 기적,2014-04-16,34501,0.3117
극장판 레이디버그: 미라클스톤의 비밀,2018-01-25,34466,0.1688
"헤일, 시저!",2016-03-24,34295,0.2188
아이 엠 러브,2011-01-20,34269,0.0
더 플랜,2017-04-20,34225,-0.0245
7번째 내가 죽던 날,2017-05-31,34184,0.4382
빅 웨딩,2013-06-27,33993,0.4625
어메이징 메리,2017-10-04,33901,0.2717
복숭아나무,2012-10-31,33884,0.1158
"메밀꽃, 운수 좋은 날, 그리고 봄봄",2014-08-21,33751,0.0583
페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,2019-03-21,33656,0.1944
오직 사랑하는 이들만이 살아남는다,2014-01-09,33579,0.0335
마스터,2013-07-11,33505,0.0602
만신,2014-03-06,33481,0.1547
코난: 암흑의 시대,2012-04-05,33469,0.0
리틀드래곤 코코넛,2015-07-02,33464,0.4118
배틀 오브 비보이,2014-01-09,33360,0.0238
무한대를 본 남자,2016-11-03,33188,0.25
"땡큐, 대디",2015-04-23,33036,0.2
태양 아래,2016-04-27,33008,-0.12300000000000001
I AM,2012-06-21,32988,0.0637
개들의 섬,2018-06-21,32789,0.2692
킬 유어 달링,2014-10-16,32668,0.0319
시작은 키스!,2012-06-14,32626,-0.1667
꼬마 잠수함 올리 2,2014-12-04,32453,
거미줄에 걸린 소녀,2018-11-28,32418,0.0
인어공주 : 새로운 모험의 시작,2016-11-03,32350,0.3804
다가오는 것들,2016-09-29,32307,1.1333
대결,2016-09-22,32278,0.1692
팔로우,2015-04-02,32187,-0.4118
클라우즈 오브 실스마리아,2014-12-18,32126,0.1642
위크엔드 인 파리,2014-05-01,32070,0.6429
극장판 위 베어 베어스: 곰 브라더스,2017-08-24,32021,0.6604
극장판 프리파라 모두 모여라! 프리즘☆투어즈,2016-10-13,31843,0.6333
극장판 유희왕 더 다크 사이드 오브 디멘션즈,2016-06-09,31805,0.0804
마이 블랭키,2014-06-04,31798,1.2778
썬키스 패밀리,2019-03-27,31742,0.3939
꼭두각시,2013-06-20,31713,0.022000000000000002
그랜드파더,2016-08-31,31640,-0.08
동경가족,2014-07-31,31564,0.1828
꼬마 니콜라의 여름방학,2014-08-21,31368,0.3393
소명 3 : 히말라야의 슈바이처,2011-04-07,31265,0.6111
나는 부정한다,2017-04-26,31172,0.1095
더 브레이브,2011-02-24,31152,0.24100000000000002
초콜렛 도넛,2014-10-02,31101,0.2979
어떤 시선,2013-10-24,31048,0.8333
러브액츄얼리: 크리스마스 에디션,2013-12-18,31032,
목숨,2014-12-04,31022,0.1111
막달라 마리아: 부활의 증인,2018-03-28,30833,0.1579
단지 세상의 끝,2017-01-18,30793,
"좋아해, 너를",2017-09-14,30714,0.0879
앵그리스트 맨,2014-10-30,30656,0.2653
다른나라에서,2012-05-31,30590,0.25
신밧드와 마법 양탄자,2019-02-13,30534,0.1474
쿠보와 전설의 악기,2016-10-26,30525,0.1667
스노우타임,2016-12-15,30467,0.75
바르다가 사랑한 얼굴들,2018-06-14,30392,1.2143
벨 아미,2012-08-30,30373,0.1429
반지의 제왕 : 왕의 귀환 (확장판),2017-01-25,30349,
마인드스케이프,2014-10-23,30257,0.0752
드라이브 앵그리 3D,2011-08-25,30221,0.0674
지구: 놀라운 하루,2018-02-22,30200,0.3125
러스트 앤 본,2013-05-02,30193,0.2588
"나의 사랑, 그리스",2017-04-20,30181,0.193
지골로 인 뉴욕,2014-09-25,30140,0.43
극장판 나루토 질풍전: 로드 투 닌자,2013-02-21,30117,0.0356
체실 비치에서,2018-09-20,29992,2.125
행복배달부 팻아저씨,2014-10-09,29906,0.5897
테일 오브 테일즈,2016-11-24,29891,0.0194
33,2016-04-07,29728,0.1008
루터,2017-10-18,29710,0.1652
소명 2-모겐족의 월드컵,2010-04-01,29694,0.9048
내 인생의 마지막 변화구,2012-11-29,29648,0.3208
루비 스팍스,2018-05-10,29552,0.1302
춘희막이,2015-09-30,29473,0.3099
너브,2017-01-11,29441,0.0941
몬태나,2018-04-19,29354,0.1429
벨과 세바스찬,2014-03-20,29308,0.6154
역모-반란의 시대,2017-11-23,29294,0.2283
아이돌 마스터 무비 : 빛의 저편으로!,2015-11-19,29287,
에브리데이,2018-10-11,29283,0.4375
잉여들의 히치하이킹,2013-11-28,29281,0.4684
왕이 될 아이,2019-01-16,29236,0.4
리빙보이 인 뉴욕,2017-11-09,29217,0.4561
꼬마잠수함 올리,2014-10-16,29114,0.6429
데스노트: 더 뉴 월드,2017-03-29,28723,-0.0519
무협,2011-11-17,28698,0.1212
슈퍼 스파이: 수상한 임무,2015-10-15,28626,0.4783
분노,2017-03-30,28567,-0.0658
굿모닝 맨하탄,2014-02-06,28548,0.6923
머드,2013-11-28,28507,0.2466
크리미널 스쿼드,2018-04-19,28477,0.1778
극장판 암살교실 : 365일의 시간,2017-03-23,28364,0.1192
카페 6,2016-11-16,28353,0.25
파울볼,2015-04-02,28324,0.0507
서프러제트,2016-06-23,28220,-0.0789
걸즈 앤 판처 극장판,2016-08-25,28121,
투 프렌즈,2018-11-29,28082,0.2694
박물관이 진짜 살아있다,2018-11-08,28064,0.3333
마리안느와 마가렛,2017-04-20,28016,0.4773
문호 스트레이독스 [데드 애플],2018-04-05,27944,-0.1021
나를 미치게 하는 여자,2015-12-10,27858,0.1765
키드냅,2017-11-22,27854,
스페이스 비트윈 어스,2017-03-16,27847,0.4956
걸 온 더 트레인,2017-03-09,27840,-0.0662
데인저러스 메소드,2012-05-10,27642,
페어러브,2010-01-14,27521,0.11
코비: 블루 엘리펀트의 전설,2013-12-05,27463,0.5
반지의 제왕 : 두개의 탑 (확장판),2017-01-18,27440,
위아 유어 프렌즈,2015-11-12,27412,0.4569
팬텀 스레드,2018-03-08,27403,0.4444
토마스와 친구들: 용감한 기관차와 괴물소동,2016-10-13,27345,0.1538
어떤 만남,2014-07-31,27302,0.5429
라자루스,2015-07-02,27279,
몬스터 헌트,2015-11-12,27257,
로스트 인 파리,2017-05-18,27203,
지니어스,2017-04-13,27167,0.1803
피쉬 프렌즈: 알록이의 신기한 모험,2018-08-30,27128,0.75
"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",2018-01-11,27069,-0.0278
해피 투게더,2018-11-15,27046,0.1622
아워 이디엇 브라더,2012-11-29,27010,0.3985
러브 앤 머시,2015-07-30,26812,0.2152
재키,2017-01-25,26758,0.0625
몬스터 섬의 비밀,2017-09-07,26739,0.0
앙: 단팥 인생 이야기,2015-09-10,26738,0.3333
콜드 워,2019-02-07,26701,
아기돼지 3형제와 매직램프,2017-03-23,26670,0.48
머신건 프리처,2012-05-24,26640,0.2703
리멤버 미,2011-03-03,26629,0.0633
중2병이라도 사랑이 하고 싶어! 테이크 온 미,2018-05-10,26577,0.0595
원 포 더 머니,2012-02-16,26387,0.3684
뉴 스텝업: 어반댄스,2016-09-22,26381,0.0385
기적의 오케스트라 - 엘 시스테마,2010-08-12,26377,0.7857
집 나온 남자들,2010-04-08,26319,0.12
쾌걸 조로리의 대대대대모험,2013-06-05,26278,-0.0791
트레이서,2015-03-19,26262,0.1613
배저로와 친구들: 신비한 모험,2017-10-26,26185,0.418
모어 댄 블루,2018-12-12,26101,-0.0667
원더스트럭,2018-05-03,26034,0.3934
왓 이프,2014-11-13,25908,0.3868
부니베어: 로거빅 컴백홈 프로젝트,2017-06-29,25903,0.6286
달링,2018-04-12,25872,0.5217
구스범스: 몬스터의 역습,2018-11-07,25857,0.2105
서칭 포 슈가맨,2012-10-11,25694,0.0
당신의 부탁,2018-04-19,25652,0.2069
그 사람 그 사랑 그 세상,2014-11-20,25649,0.875
골드,2017-03-22,25595,0.2436
쿵푸몽키,2018-01-25,25577,0.3902
매직울프,2017-10-03,25556,0.6364
사다코 대 카야코,2017-01-04,25531,-0.0679
선샤인 온 리스,2014-09-03,25431,0.2318
예언자,2010-03-11,25309,0.1667
매직 마이크,2012-08-01,25288,0.1053
