,영화명,개봉일,감독,"API구분(left=kmdb, right=영진위)"
4236,무서운 이야기 3 : 화성에서 온 소녀,2016-06-01,"백승빈,김선,김곡,민규동",right_only
4237,무서운 이야기 3: 화성에서 온 소녀,2016-06-01,,left_only
4279,물의 목소리를 듣다,2016-06-01,야마모토 마사시,right_only
7180,아메리칸 섹스 파이,2016-06-01,제이콥 쿠니,right_only
7881,엄마 친구: 사랑하고 싶은 여자,2016-06-01,카에데,right_only
7883,엄마 친구: 여자로 보일때,2016-06-01,사카모토 후토시,right_only
8034,에코 이펙트,2016-06-01,케빈 카러웨이,right_only
8617,완전한 사육 : 소원을 말해봐,2016-06-01,박범수,right_only
9277,음탕한 아내와 사랑할때,2016-06-01,요시유키 유미,right_only
10386,착한 누나: 무삭제판,2016-06-01,카스가 요시노리,right_only
10481,참을 수 없는 엉덩이,2016-06-01,와타나베 모토츠구,right_only
10907,카마수트라: 뱀의 여인,2016-06-01,M.L. 반데바노프 데바쿤,right_only
3547,리틀 데스,2016-06-02,조쉬 로슨,right_only
4664,발광하는 불륜남,2016-06-02,스기야마 타로,right_only
4982,복종의 메이드 - 무한 쾌락,2016-06-02,이시카와 히토시,right_only
7509,애욕 인질이 된 유부녀,2016-06-02,테이 쟈가,right_only
8294,"연애의 발동 : 상해 여자, 부산 남자",2016-06-02,김태균,right_only
8295,"연애의 발동: 상해 여자, 부산 남자",2016-06-02,,left_only
8386,예루살렘Z: 좀비와의 전쟁,2016-06-02,"요아브 파즈,도론 파즈",right_only
8565,옹박 4: 리얼 액션 마스터,2016-06-02,장-마크 미네오,right_only
8619,완전한 사육: 소원을 말해봐,2016-06-02,,left_only
8690,욕망의 둥지,2016-06-02,,left_only
9159,육체의 질주 - 단지처,2016-06-02,카타오카 슈지,right_only
12249,피아니스트,2016-06-02,,left_only
12464,한잔 술과 전라 정사,2016-06-02,테이 쟈가,right_only
12592,헌팅 더 레전드,2016-06-02,저스틴 스틸리,right_only
975,그빨로,2016-06-03,권만회,right_only
4932,변태커플 스와핑,2016-06-03,나카메구로 코우지,right_only
9628,자세가 좋은 형수님,2016-06-03,나카메구로 코우지,right_only
9835,젊은 새댁 다른남자와,2016-06-03,긴다이치 코고로,right_only
10831,친구엄마: 사랑이 필요해 무삭제판,2016-06-03,사카모토 후토시,right_only
10327,진주 조개 잡이,2016-06-04,,right_only
3487,리나의 좋은 가슴,2016-06-06,오부치 아키라,right_only
1668,내 여자친구의 엄마,2016-06-07,칸바라 이쿠토,right_only
2183,달콤한 사무실 육정,2016-06-08,제제 다카히사,right_only
2716,동경밀회-불륜의 정사,2016-06-08,니시 야스노리,right_only
6952,심야의 야한근무,2016-06-08,쿠마자와 나오토,right_only
10594,첫 경험: 느끼고싶어요,2016-06-08,카스가 요시노리,right_only
11477,테니스 부인과 카메라맨,2016-06-08,테이 쟈가,right_only
12038,폭유녀의 가면정사,2016-06-08,테이 쟈가,right_only
12240,피서지의 미인 유부녀,2016-06-08,테이 쟈가,right_only
6199,소년 이야기,2016-06-09,변주현,right_only
6763,시선 사이,2016-06-09,"최익환,이광국",right_only
6764,시선사이,2016-06-09,,left_only
9447,인공지능 남자친구,2016-06-09,조조 히데오,right_only
1531,남편 아들의 끝없는 욕망,2016-06-10,사카모토 후토시,right_only
3553,리틀 비트 좀비,2016-06-10,캐시 워커,right_only
1349,나도 때론 포르노그라피의 주인공이고 싶다 : 감독판,2016-06-13,장성수,right_only
9858,젊은 여형사의 섹스수사,2016-06-13,야마우치 다이스케,right_only
9492,인썸니악: 사라진기억,2016-06-14,몬티 미란다,right_only
2820,뒷태가 이쁜 미망인,2016-06-15,아라키 타로,right_only
4391,미스택시드라이버,2016-06-15,토미오카 타다후미,right_only
4708,방탕한금수저부인,2016-06-15,하세가와 카츠유키,right_only
10767,치한전철-손가락의 온도,2016-06-15,쿠보데라 카즈토,right_only
11414,탐정사무소-평강공주와 바보온달 무삭제판,2016-06-15,이동현,right_only
1960,누나 친구: 화려한 외출,2016-06-16,카에데,right_only
2043,닌자터틀 : 어둠의 히어로,2016-06-16,데이브 그린,right_only
2044,닌자터틀: 어둠의 히어로,2016-06-16,,left_only
2754,동호회의 목적,2016-06-16,조경훈,right_only
5177,불의 전차,2016-06-16,,left_only
8234,여자전쟁: 비열한 거래,2016-06-16,노진수,right_only
8663,외출: 외로운 여자들,2016-06-16,네지메 지로,right_only
9745,저스트 짐,2016-06-16,크레이그 로버츠,right_only
9998,정사: 착한 엄마와 딸,2016-06-16,카에데,right_only
10838,친구엄마: 은밀한 유혹,2016-06-16,네지메 지로,right_only
11339,타부 - 새누나,2016-06-16,,left_only
11341,타부-새누나,2016-06-16,이슬,right_only
12359,하숙집 2 (무삭제),2016-06-16,정태령,right_only
7341,아즈마 린의 전기고문실,2016-06-17,오쿠 와타루,right_only
1873,노리코의 은밀한 사생활,2016-06-20,사카모토 레이,right_only
1636,내 아내의 엄마: 사위와 사랑에 빠지다,2016-06-21,칸바라 이쿠토,right_only
10777,친구 누나 무삭제,2016-06-21,채길병,right_only
1512,남자회원들을 위한 서비스,2016-06-22,슈우키,right_only
4927,변태상담치료,2016-06-22,쿠니사와 미노루,right_only
8183,여사진작가와 남자모델,2016-06-22,슈우키,right_only
9452,인디펜던스 데이 : 리써전스,2016-06-22,롤랜드 에머리히,right_only
9453,인디펜던스 데이: 리써전스,2016-06-22,,left_only
10912,카미노,2016-06-22,조쉬 C. 월러,right_only
11204,크리미널,2016-06-22,아리엘 브로멘,right_only
1465,나이트라이트,2016-06-23,"스콧 벡,브라이언 우즈",right_only
4460,미저리 고스트,2016-06-23,,left_only
4851,베로니카의 이중생활,2016-06-23,,left_only
6692,스포찬 배틀 요괴 대결전,2016-06-23,쿠보 히로시,right_only
6697,스프링,2016-06-23,,left_only
7754,어린여자: 맛있는 관음,2016-06-23,,left_only
9902,젊은엄마 : 디 오리지널,2016-06-23,정도수,right_only
11205,크리미널,2016-06-23,,left_only
12388,하우스바운드,2016-06-23,제라드 존스톤,right_only
10785,친구 아내: 절친 부부의 초대장,2016-06-28,사카모토 후토시,right_only
132,500일의 썸머,2016-06-29,,left_only
6153,셀,2016-06-29,토드 윌리엄스,right_only
12920,히 네버 다이: 뱀파이어의 전설,2016-06-29,제이슨 크라브지크,right_only
748,교환:남자친구,2016-06-30,사카모토 후토시,right_only
1587,내 남자친구의 여자,2016-06-30,사카모토 후토시,right_only
3814,맛있는 간호사의 정사,2016-06-30,나루세토 사유키,right_only
4405,미스터 쿠퍼,2016-06-30,,left_only
4461,미저리 고스트,2016-06-30,마이클 스티브,right_only
6155,셀: 인류 최후의 날,2016-06-30,,left_only
7561,앵귀시: 소녀의 저주,2016-06-30,,left_only
10856,친구의 애인,2016-06-30,사카모토 후토시,right_only
11257,키즈모노가타리 I : 철혈편,2016-06-30,신보 아키유키,right_only
11258,키즈모노가타리 I: 철혈편,2016-06-30,,left_only
264,가라데 파이터,2016-07-01,호세 몬테시노스,right_only
473,거유이발소-어서오세요,2016-07-01,시미즈 다이케이,right_only
4107,모텔아가씨-녹는 육체,2016-07-01,이케지마 유타카,right_only
9340,이쁜 아내를 빌려드려요,2016-07-01,테이 쟈가,right_only
10028,젖은 스커트의 부인,2016-07-01,테이 쟈가,right_only
10048,제독 : 미힐 드 로이테르,2016-07-01,로엘 르네,right_only
12688,형수의 젖은 오후,2016-07-01,타케호라 테츠야,right_only
11591,투란도트,2016-07-02,,right_only
3755,마탄의 사수,2016-07-03,크리스티안 틸레만,right_only
7104,아내의 엄마: 데릴 사위,2016-07-05,칸바라 이쿠토,right_only
11781,파우스트의 겁벌,2016-07-05,알비스 헤르마니스,right_only
12188,플라잉 홈,2016-07-05,도미니크 데루데르,right_only
1558,남편은 바빠서 불륜에 취한 육체,2016-07-06,슈우키,right_only
3055,라이엇,2016-07-06,존 라이드,right_only
5900,서른살의 욕정-처음 아니야,2016-07-06,미츠이시 후지로,right_only
6878,신입 게이샤는 유부녀,2016-07-06,테이 쟈가,right_only
7344,아찔한 욕정녀들,2016-07-06,테이 쟈가,right_only
8936,웨포나이즈드,2016-07-06,티모시 우드워드 주니어,right_only
11127,쾌락열차-현란한 손가락,2016-07-06,쿠보데라 카즈토,right_only
11197,크로씽 포인트,2016-07-06,다니엘 지릴리,right_only
98,2차 세계대전 타임트랙,2016-07-07,,left_only
1368,나만의 승진 테크닉,2016-07-07,강백호,right_only
3324,레프트 비하인드: 휴거의 시작,2016-07-07,,left_only
4896,벤허,2016-07-07,,left_only
7780,어비스: 메가샤크,2016-07-07,에밀 에드윈 스미스,right_only
11030,컨파인스,2016-07-07,이탄 락커웨이,right_only
11682,특수부대 사이보그 솔저,2016-07-07,그리프 퍼스트,right_only
7753,어린여자 : 맛있는 관음,2016-07-08,이민환,right_only
8850,워하우스: 죽음의 표식,2016-07-08,루크 마세이,right_only
10171,주말부부,2016-07-08,기대호,right_only
6136,섹시 레이디: 나랑 한판 할래?,2016-07-11,아사히 마사츠구,right_only
9055,유리코의 아로마,2016-07-11,요시다 코타,right_only
2711,동거의 목적(무삭제판),2016-07-12,조성우,right_only
873,그녀는 포위됐다 - 지하철,2016-07-13,카네다 사토시,right_only
2397,더 웨이브,2016-07-13,로아 우타우,right_only
6263,속옷 개방 대방출,2016-07-13,야마자키 쿠니노리,right_only
7825,언더 워터,2016-07-13,자움 콜렛 세라,right_only
8679,요즘 신혼녀의 유행은,2016-07-13,요시유키 유미,right_only
9827,젊은 남편보다 잘하는 남자,2016-07-13,슈우키,right_only
10659,초대박 거유여상사,2016-07-13,하세가와 카츠유키,right_only
708,관광버스 속 정사,2016-07-14,타케우치 마사토시,right_only
2398,더 웨이브,2016-07-14,,left_only
4536,바그다드 카페,2016-07-14,,left_only
4537,바그다드 카페 : 디렉터스컷,2016-07-14,퍼시 애들론,right_only
5137,불륜관계,2016-07-14,삼도,right_only
8210,여자 전쟁: 봉천동 혈투,2016-07-14,,left_only
8233,여자전쟁: 봉천동 혈투,2016-07-14,권성국,right_only
8644,외도,2016-07-14,최우성,right_only
11148,쿨하니까 괜찮아,2016-07-14,맥스 마이어,right_only
11425,태양 아래(해설판),2016-07-14,비탈리 만스키,right_only
11863,패신저스,2016-07-14,로드리고 가르시아,right_only
12213,플레이스 인 헬,2016-07-14,데이비드 부어부어,right_only
12274,피해자,2016-07-14,크리스 아벨,right_only
535,게스트 하우스 여주인의 비밀연애,2016-07-15,후즈키 미호,right_only
6325,수줍은 내 약혼녀,2016-07-15,마츠모토 신지,right_only
6466,스무살 내 친구 - 미친 향기,2016-07-15,이치엔,right_only
8021,에이컵 친구 아내 - 남편 오기 전에,2016-07-15,카츠라기 히로후미,right_only
11635,트럭걸의 사랑이야기,2016-07-15,에지리 다이,right_only
8047,엑소시즘: 로스트테이프,2016-07-19,폴 카타라노토,right_only
8645,외도,2016-07-19,,left_only
563,결혼 4년차의 불륜-남편후배와,2016-07-20,하야마 노부시,right_only
782,굵은 애인과 불륜사이,2016-07-20,고토 다이스케,right_only
3947,먼저 자버린 남편과 불타는 육체,2016-07-20,마스다 노리히코,right_only
7884,엄마 친구: 여자로 보일때 무삭제판,2016-07-20,사카모토 후토시,right_only
12223,피곤한 남편 대신 출장서비스,2016-07-20,슈우키,right_only
99,2차 세계대전 타임트랙,2016-07-21,에밀 에드윈 스미스,right_only
157,71 : 벨파스트의 눈물,2016-07-21,얀 디맨지,right_only
158,71: 벨파스트의 눈물,2016-07-21,,left_only
428,개인교수: 심화학습,2016-07-21,,left_only
429,개인교수: 심화학습 (무삭제),2016-07-21,정태령,right_only
514,걸스 로스트,2016-07-21,,left_only
1401,나쁜놈은 죽는다 무삭제 특별판,2016-07-21,손호,right_only
2983,뜨거운 이웃 무삭제 감독판,2016-07-21,이전,right_only
3688,마음,2016-07-21,최원석,right_only
4407,미스터 토렌테 <카지노를 털어라!!!>,2016-07-21,산티아고 세구라,right_only
4792,뱅 갱: 모던 러브 스토리,2016-07-21,,left_only
4868,베어풋,2016-07-21,앤드류 플레밍,right_only
5353,비룡맹장,2016-07-21,,left_only
7468,알파독,2016-07-21,,left_only
9382,이지머니 3,2016-07-21,얀스 욘손,right_only
11392,타투이스트,2016-07-21,"데본 다운즈,케니 게이지",right_only
11430,태평륜,2016-07-21,,left_only
12487,핫섹토크 무삭제 감독판,2016-07-21,이전,right_only
3018,라스트 걸 스탠딩,2016-07-25,벤자민 R. 무디,right_only
3674,마스터: 뒤틀린 사랑,2016-07-25,아테 드 종,right_only
7818,언니들의 속사정: 탐욕의 길,2016-07-25,야마우치 다이스케,right_only
7718,어린 엄마: 딸과 함께,2016-07-26,이시노 쇼세이,right_only
10975,캘린더걸-무삭제,2016-07-26,강현철,right_only
986,극장 치한,2016-07-27,밤비노 푸린,right_only
1187,기모노를 입은 아가씨,2016-07-27,케이치 후지와라,right_only
2725,동생애인과의 정사,2016-07-27,타지리 유지,right_only
6841,신랑은 몰라요-바람,2016-07-27,이가라시 히로츠구,right_only
9813,절대거유의 노출증,2016-07-27,아라키 타로,right_only
11228,클럽 라이프,2016-07-27,파브리지오 콘테,right_only
11434,태풍이 지나가고,2016-07-27,고레에다 히로카즈,right_only
3284,레이지 헤이지 크레이지,2016-07-28,육이심,right_only
4885,베티블루 37.2,2016-07-28,,left_only
4886,베티블루 37.2 디오리지널,2016-07-28,장 자크 베넥스,right_only
4958,보스의 딸,2016-07-28,,left_only
4968,보전자전,2016-07-28,최석원,right_only
5528,사냥: 헌터스 킬러,2016-07-28,크리스 브라이언트,right_only
5788,새색시의 비밀극장,2016-07-28,칸바라 이쿠토,right_only
7836,언럭키맨,2016-07-28,,left_only
7848,언케이지드,2016-07-28,다니엘 로빈스,right_only
8683,욕구불만 아내의 밀회,2016-07-28,칸바라 이쿠토,right_only
9631,자유연애시대 무삭제 특별판,2016-07-28,이전,right_only
11435,태풍이 지나가고,2016-07-28,,left_only
11955,펠로니,2016-07-28,매튜 세빌,right_only
12779,홍금보의 보디가드,2016-07-28,,left_only
4060,명품 주부의 유혹,2016-08-01,카토 요시카즈,right_only
4451,미인 며느리의 뒤태,2016-08-01,테이 쟈가,right_only
11467,터져버린 마사지 부인,2016-08-01,테이 쟈가,right_only
12762,혼전 여직원의 연예,2016-08-01,이케지마 유타카,right_only
351,간통: 사장님의 아내,2016-08-03,카에데,right_only
1542,남편 후배의 야한 속삭임,2016-08-03,우수바시 수이,right_only
1897,노예의 성욕-불기둥,2016-08-03,카타오카 슈지,right_only
2052,다 해주는 여자,2016-08-03,네지메 지로,right_only
3894,매춘: 내 아내와 딸,2016-08-03,카에데,right_only
4507,밀애 : 내 이웃의 유부녀들,2016-08-03,카에데,right_only
7122,아내의 젖은 블라우스,2016-08-03,테이 쟈가,right_only
9098,유부녀의 하얀 속살,2016-08-03,쿠보데라 카즈토,right_only
9125,유혹 2,2016-08-03,강국민,right_only
9869,젊은 제수씨,2016-08-03,카에데,right_only
9879,젊은 하숙집 아줌마,2016-08-03,카에데,right_only
12230,피닉스 라이트 사건,2016-08-03,키스 아렘,right_only
516,걸어도 걸어도,2016-08-04,,left_only
1104,극장판 푸른 강철의 아르페지오 -아르스 노바- 카덴차,2016-08-04,키시 세이지,right_only
6065,세일러복과 기관총 -졸업-,2016-08-04,,left_only
7686,어롱 더 로드사이드,2016-08-04,조란 리시넥,right_only
12922,히 후 데어 2: 런던 테러리스트,2016-08-04,,left_only
7577,야동 보기 좋은날,2016-08-05,,left_only
8865,원나잇 스캔들: 모닝 애프터,2016-08-05,산라 J. 켈,right_only
3602,마농 레스코,2016-08-06,,right_only
7578,야동보기 좋은 날,2016-08-08,권문선,right_only
