TITLE,OPEN_DT,OPEN_MONTH,OPEN_QUARTER,OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_CMT_LEN_MEAN,NAVER_EX_PT,ORI_BOOK,AUDI_ACC
쇼콜라,2017-03-09,3,1,10,119.0,프랑스,판씨네마(주),드라마,12세이상관람가,0.0,32.0,37.15625,288.0,0.0,2757
"앵두야, 연애하자",2013-06-06,6,2,23,98.0,한국,기타,드라마,15세이상관람가,0.0,30.0,40.2666666666667,0.0,0.0,2754
언더 더 스킨,2014-07-17,7,3,29,108.0,영국,씨네그루(주)다우기술,SF,청소년관람불가,0.0,33.0,42.8787878787879,220.0,1.0,2750
콜드 워,2013-09-05,9,3,36,101.0,홍콩,기타,범죄,15세이상관람가,,93.0,55.4731182795699,0.0,0.0,2749
하우 투 비,2010-01-28,1,1,4,85.0,영국,기타,코미디,12세이상관람가,,37.0,22.0,0.0,0.0,2746
굿타임,2018-01-04,1,1,1,101.0,미국,기타,범죄,15세이상관람가,,23.0,33.6086956521739,185.0,0.0,2743
분장,2017-09-27,9,3,39,102.0,한국,기타,드라마,15세이상관람가,0.0,55.0,62.2727272727273,254.0,0.0,2737
밍크코트,2012-01-12,1,1,2,91.0,한국,기타,드라마,15세이상관람가,0.0,27.0,35.0,0.0,0.0,2731
여배우 공작단,2014-06-19,6,2,25,72.0,한국,기타,멜로,청소년관람불가,0.0,0.0,0.0,13.0,0.0,2729
괴물들,2018-03-08,3,1,10,102.0,한국,기타,드라마,청소년관람불가,0.0,25.0,28.12,264.0,0.0,2725
아이엠 호프맨,2017-11-16,11,4,46,76.0,한국,기타,다큐멘터리,전체관람가,,10.0,197.8,120.0,0.0,2724
이웃집 좀비,2010-02-18,2,1,7,89.0,한국,기타,공포,15세이상관람가,,108.0,26.787037037037,0.0,0.0,2721
토미카 무비,2014-12-11,12,4,50,60.0,일본,기타,애니메이션,전체관람가,,1.0,29.0,61.0,0.0,2719
진저 앤 로사,2014-05-15,5,2,20,89.0,영국,기타,드라마,15세이상관람가,,47.0,49.6382978723404,182.0,0.0,2699
릴라와 마법의 책,2018-11-08,11,4,45,76.0,기타,기타,어드벤처,전체관람가,,2.0,14.0,11.0,0.0,2698
겁쟁이 페달: 리라이드,2016-01-14,1,1,2,88.0,일본,기타,애니메이션,전체관람가,,4.0,16.75,146.0,0.0,2697
줄탁동시,2012-03-01,3,1,9,117.0,한국,기타,드라마,청소년관람불가,0.0,55.0,33.6545454545455,0.0,0.0,2692
창피해,2011-12-08,12,4,49,111.0,한국,기타,멜로,청소년관람불가,0.0,35.0,23.5142857142857,0.0,0.0,2690
팬텀: 라스트 커맨더,2013-07-04,7,3,27,98.0,미국,기타,액션,15세이상관람가,0.0,58.0,39.7068965517241,0.0,0.0,2684
중화 명탐정,2013-07-26,7,3,30,107.0,중국,기타,액션,15세이상관람가,,23.0,34.7826086956522,0.0,0.0,2673
여배우는 너무해,2014-02-27,2,1,9,95.0,한국,(주)인벤트스톤,멜로,청소년관람불가,0.0,58.0,36.1206896551724,0.0,0.0,2673
디테일스,2013-04-11,4,2,15,101.0,미국,기타,코미디,청소년관람불가,,32.0,53.78125,0.0,0.0,2669
샤크어택,2014-09-04,9,3,36,81.0,캐나다,기타,액션,청소년관람불가,,2.0,26.5,22.0,0.0,2664
깨끗하고 연약한,2014-10-30,10,4,44,126.0,일본,기타,멜로,12세이상관람가,,56.0,43.053571428571395,225.0,1.0,2661
노조키메,2016-08-10,8,3,32,99.0,일본,기타,공포,15세이상관람가,,32.0,54.75,387.0,1.0,2661
마술피리,2014-08-02,8,3,31,150.0,독일,기타,공연,전체관람가,,2.0,18.5,47.0,0.0,2658
바람의 검심,2013-01-03,1,1,1,134.0,일본,기타,액션,청소년관람불가,1.0,530.0,60.650943396226396,0.0,0.0,2648
사이즈의 문제,2010-04-15,4,2,15,93.0,기타,기타,드라마,12세이상관람가,,97.0,31.7731958762887,0.0,0.0,2647
조류인간,2015-02-26,2,1,9,112.0,한국,기타,드라마,15세이상관람가,0.0,23.0,53.8260869565217,182.0,0.0,2640
백설공주의 마지막 키스,2014-05-01,5,2,18,104.0,스페인,기타,드라마,12세이상관람가,,64.0,42.671875,153.0,0.0,2635
히어 애프터,2016-05-12,5,2,19,101.0,기타,기타,드라마,15세이상관람가,,12.0,67.1666666666667,261.0,0.0,2633
온 더 로드,2014-03-27,3,1,13,139.0,미국,기타,어드벤처,청소년관람불가,,45.0,28.6666666666667,63.0,0.0,2622
뮤즈 드론즈 월드투어 실황,2018-07-12,7,3,28,86.0,영국,기타,공연,12세이상관람가,,1.0,31.0,3.0,0.0,2613
더 크로니클: 뮤턴트의 반격,2015-11-12,11,4,46,125.0,일본,기타,SF,15세이상관람가,0.0,76.0,43.9210526315789,181.0,1.0,2613
엘로이즈: 그녀들의 사랑,2014-02-06,2,1,6,94.0,스페인,기타,드라마,청소년관람불가,,23.0,23.7826086956522,0.0,0.0,2610
바람에 젖은 여자,2017-05-25,5,2,21,78.0,일본,기타,코미디,청소년관람불가,,11.0,44.8181818181818,235.0,0.0,2602
내 아내와 결혼해 주세요,2017-05-18,5,2,20,114.0,일본,기타,멜로,전체관람가,0.0,17.0,34.4705882352941,95.0,0.0,2600
오마르,2015-02-05,2,1,6,98.0,기타,기타,드라마,15세이상관람가,,27.0,43.148148148148096,137.0,0.0,2597
사토미를 찾아라,2014-10-16,10,4,42,88.0,한국,기타,코미디,청소년관람불가,0.0,19.0,26.5263157894737,112.0,0.0,2595
미스테리어스 스킨,2017-11-23,11,4,47,105.0,미국,기타,드라마,청소년관람불가,0.0,251.0,31.0159362549801,369.0,0.0,2587
파밍 보이즈,2017-07-13,7,3,28,98.0,한국,기타,다큐멘터리,전체관람가,0.0,45.0,63.5555555555556,1010.0,0.0,2586
이로도리 인생2막,2013-09-27,9,3,39,112.0,일본,기타,드라마,12세이상관람가,,1.0,76.0,0.0,0.0,2586
브로큰,2013-07-18,7,3,29,90.0,영국,판씨네마(주),드라마,청소년관람불가,,22.0,28.3636363636364,0.0,0.0,2582
리틀 제이콥,2012-11-08,11,4,45,40.0,한국,기타,애니메이션,전체관람가,,15.0,34.5333333333333,0.0,0.0,2581
죽은 자의 제국,2016-02-25,2,1,8,120.0,일본,기타,애니메이션,15세이상관람가,1.0,130.0,59.8076923076923,663.0,0.0,2581
태극권 2014 : 어전시위,2014-10-02,10,4,40,93.0,중국,기타,액션,15세이상관람가,,6.0,34.5,27.0,0.0,2579
단델리온 더스트,2012-05-10,5,2,19,100.0,미국,기타,드라마,12세이상관람가,,3.0,16.6666666666667,0.0,1.0,2579
매니악 : 슬픈 살인의 기록,2013-07-04,7,3,27,85.0,미국,기타,공포,청소년관람불가,,118.0,48.7966101694915,0.0,0.0,2578
대공습,2014-09-25,9,3,39,100.0,기타,기타,전쟁,15세이상관람가,,117.0,37.025641025641,47.0,0.0,2572
플러스 원,2014-09-25,9,3,39,94.0,미국,기타,스릴러,청소년관람불가,,11.0,30.4545454545455,186.0,0.0,2569
슈퍼쇼 4 3D,2013-08-08,8,3,32,96.0,한국,기타,공연,전체관람가,,135.0,25.111111111111104,0.0,0.0,2567
히어 앤 데어,2011-12-15,12,4,50,85.0,미국,기타,멜로,15세이상관람가,,28.0,30.607142857142897,0.0,0.0,2553
사랑은 부엉부엉,2016-12-29,12,4,52,82.0,프랑스,기타,드라마,12세이상관람가,0.0,38.0,31.8157894736842,264.0,0.0,2546
택시,2015-11-05,11,4,45,81.0,기타,기타,드라마,전체관람가,0.0,5.0,28.2,89.0,0.0,2540
미세스 하이드,2018-05-31,5,2,22,95.0,프랑스,기타,드라마,15세이상관람가,0.0,2.0,43.0,40.0,0.0,2536
파티51,2014-12-11,12,4,50,101.0,한국,기타,다큐멘터리,청소년관람불가,,11.0,75.0,59.0,0.0,2536
웰컴 투 사우스,2012-12-13,12,4,50,106.0,이탈리아,기타,코미디,전체관람가,,121.0,39.669421487603294,0.0,0.0,2524
꺼져버려 종양군,2016-05-12,5,2,19,123.0,중국,기타,드라마,12세이상관람가,,15.0,57.2,183.0,1.0,2519
메가 스파이더,2014-09-12,9,3,37,80.0,미국,기타,코미디,15세이상관람가,,46.0,35.043478260869605,72.0,0.0,2519
살인의 강,2010-09-30,9,3,39,99.0,한국,기타,미스터리,청소년관람불가,0.0,138.0,29.731884057971,0.0,0.0,2515
맹글혼,2015-11-26,11,4,48,97.0,미국,기타,드라마,15세이상관람가,0.0,9.0,35.77777777777779,109.0,0.0,2511
일주일간 친구,2017-12-28,12,4,52,120.0,일본,기타,멜로,12세이상관람가,0.0,81.0,45.2469135802469,1530.0,1.0,2508
하나식당,2018-11-22,11,4,47,94.0,한국,기타,드라마,12세이상관람가,0.0,10.0,83.0,92.0,0.0,2505
양의 나무,2018-10-18,10,4,42,125.0,일본,기타,스릴러,15세이상관람가,0.0,11.0,40.1818181818182,103.0,0.0,2505
뷰티풀 레이디스,2016-11-10,11,4,45,98.0,프랑스,기타,드라마,15세이상관람가,0.0,12.0,35.9166666666667,180.0,0.0,2501
아워즈,2014-04-16,4,2,16,96.0,미국,기타,드라마,15세이상관람가,,101.0,55.1980198019802,98.0,0.0,2492
다슬이,2011-11-24,11,4,47,86.0,한국,기타,드라마,전체관람가,,31.0,29.0967741935484,0.0,0.0,2492
레드 툼,2015-07-09,7,3,28,91.0,한국,기타,다큐멘터리,15세이상관람가,,54.0,43.2962962962963,773.0,0.0,2487
톰 오브 핀란드,2018-08-30,8,3,35,116.0,핀란드,기타,드라마,15세이상관람가,0.0,7.0,39.5714285714286,46.0,0.0,2482
해커스,2014-10-01,10,4,40,79.0,프랑스,기타,스릴러,15세이상관람가,0.0,4.0,27.75,15.0,0.0,2479
어떤 여인의 고백,2013-10-03,10,4,40,102.0,프랑스,기타,드라마,청소년관람불가,,10.0,96.8,0.0,0.0,2477
브레이킹,2014-08-21,8,3,34,85.0,미국,기타,액션,청소년관람불가,,2.0,30.5,23.0,0.0,2474
계몽영화,2010-09-16,9,3,37,125.0,한국,기타,드라마,15세이상관람가,0.0,27.0,27.185185185185198,0.0,0.0,2456
투란도트,2016-02-07,2,1,5,123.0,독일,기타,공연,12세이상관람가,,7.0,33.5714285714286,84.0,0.0,2455
22,2018-08-14,8,3,33,98.0,한국,메가박스중앙(주)플러스엠,다큐멘터리,전체관람가,0.0,8.0,94.375,138.0,0.0,2434
겁쟁이 페달: 스페어바이크,2016-11-17,11,4,46,60.0,일본,기타,애니메이션,전체관람가,,7.0,22.571428571428598,276.0,0.0,2415
로크,2014-06-26,6,2,26,85.0,미국,기타,드라마,15세이상관람가,,61.0,46.70491803278689,171.0,0.0,2412
아메리칸 패스토럴,2017-05-25,5,2,21,108.0,미국,기타,가족,15세이상관람가,0.0,13.0,29.846153846153804,111.0,0.0,2412
막걸스,2015-05-21,5,2,21,103.0,한국,기타,코미디,15세이상관람가,0.0,786.0,34.9007633587786,3469.0,0.0,2410
호박과 마요네즈,2018-09-13,9,3,37,93.0,일본,기타,멜로,15세이상관람가,,18.0,41.27777777777779,61.0,1.0,2406
헝그리 하트,2016-06-30,6,2,26,112.0,이탈리아,기타,드라마,15세이상관람가,0.0,16.0,53.5,279.0,0.0,2398
별나라 몰리 몬스터,2018-11-29,11,4,48,72.0,독일,기타,애니메이션,전체관람가,,3.0,50.0,9.0,0.0,2395
독도의 영웅들,2016-02-18,2,1,7,67.0,한국,기타,다큐멘터리,12세이상관람가,,3.0,55.6666666666667,94.0,0.0,2384
더 홈즈맨,2015-10-08,10,4,41,122.0,프랑스,기타,드라마,청소년관람불가,0.0,63.0,51.6349206349206,162.0,0.0,2381
백자의 사람 : 조선의 흙이 되다,2012-07-12,7,3,28,118.0,일본,기타,드라마,전체관람가,0.0,17.0,37.5294117647059,0.0,0.0,2377
마담 보바리,2015-04-02,4,2,14,99.0,프랑스,기타,멜로,청소년관람불가,,6.0,42.1666666666667,115.0,0.0,2375
디브,2016-09-01,9,3,35,100.0,기타,기타,어드벤처,15세이상관람가,,10.0,54.4,50.0,0.0,2371
땅의 여자,2010-09-09,9,3,36,95.0,한국,기타,다큐멘터리,전체관람가,0.0,10.0,78.0,0.0,0.0,2368
뉴타입 히어로 얏타맨,2012-06-21,6,2,25,91.0,일본,기타,애니메이션,전체관람가,,15.0,27.266666666666698,0.0,0.0,2368
잔다라: 더 비기닝,2013-09-05,9,3,36,109.0,기타,기타,멜로,청소년관람불가,1.0,12.0,44.1666666666667,0.0,0.0,2360
행복까지 30일,2016-06-09,6,2,23,90.0,인도,기타,드라마,전체관람가,,23.0,33.7391304347826,527.0,0.0,2359
아기와 나,2017-11-23,11,4,47,113.0,한국,CGV아트하우스,드라마,15세이상관람가,0.0,21.0,46.0,440.0,0.0,2356
바비,2012-10-25,10,4,43,98.0,한국,기타,드라마,청소년관람불가,0.0,57.0,34.3333333333333,0.0,0.0,2355
마이 페어 웨딩,2015-06-04,6,2,23,94.0,한국,기타,다큐멘터리,12세이상관람가,0.0,123.0,52.6666666666667,343.0,0.0,2353
탱고 위드 미,2013-08-29,8,3,35,96.0,벨기에,기타,드라마,청소년관람불가,,16.0,42.6875,0.0,0.0,2350
피가로의 결혼,2015-02-21,2,1,8,229.0,미국,기타,공연,전체관람가,,8.0,57.75,49.0,0.0,2350
레나,2016-05-26,5,2,21,109.0,한국,기타,멜로,12세이상관람가,0.0,55.0,67.5272727272727,390.0,0.0,2349
마이 플레이스,2014-01-30,1,1,5,77.0,한국,기타,다큐멘터리,전체관람가,0.0,17.0,78.0588235294118,0.0,0.0,2349
마이 보이,2014-04-10,4,2,15,98.0,한국,기타,가족,12세이상관람가,0.0,52.0,49.6153846153846,123.0,0.0,2338
극장판 꽃이 피는 첫걸음 : 홈 스위트 홈,2014-07-17,7,3,29,67.0,일본,기타,애니메이션,12세이상관람가,,68.0,43.8676470588235,582.0,0.0,2329
인생면허시험,2015-10-29,10,4,44,89.0,미국,기타,드라마,청소년관람불가,,167.0,32.6646706586826,246.0,0.0,2325
노란 코끼리,2013-11-14,11,4,46,131.0,일본,기타,멜로,15세이상관람가,,45.0,40.088888888888896,0.0,0.0,2317
바빌론의 아들,2011-02-24,2,1,8,91.0,영국,기타,드라마,전체관람가,,3.0,20.6666666666667,0.0,0.0,2317
맨 앤 치킨,2016-05-04,5,2,18,99.0,덴마크,기타,코미디,청소년관람불가,,7.0,36.4285714285714,67.0,0.0,2316
못,2014-11-20,11,4,47,108.0,한국,기타,드라마,15세이상관람가,0.0,35.0,87.8,152.0,0.0,2313
아쉬람,2010-02-25,2,1,8,117.0,캐나다,기타,드라마,15세이상관람가,,3.0,32.6666666666667,0.0,0.0,2313
오늘영화,2015-08-20,8,3,34,91.0,한국,기타,멜로,15세이상관람가,0.0,24.0,40.8333333333333,100.0,0.0,2309
코리올라누스: 세기의 라이벌,2013-07-11,7,3,28,122.0,영국,기타,전쟁,15세이상관람가,,51.0,37.431372549019606,0.0,1.0,2309
나부코,2017-04-01,4,2,13,181.0,미국,기타,공연,전체관람가,,1.0,34.0,28.0,0.0,2308
다른 길이 있다,2017-01-19,1,1,3,89.0,한국,기타,드라마,15세이상관람가,0.0,22.0,81.9090909090909,625.0,0.0,2305
아이다,2015-07-01,7,3,27,193.0,프랑스,기타,공연,전체관람가,,4.0,22.5,63.0,0.0,2303
남자와 여자,2018-05-31,5,2,22,69.0,한국,기타,드라마,12세이상관람가,0.0,2.0,14.0,16.0,0.0,2297
마터스,2016-10-20,10,4,42,86.0,미국,기타,공포,청소년관람불가,0.0,149.0,40.463087248322104,559.0,0.0,2287
정사,2014-10-30,10,4,44,91.0,한국,기타,멜로,청소년관람불가,0.0,3.0,26.0,51.0,0.0,2283
슈퍼피쉬 - 끝없는 여정,2013-07-11,7,3,28,77.0,한국,기타,다큐멘터리,전체관람가,0.0,18.0,57.27777777777779,0.0,0.0,2280
리스펙트,2018-11-28,11,4,48,97.0,한국,기타,다큐멘터리,15세이상관람가,0.0,16.0,36.25,46.0,0.0,2279
호세마리아 신부의 길,2013-11-28,11,4,48,121.0,미국,기타,드라마,15세이상관람가,,13.0,31.384615384615397,0.0,0.0,2274
모라토리움기의 다마코,2014-09-11,9,3,37,77.0,일본,기타,코미디,12세이상관람가,0.0,44.0,42.3409090909091,179.0,0.0,2273
투란도트,2016-07-02,7,3,26,185.0,미국,기타,공연,전체관람가,,3.0,73.6666666666667,18.0,0.0,2272
두만강,2011-03-17,3,1,11,89.0,한국,기타,드라마,15세이상관람가,0.0,1.0,44.0,0.0,0.0,2270
누에치던 방,2018-01-31,1,1,5,122.0,한국,기타,드라마,15세이상관람가,0.0,13.0,71.30769230769229,163.0,0.0,2267
고양이 살인사건,2015-09-03,9,3,36,101.0,미국,기타,코미디,15세이상관람가,0.0,4.0,57.75,71.0,0.0,2263
두 개의 선,2012-02-09,2,1,6,81.0,한국,기타,다큐멘터리,15세이상관람가,,1.0,46.0,0.0,0.0,2259
이그잼,2010-11-11,11,4,45,97.0,영국,기타,스릴러,15세이상관람가,0.0,45.0,29.3777777777778,0.0,0.0,2253
한나,2018-07-26,7,3,30,93.0,이탈리아,기타,드라마,15세이상관람가,,4.0,63.25,48.0,0.0,2253
회오리 바람,2010-02-25,2,1,8,95.0,한국,기타,드라마,15세이상관람가,0.0,94.0,25.542553191489397,0.0,0.0,2253
브로큰 서클,2013-10-31,10,4,44,111.0,벨기에,기타,멜로,청소년관람불가,,19.0,55.5789473684211,0.0,0.0,2252
에어라인 플라이트,2013-07-18,7,3,29,89.0,미국,기타,스릴러,15세이상관람가,,33.0,38.0,25.0,0.0,2240
밤섬해적단 서울불바다,2017-08-24,8,3,34,119.0,한국,기타,다큐멘터리,15세이상관람가,0.0,17.0,55.5294117647059,118.0,0.0,2234
더 서치,2019-01-17,1,1,3,134.0,프랑스,기타,드라마,15세이상관람가,0.0,7.0,29.714285714285698,54.0,0.0,2230
그들이 죽었다,2015-12-10,12,4,50,102.0,한국,기타,판타지,15세이상관람가,0.0,12.0,71.0833333333333,166.0,0.0,2221
컷,2012-02-09,2,1,6,120.0,일본,기타,드라마,청소년관람불가,,8.0,28.125,0.0,0.0,2216
펭귄-위대한 모험 2,2018-03-01,3,1,9,84.0,프랑스,기타,다큐멘터리,전체관람가,,9.0,30.111111111111104,72.0,0.0,2215
체인드,2013-07-18,7,3,29,94.0,미국,기타,스릴러,청소년관람불가,,147.0,47.8163265306122,0.0,0.0,2210
틴토 브라스의 모든 것,2014-10-29,10,4,44,94.0,이탈리아,기타,다큐멘터리,청소년관람불가,,0.0,0.0,3.0,0.0,2207
볼쇼이 스페셜 갈라,2014-02-27,2,1,9,109.0,러시아,기타,공연,전체관람가,,5.0,43.0,0.0,0.0,2205
메이트,2019-01-17,1,1,3,92.0,한국,기타,멜로,15세이상관람가,0.0,24.0,65.7083333333333,114.0,0.0,2204
마이 백 페이지,2012-03-15,3,1,11,142.0,일본,기타,드라마,15세이상관람가,,3.0,24.0,0.0,0.0,2202
극장판: 타이거 앤 버니 -더 라이징-,2014-06-19,6,2,25,100.0,일본,기타,애니메이션,전체관람가,,12.0,29.8333333333333,95.0,0.0,2197
메이플쏘프,2018-06-21,6,2,25,108.0,미국,기타,다큐멘터리,청소년관람불가,,1.0,20.0,50.0,0.0,2197
치어 댄스,2017-09-21,9,3,38,120.0,일본,기타,코미디,전체관람가,0.0,107.0,25.1401869158878,349.0,0.0,2186
리틀 포레스트: 사계절,2018-03-22,3,1,12,137.0,일본,기타,드라마,12세이상관람가,,26.0,44.769230769230795,70.0,0.0,2185
드롭박스,2016-05-19,5,2,20,76.0,한국,기타,다큐멘터리,전체관람가,,16.0,54.1875,486.0,0.0,2180
푸치니의 여인,2011-11-17,11,4,46,84.0,이탈리아,기타,드라마,15세이상관람가,,4.0,40.5,0.0,0.0,2177
마농,2015-10-21,10,4,43,150.0,프랑스,기타,공연,전체관람가,,0.0,0.0,24.0,0.0,2177
"안녕, 나의 소녀 시절이여",2018-12-12,12,4,50,80.0,한국,기타,다큐멘터리,전체관람가,,14.0,45.21428571428571,68.0,0.0,2175
엘 불리: 요리는 진행 중,2012-09-13,9,3,37,113.0,독일,기타,다큐멘터리,전체관람가,,1.0,21.0,0.0,0.0,2171
다이노 어드벤처: 먹이사슬의 제왕,2017-04-27,4,2,17,53.0,영국,기타,애니메이션,전체관람가,,5.0,19.8,22.0,0.0,2168
케이온,2013-06-13,6,2,24,109.0,일본,기타,애니메이션,전체관람가,,704.0,28.2613636363636,0.0,0.0,2168
스틸 플라워,2016-04-07,4,2,14,83.0,한국,기타,드라마,15세이상관람가,0.0,21.0,38.4285714285714,210.0,0.0,2168
도리안 그레이,2013-05-30,5,2,22,111.0,영국,기타,드라마,청소년관람불가,,234.0,33.7692307692308,0.0,1.0,2153
고양이는 불러도 오지 않는다,2016-06-09,6,2,23,103.0,일본,기타,드라마,전체관람가,,23.0,31.347826086956502,575.0,1.0,2150
위풍당당 질리 홉킨스,2016-10-26,10,4,43,97.0,미국,기타,코미디,전체관람가,0.0,6.0,47.8333333333333,215.0,1.0,2146
관계,2014-08-27,8,3,35,90.0,한국,기타,멜로,청소년관람불가,0.0,20.0,53.15,199.0,0.0,2146
마틸다: 황제의 연인,2018-11-08,11,4,45,108.0,러시아,기타,드라마,15세이상관람가,,21.0,27.904761904761894,41.0,0.0,2145
푸른노을,2017-11-23,11,4,47,91.0,한국,기타,드라마,12세이상관람가,0.0,50.0,78.06,217.0,0.0,2144
퓨어,2013-06-20,6,2,25,101.0,스웨덴,기타,드라마,청소년관람불가,,37.0,39.4324324324324,0.0,0.0,2141
시칠리아 햇빛아래,2017-06-28,6,2,26,98.0,홍콩,기타,멜로,12세이상관람가,0.0,100.0,45.67,2750.0,0.0,2139
밀레니엄 : 제2부 불을 가지고 노는 소녀,2012-03-22,3,1,12,129.0,스웨덴,기타,스릴러,청소년관람불가,,6.0,35.6666666666667,0.0,1.0,2139
화이트 갓,2015-04-02,4,2,14,120.0,기타,기타,드라마,15세이상관람가,0.0,17.0,35.9411764705882,276.0,0.0,2135
히든 아이덴티티,2017-10-12,10,4,41,112.0,미국,기타,미스터리,15세이상관람가,,206.0,47.072815533980595,419.0,0.0,2134
아이히만 쇼,2017-03-01,3,1,9,96.0,영국,기타,드라마,15세이상관람가,,23.0,38.2608695652174,264.0,0.0,2133
아이다 라스칼라,2015-12-05,12,4,49,150.0,독일,기타,공연,12세이상관람가,,0.0,0.0,16.0,0.0,2132
여자들,2017-08-03,8,3,31,101.0,한국,기타,드라마,15세이상관람가,0.0,31.0,46.9354838709677,209.0,0.0,2129
레커스,2014-04-03,4,2,14,84.0,영국,기타,멜로,청소년관람불가,,38.0,40.605263157894704,343.0,0.0,2127
"그녀, 잉그리드 버그만",2015-10-15,10,4,42,113.0,스웨덴,기타,다큐멘터리,전체관람가,0.0,6.0,44.3333333333333,102.0,0.0,2124
세나: F1의 신화,2011-10-20,10,4,42,105.0,미국,유니버설픽쳐스인터내셔널 코리아(유),다큐멘터리,전체관람가,0.0,10.0,45.6,0.0,0.0,2123
더 트랩: 난간 끝에 선 남자,2013-07-25,7,3,30,101.0,미국,기타,스릴러,청소년관람불가,,121.0,38.9256198347107,81.0,0.0,2120
레쓰링,2014-09-11,9,3,37,85.0,한국,기타,코미디,청소년관람불가,0.0,25.0,45.92,259.0,0.0,2116
질투,2015-04-09,4,2,15,76.0,프랑스,기타,멜로,15세이상관람가,,23.0,54.6086956521739,112.0,0.0,2113
하프웨이,2010-04-29,4,2,17,85.0,일본,기타,드라마,전체관람가,,10.0,61.8,0.0,0.0,2113
러브,2017-11-02,11,4,44,129.0,프랑스,판씨네마(주),멜로,청소년관람불가,,37.0,57.3513513513514,254.0,0.0,2108
풍경,2013-12-12,12,4,50,95.0,한국,기타,다큐멘터리,전체관람가,0.0,7.0,87.57142857142858,0.0,0.0,2106
플라워즈,2011-05-19,5,2,20,109.0,일본,기타,드라마,15세이상관람가,,8.0,26.875,0.0,0.0,2097
망원동 인공위성,2015-02-05,2,1,6,107.0,한국,기타,다큐멘터리,12세이상관람가,0.0,21.0,65.8095238095238,183.0,0.0,2097
에덴 : 동물원 사수 대작전,2015-09-03,9,3,36,90.0,일본,기타,애니메이션,전체관람가,,3.0,28.3333333333333,30.0,0.0,2093
레트리뷰션 : 응징의 날,2016-03-30,3,1,13,100.0,스페인,기타,스릴러,15세이상관람가,0.0,13.0,35.153846153846196,105.0,0.0,2092
리브 어게인,2018-04-26,4,2,17,97.0,미국,기타,코미디,15세이상관람가,,10.0,53.8,52.0,0.0,2090
어떤이의 꿈,2015-11-26,11,4,48,72.0,한국,기타,드라마,12세이상관람가,0.0,28.0,27.464285714285698,719.0,0.0,2090
식물도감,2018-06-21,6,2,25,112.0,일본,기타,멜로,12세이상관람가,,36.0,56.77777777777779,110.0,1.0,2085
백설공주 살인사건,2015-02-12,2,1,7,126.0,일본,기타,미스터리,15세이상관람가,,113.0,52.893805309734496,620.0,1.0,2079
히에로니무스 보쉬의 기이한 세계,2018-01-18,1,1,3,89.0,영국,기타,,전체관람가,,1.0,17.0,12.0,0.0,2078
오텔로,2013-12-21,12,4,51,148.0,독일,기타,공연,전체관람가,,0.0,0.0,0.0,0.0,2072
먹이사슬,2014-09-17,9,3,38,92.0,한국,기타,멜로,청소년관람불가,0.0,8.0,39.375,38.0,0.0,2070
가족시네마,2012-11-08,11,4,45,125.0,한국,기타,드라마,15세이상관람가,0.0,2.0,24.0,0.0,0.0,2068
반도에 살어리랏다,2018-01-25,1,1,4,85.0,한국,기타,애니메이션,15세이상관람가,0.0,51.0,39.0392156862745,204.0,0.0,2068
크리미널 게임: 보석 사기단,2019-01-23,1,1,4,94.0,캐나다,기타,범죄,청소년관람불가,,11.0,23.7272727272727,31.0,0.0,2065
하루,2013-11-28,11,4,48,60.0,일본,기타,애니메이션,12세이상관람가,,26.0,34.6923076923077,0.0,0.0,2063
브레이븐,2018-09-13,9,3,37,94.0,캐나다,기타,액션,15세이상관람가,,46.0,36.0,42.0,0.0,2063
벨빌의 세 쌍둥이,2016-10-27,10,4,43,80.0,프랑스,기타,애니메이션,12세이상관람가,,70.0,33.5714285714286,236.0,0.0,2062
인피니티 포스 : 독수리오형제 최후의 심판,2018-10-18,10,4,42,90.0,일본,기타,애니메이션,전체관람가,,14.0,35.4285714285714,32.0,0.0,2059
굿바이 홈런,2013-02-14,2,1,7,84.0,한국,기타,다큐멘터리,전체관람가,0.0,49.0,30.428571428571402,0.0,0.0,2057
뮤지엄,2017-05-18,5,2,20,131.0,일본,기타,범죄,청소년관람불가,,63.0,46.9047619047619,249.0,0.0,2056
비바 프랑스,2013-08-22,8,3,34,97.0,프랑스,기타,코미디,15세이상관람가,,11.0,25.7272727272727,0.0,0.0,2050
헬 페스트,2018-12-13,12,4,50,88.0,미국,기타,공포,15세이상관람가,,6.0,48.8333333333333,20.0,0.0,2047
초이스,2018-11-08,11,4,45,111.0,미국,기타,멜로,12세이상관람가,,13.0,50.15384615384621,155.0,1.0,2046
소성리,2018-08-16,8,3,33,86.0,한국,기타,다큐멘터리,12세이상관람가,0.0,7.0,56.428571428571395,58.0,0.0,2042
학교 가는길,2014-11-27,11,4,48,70.0,한국,기타,다큐멘터리,전체관람가,,6.0,81.3333333333333,110.0,0.0,2041
신밧드의 7대 모험,2013-08-08,8,3,32,93.0,미국,기타,액션,15세이상관람가,,7.0,31.714285714285698,0.0,0.0,2040
어느 독재자,2017-04-06,4,2,14,120.0,프랑스,기타,드라마,15세이상관람가,,21.0,39.809523809523796,417.0,0.0,2039
