TITLE,OPEN_DT,AUDI_ACC,CMT_SCORE,NAVER_PRE_EVAL
매직키드 보보,2017-03-01,15968,0.3829787234042553,9.32
호비와 매직 아일랜드,2018-06-06,15942,,0.0
더 웨이브,2016-07-13,15890,0.2943650126156434,8.16
아기돼지 3형제와 쿵푸랜드,2018-02-01,15885,0.4827586206896552,9.91
어바웃 리키,2015-09-03,15867,0.3383838383838384,9.26
로코왕국의 전설: 엘프킹을 찾아서,2014-06-26,15846,0.35135135135135137,9.07
키즈모노가타리 II : 열혈편,2016-10-20,15800,0.17543859649122806,8.19
더 스퀘어,2018-08-02,15720,0.11842105263157895,7.44
웨스턴 리벤지,2014-10-30,15671,0.3769230769230769,9.37
모스트 원티드 맨,2014-08-07,15654,0.3779527559055118,9.0
일루셔니스트,2011-06-16,15589,-0.07692307692307693,10.0
토일렛,2010-12-02,15576,0.4,8.57
런던 블러바드,2012-09-20,15539,0.6666666666666666,7.2
이다,2015-02-18,15493,0.5813953488372093,9.46
아메리칸 파이: 19금 동창회,2012-08-09,15431,0.6,10.0
볼츠와 블립,2012-02-23,15386,0.4740740740740741,8.7
극장판 날아라! 호빵맨 : 바나나섬을 되찾아줘,2014-06-19,15382,0.2702702702702703,9.86
배드 지니어스,2017-11-02,15319,0.487603305785124,9.47
아스테릭스: 신들의 전당,2015-04-30,15315,0.5986394557823129,9.43
꼬마 유령,2015-06-11,15276,0.2608695652173913,8.0
아이 인 더 스카이,2016-07-14,15258,0.20549927641099852,8.2
아무도 머물지 않았다,2013-12-26,15252,0.3559322033898305,9.42
스톤,2011-10-06,15241,0.3035714285714285,8.21
비우티풀,2011-10-13,15213,0.4736842105263158,9.6
토마스와 친구들: 잃어버린 왕관,2014-11-13,15202,0.5147058823529411,9.71
스턱 인 러브,2014-02-20,15147,0.33507853403141363,8.79
킹 오브 프리즘 -샤이니 세븐 스타즈-,2019-03-07,15121,0.11512415349887133,9.99
캡틴 샤키,2018-11-22,15121,0.3076923076923077,9.59
청설,2010-06-17,15116,0.4584615384615385,9.7
호비와 무지개 오아시스 대모험,2017-09-07,15101,0.41409691629955947,9.73
런어웨이즈,2010-06-24,15088,0.25,9.55
슈퍼소닉,2016-11-24,15074,0.08284023668639054,9.87
블루 발렌타인,2012-05-31,15053,0.2868852459016393,9.08
뷰티풀 라이,2015-03-26,15050,0.4241071428571429,9.02
호비와 후후의 대모험: 무지개꽃을 구하라,2013-09-26,15050,0.3648648648648649,7.89
라이드 : 나에게로의 여행,2015-07-16,15039,0.39669421487603307,9.29
크리드2,2019-02-21,15023,0.16875,9.09
행복한 사전,2014-02-20,15017,0.5083333333333333,9.3
치코와 리타,2012-01-05,15001,0.3125,9.75
고양이를 빌려드립니다,2012-12-13,14983,0.41818181818181815,9.12
캡틴 판타스틱,2016-11-30,14976,0.3940886699507389,9.43
버진 스노우,2014-12-10,14964,0.372093023255814,9.58
로즈,2017-04-12,14955,0.6344086021505376,9.38
MB의 추억,2012-10-18,14954,0.2263374485596708,9.18
하나와 미소시루,2016-04-27,14925,0.5879828326180258,9.32
사랑이 이긴다,2015-09-10,14916,0.5585106382978723,9.65
토이 가디언즈,2018-03-15,14857,0.7246376811594203,9.67
군산: 거위를 노래하다,2018-11-08,14848,0.4787234042553192,8.15
이민자,2015-09-03,14807,0.3257328990228013,7.83
"러블리, 스틸",2010-12-23,14790,0.14285714285714285,9.5
나쁜놈은 죽는다,2016-02-04,14767,0.345,6.98
"하늘을 나는 강아지, 비포와 친구들",2014-03-13,14746,0.5333333333333333,9.57
데드폴,2013-01-23,14744,0.4482758620689655,7.71
비거 스플래쉬,2016-08-03,14711,0.4788732394366197,9.12
빅 식,2018-07-18,14697,0.3947368421052632,9.07
쇼를 사랑한 남자,2013-10-09,14696,0.5307262569832403,7.21
콜로설,2017-04-20,14687,0.3308641975308642,8.13
안녕?! 오케스트라,2013-11-28,14665,0.5341880341880342,8.82
피노키오의 모험,2014-09-18,14557,0.2345679012345679,9.7
엘리펀트 송,2015-06-11,14488,0.5714285714285714,8.77
공정사회,2013-04-18,14461,0.3220035778175313,8.77
어느 하녀의 일기,2015-08-06,14436,0.5652173913043478,8.81
갬빗,2013-11-28,14426,0.37301587301587297,8.14
춘몽,2016-10-13,14423,0.4207317073170732,8.74
무수단,2016-03-03,14386,0.3686730506155951,7.15
리틀 보이,2015-12-10,14343,0.4315245478036176,8.8
너는 여기에 없었다,2018-10-04,14336,0.3212669683257919,6.49
유희왕,2010-01-28,14329,0.2972972972972973,7.81
터치 오브 라이트,2013-03-14,14323,0.5005117707267144,9.22
브링 홈: 아버지의 땅,2016-09-01,14289,0.5466666666666666,9.88
유니콘 원정대: 비밀의 다이어리,2018-06-21,14261,0.2647058823529412,10.0
라스트 홈,2016-04-07,14241,0.5043478260869565,9.2
개구리왕국 2,2017-03-23,14236,0.4715025906735752,9.12
하나와 앨리스: 살인사건,2015-05-27,14226,0.5310734463276836,9.08
아티스트 봉만대,2013-08-29,14188,0.4926108374384237,8.69
아노말리사,2016-03-30,14153,0.24444444444444444,7.22
해피 어게인,2018-03-28,14134,0.3389830508474576,9.38
중2병이라도 사랑이 하고 싶어! 극장판,2014-02-06,14064,0.2456608811748999,8.78
테레즈 라캥,2014-07-10,14063,0.4545454545454545,9.26
자객 섭은낭,2016-02-04,13938,0.3878504672897196,7.44
네이든,2015-06-25,13912,0.3867403314917127,9.62
프로즌 그라운드,2014-02-06,13853,0.3769100169779287,8.11
양지의 그녀,2019-03-21,13836,0.446584938704028,8.76
위로공단,2015-08-13,13827,0.4157303370786517,9.0
테이킹 우드스탁,2010-07-29,13809,0.5980148883374691,9.62
호비와 엄마나무섬의 비밀,2015-07-02,13802,0.3809523809523809,9.91
미스터 터너,2015-01-22,13792,0.18181818181818185,8.43
산이 울다,2016-05-25,13791,0.5267857142857143,9.12
헤이츠,2012-12-06,13747,0.5034965034965035,9.16
꼬마비행기 피티와 친구들:사막구출 대작전,2018-11-22,13710,-1.0,1.0
류이치 사카모토: 코다,2018-06-14,13709,0.2631578947368421,9.71
토니 에드만,2017-03-16,13677,0.1292517006802721,8.69
오직 사랑뿐,2018-02-08,13580,0.4090909090909091,7.8
클라라,2010-12-16,13557,0.0,10.0
해피 홀리데이,2015-05-14,13529,0.5521472392638037,9.29
피치 퍼펙트,2013-03-28,13520,0.4138576779026217,8.5
피막,2014-09-25,13484,0.35669456066945604,7.33
용서,2010-12-05,13478,0.1,8.57
와와의 학교 가는 날,2016-10-27,13477,0.4522613065326633,9.17
원피스 3D : 밀짚모자 체이스,2012-01-26,13475,0.10185185185185183,7.6
임을 위한 행진곡,2018-05-16,13424,0.09016393442622953,4.8
베스트 오브 미,2015-06-18,13399,0.2571428571428571,9.0
"알로, 슈티",2015-07-02,13373,0.6163265306122448,9.2
밀크,2010-02-25,13372,0.2972972972972973,7.76
황금시대,2014-10-16,13371,0.5384615384615384,9.74
귀 鬼,2010-06-10,13319,0.4444444444444444,7.91
토마스와 친구들: 그레이트 레이스,2017-11-30,13314,0.3893805309734513,9.68
나이트폴,2012-09-27,13307,0.5,0.0
더 도어,2010-09-02,13283,0.5263157894736842,8.8
어느 예술가의 마지막 일주일,2013-06-20,13267,0.4,9.21
봄,2014-11-20,13234,0.6053412462908012,9.54
런치박스,2014-04-10,13213,0.5128205128205128,9.41
올 이즈 로스트,2013-11-07,13196,0.4739884393063584,9.49
파닥파닥,2012-07-25,13194,0.46,9.59
"귀향, 끝나지 않은 이야기",2017-09-14,13193,0.3372093023255814,7.93
돌아온다,2017-12-07,13130,0.6358974358974359,9.55
블랙버드,2015-01-28,13130,0.28440366972477066,9.44
48미터,2013-07-04,13118,0.4529850746268657,9.73
퍼스널 쇼퍼,2017-02-09,13113,0.16363636363636366,7.36
내가 사는 피부,2011-12-29,13090,0.2888888888888889,7.86
아사코,2019-03-14,13058,0.2,8.35
더 레이디,2012-09-06,13051,0.4,10.0
런던 프라이드,2017-04-27,13035,0.4689655172413793,9.27
온리 유,2015-10-15,12990,0.42857142857142855,8.58
사랑은 타이핑 중!,2013-05-22,12983,0.4838709677419355,9.0
"안녕, 전우치! 도술로봇대결전",2015-10-08,12943,0.4658901830282862,9.04
용순,2017-06-08,12901,0.5769230769230769,9.18
아바타 정글의 비밀,2014-03-27,12876,0.266304347826087,4.11
원스 어게인,2012-01-12,12866,0.4444444444444444,9.85
할리데이,2014-10-16,12859,0.27555555555555555,9.06
새 구두를 사야해,2013-04-25,12845,0.382716049382716,8.94
세이빙 미스터 뱅크스,2014-04-03,12831,0.6,9.17
킥 애스 2 : 겁없는 녀석들,2013-10-17,12827,0.4013409961685824,8.83
내 슬픈 창녀들의 추억,2012-07-19,12806,0.7419354838709677,7.73
트윈스터즈,2016-03-03,12804,0.19626168224299065,9.44
몰리스 게임,2018-09-06,12784,0.2366863905325444,7.58
아유레디?,2013-09-26,12767,0.35125448028673834,7.82
콰르텟,2013-03-28,12717,0.5084134615384616,9.27
서버비콘,2018-07-12,12713,0.3157894736842105,6.63
서유기 리턴즈,2011-02-17,12696,0.20955882352941174,8.75
사다코 2,2014-03-13,12696,0.24175824175824176,7.17
시선,2014-04-16,12694,0.123478883321403,2.12
럼 다이어리,2012-09-20,12685,0.6470588235294118,9.44
극장판 토리코 : 미식신의 스페셜메뉴,2013-11-28,12635,0.2754491017964072,9.69
레고:클러치파워의 모험,2010-06-10,12631,0.4090909090909091,9.22
믿음의 승부,2010-04-15,12572,0.125,8.0
브로큰 시티,2013-04-04,12557,0.1565217391304348,8.5
시인의 사랑,2017-09-14,12547,0.3950617283950617,9.36
코스모폴리스,2013-06-27,12545,0.43333333333333335,8.59
호두까기 인형: 장난감 왕국 대모험,2016-12-15,12542,0.5161290322580645,9.51
플레이,2011-06-23,12536,0.36046511627906974,9.65
엔딩노트,2012-11-29,12491,0.3928571428571429,9.28
더 보이스,2018-08-29,12487,0.3185483870967742,7.61
미스터 라잇,2016-06-16,12465,0.40425531914893614,9.08
코파카바나,2011-05-26,12462,0.6666666666666666,10.0
동쪽의 에덴 극장판 ① 더 킹오브 에덴,2010-01-28,12460,-0.012,9.75
샤넬과 스트라빈스키,2011-08-25,12439,1.0,4.0
아직 끝나지 않았다,2018-06-21,12433,0.5357142857142857,9.67
소나기,2017-08-31,12425,0.4593639575971731,9.27
업 포 러브,2016-12-21,12377,0.3216783216783217,7.62
공기인형,2010-04-08,12371,0.4230769230769231,8.91
하얀리본,2010-07-01,12367,0.125,10.0
트루맛쇼,2011-06-02,12311,0.2531645569620253,8.53
제로 포커스,2010-03-25,12260,0.21212121212121213,9.0
밤의 이야기,2012-11-29,12249,0.4196428571428572,9.77
어우동: 주인 없는 꽃,2015-01-29,12203,0.3963254593175853,5.94
도성풍운 3,2016-11-30,12135,0.2909482758620689,6.66
타투,2015-12-10,12103,0.5460992907801419,8.25
조금만 더 가까이,2010-10-28,12082,0.5,9.51
르누아르,2014-02-13,12056,0.2440944881889764,8.1
토마스와 친구들: 블루마운틴 미스터리,2013-10-17,12054,0.15151515151515152,7.26
사라의 열쇠,2011-08-11,12049,0.64,8.67
쿵푸 요가,2017-03-29,12048,0.4312169312169312,8.05
고양이 춤,2011-11-17,12033,0.4727793696275072,9.65
스코어: 영화음악의 모든 것,2017-10-19,12032,0.21212121212121213,9.0
옷코는 초등학생 사장님!,2019-02-27,12031,0.4680851063829787,9.27
디태치먼트,2014-05-08,12031,0.3819697759249609,9.18
랜드 오브 마인,2017-04-06,12026,0.16883116883116886,9.24
오 마이 파파,2016-11-10,11999,0.55625,9.67
세션 : 이 남자가 사랑하는 법,2013-01-17,11974,0.4523809523809524,9.25
내가 고백을 하면,2012-11-15,11969,0.6363636363636364,8.03
래빗 홀,2011-12-22,11939,0.17142857142857146,9.1
리틀 맨하탄,2018-06-27,11909,0.4055555555555556,8.66
갈매기,2018-12-13,11887,0.13333333333333333,9.5
내 친구 정일우,2017-10-26,11887,0.4875,9.57
씨민과 나데르의 별거,2011-10-13,11879,0.0,9.0
케이크메이커,2018-05-24,11876,0.2,10.0
페어리테일: 봉황의 무녀,2013-02-28,11830,0.28487886382623223,9.83
윈터스 본,2011-01-20,11823,0.13793103448275862,4.92
시스터,2012-08-09,11808,0.5,9.67
피쉬와 칩스 극장판,2014-03-06,11802,0.5909090909090909,8.5
현기증,2014-11-06,11785,0.5227272727272727,9.12
결혼하지 않아도 괜찮을까,2015-04-09,11782,0.4827586206896552,9.0
겁쟁이 페달: 더 무비,2016-01-14,11777,0.12195121951219512,9.45
돈 존,2014-01-09,11774,0.32579650565262075,8.09
차가운 장미,2014-05-29,11743,0.5945945945945946,8.75
부릉! 부릉! 브루미즈: 스피더의 모험 일기,2016-12-15,11735,0.3870967741935484,9.72
존 레논 비긴즈-노웨어 보이,2010-12-09,11728,0.5217391304347826,9.57
미니 자이언트,2016-01-28,11703,0.38461538461538464,9.17
소명 하늘의 별,2013-03-21,11666,0.4583333333333333,8.68
썸니아,2016-05-25,11662,-0.014705882352941175,8.75
범죄소년,2012-11-22,11655,0.2876404494382023,8.28
검은손,2015-04-16,11650,0.291044776119403,8.44
"러브, 어게인",2017-11-16,11628,0.4426229508196721,7.36
리틀 애쉬 : 달리가 사랑한 그림,2010-01-14,11613,0.56,9.6
트립 투 스페인,2018-05-17,11596,-0.1176470588235294,9.86
디시에르토,2016-10-05,11568,0.3557251908396947,8.71
주키퍼스 와이프,2017-10-12,11557,0.3723404255319149,8.15
야곱 신부의 편지,2012-05-10,11546,0.4117647058823529,10.0
지미스 홀,2014-10-09,11545,0.32653061224489793,10.0
핫 썸머 나이츠,2018-10-18,11526,0.25,10.0
더 게스트,2018-09-12,11517,0.056530214424951264,6.55
멜리스,2016-02-11,11484,0.451219512195122,7.58
슈퍼히어로,2013-07-31,11469,0.3962264150943397,7.78
오 루시!,2018-06-28,11424,0.24390243902439024,6.58
황제펭귄 펭이와 솜이,2012-08-08,11418,0.125,9.5
타이치0 3D,2013-07-04,11414,0.4223880597014925,7.33
해피 해피 브레드,2012-06-28,11403,0.75,7.83
조난자들,2014-03-06,11402,0.2950354609929078,9.02
출동! 소방관 샘: 외계인 대소동,2018-11-08,11364,,0.0
살인마 잭의 집,2019-02-21,11331,0.1652892561983471,5.94
심플 라이프,2012-11-22,11316,0.4849624060150376,9.53
아뉴스 데이,2017-03-30,11314,0.6434782608695652,9.34
키즈모노가타리 III : 냉혈편,2017-05-18,11302,0.5405405405405406,6.93
카이트,2015-06-11,11287,0.3181818181818182,3.8
곤충왕국 3D,2014-08-14,11263,0.3774834437086093,6.45
나루토 질풍전 극장판 4 - 더 로스트 타워,2010-12-02,11221,0.3389830508474576,9.66
공동정범,2018-01-25,11198,0.17857142857142858,6.73
마일스,2016-08-10,11164,0.23008849557522126,9.21
극장판 메이저 : 우정의 강속구,2011-10-20,11162,0.3688524590163935,9.35
닐스의 모험,2014-02-27,11161,0.3023255813953488,8.48
몽키킹2: 서유기 여정의 시작,2016-05-19,11156,0.3161189358372457,7.31
라우더 댄 밤즈,2016-10-27,11143,0.301948051948052,8.52
와즈다,2014-06-19,11135,0.3875,9.69
익스트림 No.13,2012-10-03,11130,0.625,9.5
소라닌,2010-08-26,11090,0.3333333333333333,9.89
무산일기,2011-04-14,11085,0.6475409836065574,9.62
춤추는 꿈틀이 밴드,2010-02-04,11061,0.4776119402985074,9.94
블러바드,2015-08-13,11048,0.5681818181818182,9.77
내가 죽기 전에,2017-12-21,11038,0.07142857142857142,4.25
바티칸 뮤지엄,2015-01-08,11027,0.4310344827586207,9.0
우리는 같은 꿈을 꾼다,2017-11-30,11015,0.5920398009950248,9.38
두 개의 사랑,2017-12-28,11014,0.5897435897435898,9.0
엔드 오브 왓치,2012-12-06,10985,0.2014388489208633,9.12
손오공: 돌원숭이의 탄생,2012-09-13,10965,,0.0
사랑이 이끄는 대로,2016-09-01,10960,0.5853658536585366,8.37
모래가 흐르는 강,2013-03-28,10942,0.27450980392156865,7.45
퇴마전: 마령검의 비밀,2015-08-27,10922,0.308411214953271,5.53
토이무비: 미래대모험,2018-10-03,10912,0.4444444444444444,8.14
밤쉘,2018-06-07,10907,1.0,10.0
비지터,2012-11-08,10895,0.3755868544600939,8.72
나의 살던 고향은,2016-11-24,10887,0.6036036036036037,9.49
파워캐치 완다: 버그본의 지구 습격,2017-03-09,10881,0.3877551020408163,9.0
이웃집 스타,2017-09-21,10854,0.4428571428571429,7.55
라이크 크레이지,2018-05-30,10850,0.4508453350031309,8.29
"혜화, 동",2011-02-17,10843,0.7142857142857143,9.67
아이스맨,2014-03-27,10842,0.27607361963190186,7.76
말리,2012-08-02,10823,0.09090909090909093,9.75
일곱 개의 대죄 : 천공의 포로,2018-11-29,10806,0.12903225806451613,9.76
더 미드와이프,2018-03-22,10791,0.5882352941176471,9.73
택시 5,2018-11-22,10768,0.46875,4.19
"다시, 뜨겁게 사랑하라!",2013-01-03,10761,0.3740458015267176,7.94
레더페이스,2018-01-25,10744,0.19753086419753085,5.43
파리 폴리,2015-02-26,10737,0.5,8.4
제 7기사단,2015-09-10,10710,0.3549382716049383,7.8
극장판 빰바라빤쮸: 바나나 왕국의 비밀,2017-02-22,10681,0.41534391534391535,9.44
영웅본색4,2018-03-22,10659,0.22777777777777775,6.71
파라노만,2013-02-07,10654,0.45378151260504207,8.01
살아남은 아이,2018-08-30,10652,0.34177215189873417,8.11
"사랑해, 매기",2016-07-27,10646,0.28239700374531834,9.01
직지코드,2017-06-28,10639,0.5354330708661418,9.06
내 남자의 순이,2010-05-27,10618,0.4670846394984326,9.09
미래는 고양이처럼,2012-05-17,10615,1.0,9.0
슈퍼레이서 엔지,2015-09-10,10612,0.4444444444444444,10.0
5.18 힌츠페터 스토리,2018-05-17,10610,0.28512396694214875,8.98
아키라,2017-08-31,10574,0.07142857142857142,10.0
백투더 씨,2014-08-21,10566,0.475,9.0
르 아브르,2011-12-08,10560,0.5,9.0
리틀 포레스트 2: 겨울과 봄,2015-05-14,10557,0.4324324324324325,9.26
유아 넥스트,2014-08-07,10555,0.2774498229043684,7.94
샤인 어 라이트(1st 지드래곤 콘서트),2010-04-15,10516,0.12064343163538875,8.46
추적자,2014-03-06,10502,0.14285714285714285,9.0
어 퍼펙트 데이,2017-09-21,10488,0.34324324324324323,8.43
메리 셸리: 프랑켄슈타인의 탄생,2018-12-20,10487,0.20689655172413796,8.22
우주로봇 씨어,2015-03-12,10483,0.6,8.97
세일즈맨,2017-05-11,10436,0.11052631578947368,8.03
해피 버스데이,2017-09-28,10408,0.6025974025974026,9.53
로봇 앤 프랭크,2013-01-17,10379,0.5034364261168385,8.97
트라이브,2015-01-29,10368,0.3953488372093023,8.62
셉템버 이슈,2010-01-28,10367,0.3703703703703704,7.55
빅토리아 & 압둘,2017-10-25,10366,0.6136363636363636,7.6
당신에게도 사랑이 다시 찾아올까요?,2013-10-17,10328,0.4,7.64
토마스와 친구들: 우정의 대모험,2018-12-13,10315,0.2,8.88
에이미,2015-11-05,10278,0.3223880597014925,9.41
"아이, 토냐",2018-03-08,10261,0.3582089552238806,8.85
최후의 툰드라-극장판,2011-02-17,10169,0.5652173913043478,9.08
피의 연대기,2018-01-18,10145,0.20408163265306126,8.8
일대일,2014-05-22,10141,0.3242320819112628,8.78
그 사람 추기경,2014-08-06,10138,0.4594594594594595,9.16
드래프트 데이,2014-07-10,10119,0.3684210526315789,9.56
네루다,2017-05-25,10113,0.25,8.25
오버 더 펜스,2017-03-16,10103,0.1973684210526316,6.04
나비잠,2018-09-06,10101,0.4117647058823529,7.45
인 디 아일,2018-11-22,10098,,10.0
폴라로이드,2015-07-16,10094,0.5130718954248366,8.31
량강도 아이들,2011-11-17,10091,0.6666666666666666,8.76
세 번째 사랑,2012-01-12,10075,-1.0,9.0
배드 사마리안,2018-10-18,10074,0.2846441947565543,7.08
사랑은 비가 갠 뒤처럼,2019-02-07,10046,0.3616071428571429,8.32
눈발,2017-03-01,10039,0.4536659877800408,9.81
나의 어머니,2015-08-20,10031,0.3699421965317919,8.76
타이페이 카페 스토리,2011-07-07,10023,0.6,9.89
테라 3D: 인류 최후의 전쟁,2010-11-04,10023,0.36666666666666653,8.03
"미안해, 고마워",2011-05-26,9998,0.3398058252427185,9.07
노라 없는 5일,2010-10-21,9994,0.7304347826086957,9.5
잉글랜드 이즈 마인,2018-07-05,9966,0.3804347826086957,9.43
에델과 어니스트,2018-05-10,9952,0.625,9.8
데저트 플라워,2010-04-22,9898,0.6825396825396826,9.44
정글북,2017-05-18,9891,1.0,9.17
어바웃 레이,2016-11-24,9851,0.4398826979472141,9.05
바다의 노래: 벤과 셀키요정의 비밀,2016-01-14,9826,0.386986301369863,9.47
신화 라이브 3D 더 레전드 컨티뉴스,2014-12-11,9817,-0.12962962962962962,9.82
두 아내,2014-03-17,9814,0.5,10.0
루르드,2011-02-17,9792,1.0,9.2
출동! 도토리 구조대,2019-03-28,9781,0.7222222222222222,10.0
재스퍼,2011-08-17,9753,0.21052631578947367,7.91
콰이어트 원,2014-09-18,9736,0.28488372093023256,7.78
천번의 굿나잇,2014-07-03,9732,0.3272727272727273,9.38
오만과 편견 그리고 좀비,2016-05-25,9717,0.3076923076923077,8.0
마신자 - 빨간 옷 소녀의 저주,2016-07-21,9710,0.3076923076923077,7.1
디올 앤 아이,2015-08-06,9669,0.14285714285714285,10.0
메탈리카 스루 더 네버,2013-11-14,9662,0.2751322751322751,9.79
내 이름은 꾸제트,2017-03-09,9644,0.3055555555555556,9.15
말괄량이 마녀 로비와 숲 속 친구들,2017-11-09,9628,0.4675324675324675,9.44
쉐프,2013-05-30,9620,0.5454545454545454,8.71
엘리노어 릭비: 그 남자,2015-04-09,9593,0.4615384615384616,10.0
두 번째 스물,2016-11-03,9579,0.35425101214574894,8.51
영웅: 천하의 시작,2014-03-20,9575,,10.0
리바이어던,2015-03-19,9569,0.2530120481927711,8.29
위선자들,2015-11-26,9566,0.30917874396135264,5.37
킬 미 달링,2016-01-28,9558,0.5502392344497608,9.56
악셀,2018-03-08,9556,0.39130434782608703,9.17
부니베어: 브램블의 신비한 모험,2017-05-18,9544,0.4204545454545455,9.58
"제자도 - 제자,옥한흠2",2016-11-10,9533,0.3971631205673759,9.09
콜렉션,2013-05-02,9518,0.35328753680078506,7.84
드래곤 프린세스,2018-07-05,9501,0.3225806451612903,10.0
리틀 포레스트: 여름과 가을,2015-02-12,9500,0.3606557377049181,9.12
고래를 찾는 자전거,2011-09-22,9488,0.5365853658536586,9.6
드림팀,2013-03-21,9483,0.5686956521739129,9.05
한 번도 안 해본 여자,2014-01-16,9469,0.2504604051565378,5.09
라스트 엑소시즘: 잠들지 않는 영혼,2013-06-27,9442,0.3033547466095646,7.84
클레어의 카메라,2018-04-25,9430,0.137123745819398,4.12
로보싸커,2014-07-03,9406,0.125,9.0
우먼 인 블랙: 죽음의 천사,2015-09-10,9389,0.25,6.5
극장판 프리즘스톤 올스타 셀렉션,2016-07-07,9381,0.467005076142132,9.43
메이크 유어 무브,2014-04-17,9368,0.4243295019157088,8.66
러브 인 비즈니스클래스,2014-03-20,9357,0.5098039215686274,9.36
아기 거북 토토의 바다 대모험,2012-10-18,9346,0.5555555555555556,0.0
"페어웰, 마이 퀸",2013-12-05,9341,0.3606557377049181,7.88
어폴로지,2017-03-16,9314,0.38164251207729466,9.48
디어 한나,2012-03-29,9241,-1.0,1.0
불타는 내 마음,2010-03-25,9236,0.6842105263157895,10.0
엘리노어 릭비: 그 여자,2015-04-09,9233,-0.14285714285714285,10.0
리지,2019-01-10,9203,0.5,10.0
필름스타 인 리버풀,2018-10-25,9192,0.6,7.0
나의 사적인 여자친구,2015-01-08,9162,0.4506172839506173,8.33
야간비행,2014-08-28,9157,0.4278350515463917,7.94
사랑과 음악사이,2016-04-27,9148,0.375,10.0
드래곤 기사단,2014-05-01,9138,0.44419642857142855,9.08
러빙,2017-03-01,9121,0.5263157894736842,9.26
어웨이 위 고,2010-02-04,9100,0.8333333333333334,5.5
보리 vs 매켄로,2018-05-10,9080,0.42857142857142855,9.8
슬로우 웨스트,2015-10-08,9075,0.4942528735632184,7.47
잊혀진 가방,2010-07-29,9049,0.0,7.0
경계도시 2,2010-03-18,9032,0.4482758620689655,7.6
새벽을 알리는 루의 노래,2018-01-31,9008,-0.1153846153846154,8.83
노스페이스,2010-06-02,8995,0.2465753424657534,8.59
아주 긴 변명,2017-02-16,8974,0.48924731182795705,9.52
프리 스테이트,2018-02-07,8954,0.4074074074074074,7.95
잇 컴스 앳 나잇,2017-10-19,8942,0.2524390243902439,8.21
쓰리,2011-09-29,8938,0.3684210526315789,7.44
중독노래방,2017-06-15,8916,0.4632768361581921,8.62
연애의 기술,2013-10-30,8913,0.3840579710144928,8.13
앨리스: 원더랜드에서 온 소년,2015-12-10,8873,0.5057142857142857,9.46
마카담 스토리,2015-12-24,8869,0.4623655913978494,9.42
줄리에타,2016-11-17,8840,0.3929824561403509,8.91
마리 이야기: 손끝의 기적,2015-08-20,8821,0.4117647058823529,9.1
투 이즈 어 패밀리,2017-09-21,8779,0.5197132616487455,8.22
사물의 비밀,2011-11-17,8757,0.5037037037037037,9.42
고령가 소년 살인사건,2017-11-23,8747,0.3391304347826087,8.5
법정스님의 의자,2011-05-12,8731,0.39436619718309857,8.43
초한지: 영웅의 부활,2013-03-28,8722,0.4224137931034483,8.74
나의 엔젤,2017-10-12,8721,0.5412844036697247,8.88
극장판 마이 리틀 포니 : 이퀘스트리아 걸스,2017-05-03,8705,0.22712933753943215,9.46
마차 타고 고래고래,2017-05-18,8697,0.3721973094170404,9.07
호랑이보다 무서운 겨울손님,2018-04-12,8680,0.376,8.4
라 붐,2013-10-24,8677,0.1925925925925926,9.55
마더 데레사의 편지,2014-08-21,8665,0.4,8.36
햄릿,2016-11-24,8657,0.4583333333333333,10.0
블리드 포 디스,2017-03-16,8655,0.4397260273972603,9.09
햄스테드,2018-07-05,8648,0.5294117647058824,9.83
아메리칸 허니: 방황하는 별의 노래,2017-07-13,8647,0.36774193548387096,8.3
용을 찾아서,2017-02-22,8638,0.5214285714285715,9.83
칼릴 지브란의 예언자,2015-09-10,8631,0.5085910652920962,8.59
모스트 바이어런트,2015-04-02,8614,0.5757575757575758,8.56
엄마의 공책,2018-03-15,8612,0.4066390041493776,8.4
미 투,2010-04-15,8592,0.4117647058823529,8.67
금의위 : 14 검의 비밀,2012-06-14,8589,0.2872340425531915,8.47
투 아이즈,2010-08-05,8587,0.4791666666666667,9.6
경계의 저편 : I'LL BE HERE -미래편-,2015-10-08,8579,0.02564102564102564,10.0
나에게서 온 편지,2013-08-08,8570,0.5714285714285714,8.97
오기와 악동들 더 무비,2014-04-17,8564,0.25806451612903225,8.83
바나나쏭의 기적,2018-03-08,8542,0.3548387096774194,9.75
에스코바르,2018-11-15,8506,0.2909090909090909,9.26
시소,2016-11-10,8505,0.4765625,9.6
더블: 달콤한 악몽,2014-09-25,8504,0.3835616438356164,7.88
반 고흐: 위대한 유산,2014-10-30,8497,0.5121951219512195,9.75
시리어스 맨,2010-03-25,8489,0.9230769230769232,9.33
내일의 안녕,2017-08-17,8481,0.5714285714285714,8.57
사운드 오브 노이즈,2011-09-29,8461,0.0,7.0
날아라! 호빵맨 극장판: 구하라! 코코링과 기적의 별,2013-02-07,8397,0.13253012048192772,7.1
돈 조반니,2010-10-14,8392,1.0,10.0
극장판 파워레인저 갤럭시포스 VS 스페이스 스쿼드,2018-12-06,8375,0.5,9.88
에브리띵 윌 비 파인,2015-12-31,8368,0.2608695652173913,8.87
노트르담 드 파리,2017-11-01,8350,0.8,10.0
스위치: 부춘산거도,2014-01-29,8350,0.4615384615384616,6.29
고스트 스토리,2017-12-28,8339,0.4088669950738916,7.41
위대한 비행,2012-10-18,8321,,0.0
