순번,영화명,감독,제작사_x,수입사_x,배급사_x,개봉일_x,영화유형_x,영화형태_x,국적_x,전국스크린수_x,전국매출액_x,전국관객수_x,서울매출액_x,서울관객수_x,장르_x,등급_x,영화구분_x,원제,제작년도,원작도서유무,네이버기대지수,개봉전 평점,총댓글수(개봉전),?순번,영진위 영화명,제작사_y,수입사_y,배급사_y,개봉일_y,영화유형_y,영화형태_y,국적_y,전국스크린수_y,전국매출액_y,전국관객수_y,서울매출액_y,서울관객수_y,장르_y,등급_y,영화구분_y,_merge
2308.0,리틀보이,알레한드로 몬테베르드,,(주)우성엔터테인먼트,메가박스중앙(주)플러스엠,2015-12-10,개봉영화,장편,미국,143,"100,778,300",14343.0,"29,966,300","3,931",드라마,12세이상관람가,독립/예술영화,Little Boy,2015.0,0.0,347.0,8.80,101.0,2308.0,리틀 보이,,(주)우성엔터테인먼트,메가박스중앙(주)플러스엠,2015-12-10,개봉영화,장편,미국,143,"100,778,300",14343.0,"29,966,300","3,931",드라마,12세이상관람가,독립/예술영화,both
2451.0,리틀애쉬달리가사랑한그림,폴 모리슨,에이피티 필름스,판씨네마(주),판씨네마(주),2010-01-14,개봉영화,장편,영국,12,"89,023,200",11613.0,"61,208,500","7,951",드라마,청소년관람불가,독립/예술영화,Little Ashes,2008.0,0.0,0.0,9.60,10.0,2451.0,리틀 애쉬  달리가 사랑한 그림,에이피티 필름스,판씨네마(주),판씨네마(주),2010-01-14,개봉영화,장편,영국,12,"89,023,200",11613.0,"61,208,500","7,951",드라마,청소년관람불가,독립/예술영화,both
3959.0,리틀이태리,도날드 페트리,,주식회사 풍경소리,(주)드림팩트엔터테인먼트,2018-12-06,개봉영화,장편,캐나다,11,"11,543,800",1536.0,"9,619,200","1,270",코미디,15세이상관람가,독립/예술영화,Little Italy,2018.0,0.0,34.0,9.29,7.0,3959.0,리틀 이태리,,주식회사 풍경소리,(주)드림팩트엔터테인먼트,2018-12-06,개봉영화,장편,캐나다,11,"11,543,800",1536.0,"9,619,200","1,270",코미디,15세이상관람가,독립/예술영화,both
3528.0,리틀제이콥,유형,데이브인터랙티브,,데이브인터랙티브,2012-11-08,개봉영화,장편,한국,9,"11,336,000",2581.0,"7,510,000","1,710",애니메이션,전체관람가,독립/예술영화,Jacob on the Road,2011.0,0.0,0.0,8.78,15.0,3528.0,리틀 제이콥,데이브인터랙티브,,데이브인터랙티브,2012-11-08,개봉영화,장편,한국,9,"11,336,000",2581.0,"7,510,000","1,710",애니메이션,전체관람가,독립/예술영화,both
353.0,리틀포레스트,임순례,(주)영화사수박,,메가박스중앙(주)플러스엠,2018-02-28,개봉영화,장편,한국,884,"11,924,818,185",1505560.0,"3,853,015,885","474,626",드라마,전체관람가,일반영화,Little Forest,2018.0,0.0,5613.0,9.03,388.0,353.0,리틀 포레스트,(주)영화사수박,,메가박스중앙(주)플러스엠,2018-02-28,개봉영화,장편,한국,884,"11,924,818,185",1505560.0,"3,853,015,885","474,626",드라마,전체관람가,일반영화,both
2527.0,리틀포레스트2겨울과봄,모리 준이치,,(주)영화사 진진,(주)영화사 진진,2015-05-14,개봉영화,장편,일본,33,"81,416,544",10557.0,"54,435,444","6,658",드라마,12세이상관람가,독립/예술영화,Little Forest: Winter&Spring,2015.0,0.0,455.0,9.26,34.0,2527.0,리틀 포레스트 2 겨울과 봄,,(주)영화사 진진,(주)영화사 진진,2015-05-14,개봉영화,장편,일본,33,"81,416,544",10557.0,"54,435,444","6,658",드라마,12세이상관람가,독립/예술영화,both
3628.0,리틀포레스트사계절,모리 준이치,,(주)영화사 진진,(주)영화사 진진,2018-03-22,개봉영화,장편,일본,13,"16,757,700",2185.0,"11,379,700","1,425",드라마,12세이상관람가,독립/예술영화,Little Forest: Four Seasons,2017.0,0.0,70.0,8.15,26.0,3628.0,리틀 포레스트 사계절,,(주)영화사 진진,(주)영화사 진진,2018-03-22,개봉영화,장편,일본,13,"16,757,700",2185.0,"11,379,700","1,425",드라마,12세이상관람가,독립/예술영화,both
2596.0,리틀포레스트여름과가을,모리 준이치,,(주)영화사 진진,(주)영화사 진진,2015-02-12,개봉영화,장편,일본,13,"72,459,256",9500.0,"52,107,056","6,408",드라마,12세이상관람가,독립/예술영화,Little Forest: summer&autumn,2014.0,1.0,314.0,9.12,17.0,2596.0,리틀 포레스트 여름과 가을,,(주)영화사 진진,(주)영화사 진진,2015-02-12,개봉영화,장편,일본,13,"72,459,256",9500.0,"52,107,056","6,408",드라마,12세이상관람가,독립/예술영화,both
2232.0,리틀폭스,갈수영,,예지림엔터테인먼트,예지림엔터테인먼트,2016-06-23,개봉영화,장편,중국,150,"119,098,500",16204.0,"21,834,700","2,731",애니메이션,전체관람가,독립/예술영화,Little Fox,2014.0,0.0,163.0,9.00,73.0,2232.0,리틀 폭스,,예지림엔터테인먼트,예지림엔터테인먼트,2016-06-23,개봉영화,장편,중국,150,"119,098,500",16204.0,"21,834,700","2,731",애니메이션,전체관람가,독립/예술영화,both
3205.0,린온피트,앤드류 헤이,,(주)영화사 진진,(주)영화사 진진,2018-09-20,개봉영화,장편,영국,27,"33,515,500",4093.0,"26,175,700","3,003",어드벤처,15세이상관람가,독립/예술영화,Lean on Pete,2017.0,0.0,47.0,10.0,2.0,3205.0,린 온 피트,,(주)영화사 진진,(주)영화사 진진,2018-09-20,개봉영화,장편,영국,27,"33,515,500",4093.0,"26,175,700","3,003",어드벤처,15세이상관람가,독립/예술영화,both
3359.0,릴라릴라,알랑 그스포너,,(주)부메랑모션픽쳐스,(주)영화사 진진,2011-09-22,개봉영화,장편,독일,14,"26,583,400",3331.0,"22,281,400","2,725",코미디,12세이상관람가,독립/예술영화,Lila Lila,2009.0,0.0,0.0,5.50,2.0,3359.0,릴라 릴라,,(주)부메랑모션픽쳐스,(주)영화사 진진,2011-09-22,개봉영화,장편,독일,14,"26,583,400",3331.0,"22,281,400","2,725",코미디,12세이상관람가,독립/예술영화,both
3499.0,릴라와마법의책,마르셀라 링콘 곤잘레스,,씨네힐,(주)영화사오원,2018-11-08,개봉영화,장편,콜롬비아,24,"14,141,000",2698.0,0,0,어드벤처,전체관람가,독립/예술영화,Lila's Book,2017.0,0.0,11.0,5.50,2.0,3499.0,릴라와 마법의 책,,씨네힐,(주)영화사오원,2018-11-08,개봉영화,장편,콜롬비아,24,"14,141,000",2698.0,0,0,어드벤처,전체관람가,독립/예술영화,both
2117.0,립반윙클의신부,이와이 슌지,,주식회사 더쿱,"TCO(주)더콘텐츠온,주식회사 더쿱",2016-09-28,개봉영화,장편,일본,85,"156,603,300",19412.0,"100,925,800","12,163",드라마,15세이상관람가,독립/예술영화,A Bride for Rip Van Winkle,2016.0,1.0,742.0,9.39,59.0,2117.0,립반윙클의 신부,,주식회사 더쿱,"TCO(주)더콘텐츠온,주식회사 더쿱",2016-09-28,개봉영화,장편,일본,85,"156,603,300",19412.0,"100,925,800","12,163",드라마,15세이상관람가,독립/예술영화,both
3821.0,링,이진혁,파스텔글리프,,㈜인디스토리,2013-07-25,개봉영화,장편,한국,20,"12,398,000",1771.0,"6,060,500",809,다큐멘터리,12세이상관람가,독립/예술영화,The Ring of Life,2012.0,0.0,0.0,9.27,49.0,3821.0,링,파스텔글리프,,㈜인디스토리,2013-07-25,개봉영화,장편,한국,20,"12,398,000",1771.0,"6,060,500",809,다큐멘터리,12세이상관람가,독립/예술영화,both
1159.0,링컨,스티븐 스필버그,,이십세기폭스코리아(주),이십세기폭스코리아(주),2013-03-14,개봉영화,장편,미국,214,"941,056,500",135900.0,"429,441,000","60,711",드라마,12세이상관람가,일반영화,Lincoln,2012.0,0.0,0.0,8.61,295.0,1159.0,링컨,,이십세기폭스코리아(주),이십세기폭스코리아(주),2013-03-14,개봉영화,장편,미국,214,"941,056,500",135900.0,"429,441,000","60,711",드라마,12세이상관람가,일반영화,both
811.0,링컨뱀파이어헌터,티무르 베크맘베토브,,이십세기폭스코리아(주),이십세기폭스코리아(주),2012-08-30,개봉영화,장편,미국,337,"2,750,911,500",344876.0,"921,542,500","108,920",액션,청소년관람불가,일반영화,Abraham Lincoln: Vampire Hunter,2012.0,1.0,0.0,9.33,55.0,811.0,링컨 뱀파이어 헌터,,이십세기폭스코리아(주),이십세기폭스코리아(주),2012-08-30,개봉영화,장편,미국,337,"2,750,911,500",344876.0,"921,542,500","108,920",액션,청소년관람불가,일반영화,both
831.0,링컨차를타는변호사,브래드 퍼맨,,(주)더블앤조이픽쳐스,씨너스엔터테인먼트(주),2011-06-16,개봉영화,장편,미국,241,"2,443,603,500",327612.0,"1,119,703,000","143,907",범죄,15세이상관람가,일반영화,The Lincoln Lawyer,2011.0,1.0,0.0,8.75,51.0,831.0,링컨 차를 타는 변호사,,(주)더블앤조이픽쳐스,씨너스엔터테인먼트(주),2011-06-16,개봉영화,장편,미국,241,"2,443,603,500",327612.0,"1,119,703,000","143,907",범죄,15세이상관람가,일반영화,both
2828.0,마가렛트여사의숨길수없는비밀,자비에 지아놀리,,그린나래미디어(주),그린나래미디어(주),2016-03-17,개봉영화,장편,프랑스,82,"49,340,300",6701.0,"29,979,800","3,995",드라마,15세이상관람가,독립/예술영화,Marguerite,2015.0,0.0,325.0,8.92,48.0,2828.0,마가렛트 여사의 숨길 수 없는 비밀,,그린나래미디어(주),그린나래미디어(주),2016-03-17,개봉영화,장편,프랑스,82,"49,340,300",6701.0,"29,979,800","3,995",드라마,15세이상관람가,독립/예술영화,both
150.0,마녀,박훈정,"(주)영화사 금월,(주)페퍼민트앤컴퍼니",,워너브러더스 코리아(주),2018-06-27,개봉영화,장편,한국,"1,117","27,242,029,463",3189091.0,"6,459,959,863","732,154",미스터리,15세이상관람가,일반영화,The Witch : Part 1. The Subversion,2018.0,0.0,275.0,7.80,79.0,150.0,마녀,"(주)영화사 금월,(주)페퍼민트앤컴퍼니",,워너브러더스 코리아(주),2018-06-27,개봉영화,장편,한국,"1,117","27,242,029,463",3189091.0,"6,459,959,863","732,154",미스터리,15세이상관람가,일반영화,both
2723.0,마녀,유영선,주식회사 흰수염고래영화사,,CGV아트하우스,2014-09-11,개봉영화,장편,한국,61,"63,500,100",7880.0,"26,140,700","3,135",공포(호러),청소년관람불가,독립/예술영화,The Wicked,2013.0,0.0,275.0,8.05,38.0,2723.0,마녀,주식회사 흰수염고래영화사,,CGV아트하우스,2014-09-11,개봉영화,장편,한국,61,"63,500,100",7880.0,"26,140,700","3,135",공포(호러),청소년관람불가,독립/예술영화,both
4084.0,마농레스코,,,(주)인스터피씨엠,(주)인스터피씨엠,2016-08-06,개봉영화,장편,미국,6,"30,433,500",1324.0,"23,685,000","1,026",공연,전체관람가,일반영화,Manon Lescaut,2015.0,0.0,2.0,8.00,1.0,4084.0,마농 레스코,,(주)인스터피씨엠,(주)인스터피씨엠,2016-08-06,개봉영화,장편,미국,6,"30,433,500",1324.0,"23,685,000","1,026",공연,전체관람가,일반영화,both
4005.0,마담b,윤재호,,,영화배급협동조합 씨네소파,2018-11-15,개봉영화,장편,한국,19,"9,934,200",1477.0,"5,456,000",678,다큐멘터리,12세이상관람가,독립/예술영화,Mrs.B. A North Korean Woman,2016.0,0.0,33.0,0.00,0.0,4005.0,마담 B,,,영화배급협동조합 씨네소파,2018-11-15,개봉영화,장편,한국,19,"9,934,200",1477.0,"5,456,000",678,다큐멘터리,12세이상관람가,독립/예술영화,both
2798.0,마담보바리,소피 바르트,,(주)누리픽쳐스,(주)영화사 진진,2015-12-10,개봉영화,장편,미국,20,"54,323,900",6974.0,"42,584,000","5,213",드라마,청소년관람불가,독립/예술영화,Madame Bovary,2014.0,0.0,436.0,9.00,29.0,2798.0,마담 보바리,,(주)누리픽쳐스,(주)영화사 진진,2015-12-10,개봉영화,장편,미국,20,"54,323,900",6974.0,"42,584,000","5,213",드라마,청소년관람불가,독립/예술영화,both
708.0,마담뺑덕,임필성,(주)영화사동물의왕국,,씨제이이앤엠(주),2014-10-02,개봉영화,장편,한국,536,"3,685,882,590",465749.0,"1,100,816,390","133,245",멜로/로맨스,청소년관람불가,일반영화,Scarlet Innocence,2014.0,0.0,7380.0,8.01,281.0,708.0,마담 뺑덕,(주)영화사동물의왕국,,씨제이이앤엠(주),2014-10-02,개봉영화,장편,한국,536,"3,685,882,590",465749.0,"1,100,816,390","133,245",멜로/로맨스,청소년관람불가,일반영화,both
1137.0,마담프루스트의비밀정원,실뱅 쇼메,,"찬란,(재)전주국제영화제조직위원회",찬란,2014-07-24,개봉영화,장편,프랑스,43,"1,108,112,442",141480.0,"674,528,342","83,058",드라마,전체관람가,독립/예술영화,Attila Marcel,2013.0,1.0,569.0,9.52,44.0,1137.0,마담 프루스트의 비밀정원,,"찬란,(재)전주국제영화제조직위원회",찬란,2014-07-24,개봉영화,장편,프랑스,43,"1,108,112,442",141480.0,"674,528,342","83,058",드라마,전체관람가,독립/예술영화,both
1650.0,마더,대런 아로노프스키,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2017-10-19,개봉영화,장편,미국,398,"366,642,382",46469.0,"177,160,582","22,015",드라마,청소년관람불가,일반영화,Mother!,2017.0,0.0,842.0,7.84,91.0,1650.0,마더!,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2017-10-19,개봉영화,장편,미국,398,"366,642,382",46469.0,"177,160,582","22,015",드라마,청소년관람불가,일반영화,both
2648.0,마더데레사의편지,윌리엄 리에드,,크리스리픽쳐스인터내셔널(주),씨제이이앤엠(주),2014-08-21,개봉영화,장편,미국,65,"63,090,000",8665.0,"29,682,800","3,941",드라마,전체관람가,독립/예술영화,The Letters,2014.0,0.0,234.0,8.36,39.0,2648.0,마더 데레사의 편지,,크리스리픽쳐스인터내셔널(주),씨제이이앤엠(주),2014-08-21,개봉영화,장편,미국,65,"63,090,000",8665.0,"29,682,800","3,941",드라마,전체관람가,독립/예술영화,both
2688.0,마더앤차일드,로드리고 가르시아,,(주)바른손이앤에이,(주)바른손이앤에이,2011-04-28,개봉영화,장편,미국,15,"64,201,500",8252.0,"53,158,000","6,762",드라마,청소년관람불가,독립/예술영화,Mother And Child,2009.0,0.0,0.0,9.67,3.0,2688.0,마더 앤 차일드,,(주)바른손이앤에이,(주)바른손이앤에이,2011-04-28,개봉영화,장편,미국,15,"64,201,500",8252.0,"53,158,000","6,762",드라마,청소년관람불가,독립/예술영화,both
2227.0,마돈나,신수원,준필름,,(주)리틀빅픽쳐스,2015-07-02,개봉영화,장편,한국,65,"127,237,400",16385.0,"69,122,300","8,631",드라마,청소년관람불가,독립/예술영화,Madonna,2014.0,0.0,1267.0,9.15,91.0,2227.0,마돈나,준필름,,(주)리틀빅픽쳐스,2015-07-02,개봉영화,장편,한국,65,"127,237,400",16385.0,"69,122,300","8,631",드라마,청소년관람불가,독립/예술영화,both
4045.0,마드모아젤c,파비앙 콩스탕트,,(주)도키엔터테인먼트,(주)미디어데이,2014-01-02,개봉영화,장편,프랑스,6,"8,617,000",1399.0,"7,832,000","1,296",다큐멘터리,전체관람가,독립/예술영화,Mademoiselle C,2013.0,0.0,0.0,7.68,19.0,4045.0,마드모아젤 C,,(주)도키엔터테인먼트,(주)미디어데이,2014-01-02,개봉영화,장편,프랑스,6,"8,617,000",1399.0,"7,832,000","1,296",다큐멘터리,전체관람가,독립/예술영화,both
2685.0,마라,클라이브 톤지,,(주)스톰픽쳐스코리아,(주)스톰픽쳐스코리아,2018-10-18,개봉영화,장편,미국,144,"69,448,350",8272.0,"19,270,250","2,185",공포(호러),12세이상관람가,독립/예술영화,Mara,2018.0,0.0,93.0,6.88,100.0,2685.0,마라,,(주)스톰픽쳐스코리아,(주)스톰픽쳐스코리아,2018-10-18,개봉영화,장편,미국,144,"69,448,350",8272.0,"19,270,250","2,185",공포(호러),12세이상관람가,독립/예술영화,both
443.0,마루밑아리에티,요네바야시 히로마사,스튜디오 지브리,대원미디어(주),씨제이엔터테인먼트,2010-09-09,개봉영화,장편,일본,337,"7,773,942,884",1083746.0,"2,826,512,500","373,176",애니메이션,전체관람가,일반영화,The Borrowers,2010.0,1.0,0.0,9.65,342.0,443.0,마루 밑 아리에티,스튜디오 지브리,대원미디어(주),씨제이엔터테인먼트,2010-09-09,개봉영화,장편,일본,337,"7,773,942,884",1083746.0,"2,826,512,500","373,176",애니메이션,전체관람가,일반영화,both
1905.0,마리안느와마가렛,윤세영,(주)기린제작사,,(주)팝엔터테인먼트,2017-04-20,개봉영화,장편,한국,64,"195,549,400",28016.0,"33,199,700","4,431",다큐멘터리,전체관람가,독립/예술영화,,2017.0,0.0,429.0,9.61,44.0,1905.0,마리안느와 마가렛,(주)기린제작사,,(주)팝엔터테인먼트,2017-04-20,개봉영화,장편,한국,64,"195,549,400",28016.0,"33,199,700","4,431",다큐멘터리,전체관람가,독립/예술영화,both
2637.0,마리이야기손끝의기적,장 피에르 아메리스,,오드,오드,2015-08-20,개봉영화,장편,프랑스,39,"59,276,500",8821.0,"35,531,800","4,909",드라마,전체관람가,독립/예술영화,Marie's story,2014.0,0.0,177.0,9.10,10.0,2637.0,마리 이야기 손끝의 기적,,오드,오드,2015-08-20,개봉영화,장편,프랑스,39,"59,276,500",8821.0,"35,531,800","4,909",드라마,전체관람가,독립/예술영화,both
2780.0,마리크뢰이어,빌 어거스트,,(주)퍼스트런,(주)퍼스트런,2013-06-13,개봉영화,장편,덴마크,15,"51,351,000",7135.0,"41,714,000","5,678",드라마,청소년관람불가,독립/예술영화,Marie Kroyer,2012.0,0.0,0.0,8.89,9.0,2780.0,마리 크뢰이어,,(주)퍼스트런,(주)퍼스트런,2013-06-13,개봉영화,장편,덴마크,15,"51,351,000",7135.0,"41,714,000","5,678",드라마,청소년관람불가,독립/예술영화,both
3260.0,마린,멜라니 로랑,,프리비젼엔터테인먼트,프리비젼엔터테인먼트,2012-12-06,개봉영화,장편,프랑스,13,"28,061,500",3788.0,"19,567,000","2,491",드라마,청소년관람불가,독립/예술영화,The Adopted,2011.0,0.0,0.0,8.88,17.0,3260.0,마린,,프리비젼엔터테인먼트,프리비젼엔터테인먼트,2012-12-06,개봉영화,장편,프랑스,13,"28,061,500",3788.0,"19,567,000","2,491",드라마,청소년관람불가,독립/예술영화,both
2119.0,마릴린먼로와함께한일주일,사이먼 커티스,,데이지엔터테인먼트,(주)싸이더스,2012-02-29,개봉영화,장편,영국,81,"148,370,000",19387.0,"100,662,500","12,831",드라마,15세이상관람가,일반영화,My Week With Marilyn,2011.0,0.0,0.0,9.46,46.0,2119.0,마릴린 먼로와 함께한 일주일,,데이지엔터테인먼트,(주)싸이더스,2012-02-29,개봉영화,장편,영국,81,"148,370,000",19387.0,"100,662,500","12,831",드라마,15세이상관람가,일반영화,both
1328.0,마마,안드레스 무시에티,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2013-01-23,개봉영화,장편,미국,164,"662,161,500",91143.0,"224,271,500","29,260",공포(호러),15세이상관람가,일반영화,Mama,2013.0,0.0,0.0,8.90,153.0,1328.0,마마,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2013-01-23,개봉영화,장편,미국,164,"662,161,500",91143.0,"224,271,500","29,260",공포(호러),15세이상관람가,일반영화,both
3385.0,마마앤드파파,장태령,주식회사 케이엠스타,,주식회사 케이엠스타,2010-05-20,개봉영화,장편,한국,1,"22,468,773",3149.0,"20,344,000","2,640",드라마,전체관람가,일반영화,Mama And Papa,2010.0,0.0,0.0,7.20,5.0,3385.0,마마 앤드 파파,주식회사 케이엠스타,,주식회사 케이엠스타,2010-05-20,개봉영화,장편,한국,1,"22,468,773",3149.0,"20,344,000","2,640",드라마,전체관람가,일반영화,both
1534.0,마미,자비에 돌란,,(주)엣나인필름,(주)엣나인필름,2014-12-18,개봉영화,장편,캐나다,84,"454,117,600",57247.0,"323,499,100","39,272",드라마,15세이상관람가,독립/예술영화,Mommy,2014.0,0.0,779.0,9.44,61.0,1534.0,마미,,(주)엣나인필름,(주)엣나인필름,2014-12-18,개봉영화,장편,캐나다,84,"454,117,600",57247.0,"323,499,100","39,272",드라마,15세이상관람가,독립/예술영화,both
620.0,마법사의제자,존 터틀타웁,,한국소니픽쳐스릴리징브에나비스타영화㈜,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-07-21,개봉영화,장편,미국,298,"4,132,049,517",582698.0,"1,213,116,000","163,071",드라마,전체관람가,일반영화,The Sorcerer's Apprentice,2010.0,0.0,0.0,8.86,115.0,620.0,마법사의 제자,,한국소니픽쳐스릴리징브에나비스타영화㈜,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-07-21,개봉영화,장편,미국,298,"4,132,049,517",582698.0,"1,213,116,000","163,071",드라마,전체관람가,일반영화,both
1194.0,마법천자문대마왕의부활을막아라,윤영기,"(주)디엔에이프로덕션,디앤에이프로덕션",,씨제이엔터테인먼트,2010-08-19,개봉영화,장편,한국,179,"800,649,684",123538.0,"215,803,000","31,777",애니메이션,전체관람가,일반영화,,2010.0,0.0,0.0,7.39,108.0,1194.0,마법천자문 대마왕의 부활을 막아라,"(주)디엔에이프로덕션,디앤에이프로덕션",,씨제이엔터테인먼트,2010-08-19,개봉영화,장편,한국,179,"800,649,684",123538.0,"215,803,000","31,777",애니메이션,전체관람가,일반영화,both
4185.0,마사의부엌,산드라 네텔벡,,(주)영화사 진진,(주)영화사 진진,2017-10-26,개봉영화,장편,독일,7,"8,078,400",1133.0,"5,096,500",697,코미디,전체관람가,독립/예술영화,Mostly Martha,2001.0,0.0,45.0,9.50,2.0,4185.0,마사의 부엌,,(주)영화사 진진,(주)영화사 진진,2017-10-26,개봉영화,장편,독일,7,"8,078,400",1133.0,"5,096,500",697,코미디,전체관람가,독립/예술영화,both
3038.0,마세티킬즈,로버트 로드리게즈,,(유)조이앤컨텐츠그룹,(주)팝엔터테인먼트,2013-11-21,개봉영화,장편,미국,21,"17,977,500",5115.0,"9,620,000","1,352",코미디,청소년관람불가,일반영화,Machete Kills,2013.0,0.0,0.0,8.18,92.0,3038.0,마세티 킬즈,,(유)조이앤컨텐츠그룹,(주)팝엔터테인먼트,2013-11-21,개봉영화,장편,미국,21,"17,977,500",5115.0,"9,620,000","1,352",코미디,청소년관람불가,일반영화,both
85.0,마션,리들리 스콧,,이십세기폭스코리아(주),이십세기폭스코리아(주),2015-10-08,개봉영화,장편,미국,"1,132","39,612,764,295",4875494.0,"12,914,889,095","1,509,471",액션,12세이상관람가,일반영화,The Martian,2015.0,1.0,6812.0,9.60,617.0,85.0,마션,,이십세기폭스코리아(주),이십세기폭스코리아(주),2015-10-08,개봉영화,장편,미국,"1,132","39,612,764,295",4875494.0,"12,914,889,095","1,509,471",액션,12세이상관람가,일반영화,both
37.0,마스터,조의석,영화사 집,,씨제이이앤엠(주),2016-12-21,개봉영화,장편,한국,"1,501","58,067,927,865",7150541.0,"14,520,299,965","1,731,940",액션,15세이상관람가,일반영화,Master,2016.0,0.0,18671.0,8.58,1347.0,37.0,마스터,영화사 집,,씨제이이앤엠(주),2016-12-21,개봉영화,장편,한국,"1,501","58,067,927,865",7150541.0,"14,520,299,965","1,731,940",액션,15세이상관람가,일반영화,both
2579.0,마신자빨간옷소녀의저주,웨이-하오 청,,(주)우성엔터테인먼트,씨네그루(주)키다리이엔티,2016-07-21,개봉영화,장편,대만,129,"77,673,700",9710.0,"21,114,500","2,494",공포(호러),15세이상관람가,독립/예술영화,The Tag-Along,2015.0,0.0,675.0,7.10,166.0,2579.0,마신자 - 빨간 옷 소녀의 저주,,(주)우성엔터테인먼트,씨네그루(주)키다리이엔티,2016-07-21,개봉영화,장편,대만,129,"77,673,700",9710.0,"21,114,500","2,494",공포(호러),15세이상관람가,독립/예술영화,both
1314.0,마야2,"노엘 클리어리,세르지오 델피노",,(주)시네마리퍼블릭,(주)영화사 빅,2018-02-01,개봉영화,장편,독일,429,"670,314,200",94179.0,"120,929,400","15,990",애니메이션,전체관람가,독립/예술영화,Maya the Bee: The Honey Games,2017.0,0.0,128.0,9.80,61.0,1314.0,마야2,,(주)시네마리퍼블릭,(주)영화사 빅,2018-02-01,개봉영화,장편,독일,429,"670,314,200",94179.0,"120,929,400","15,990",애니메이션,전체관람가,독립/예술영화,both
290.0,마약왕,우민호,(주)하이브미디어코프,,(주)쇼박스,2018-12-19,개봉영화,장편,한국,"1,297","16,222,446,942",1864076.0,"3,961,025,202","444,222",범죄,청소년관람불가,일반영화,THE DRUG KING,2017.0,0.0,2185.0,7.92,293.0,290.0,마약왕,(주)하이브미디어코프,,(주)쇼박스,2018-12-19,개봉영화,장편,한국,"1,297","16,222,446,942",1864076.0,"3,961,025,202","444,222",범죄,청소년관람불가,일반영화,both
1722.0,마오의라스트댄서,브루스 베레스포드,,,(주)에스비에스콘텐츠허브,2011-04-28,개봉영화,장편,호주,171,"284,739,000",40519.0,"144,341,000","20,208",드라마,전체관람가,독립/예술영화,Mao's Last Dancer,2009.0,0.0,0.0,9.56,91.0,1722.0,마오의 라스트 댄서,,,(주)에스비에스콘텐츠허브,2011-04-28,개봉영화,장편,호주,171,"284,739,000",40519.0,"144,341,000","20,208",드라마,전체관람가,독립/예술영화,both
563.0,마음이2,이정철,"북경금전영업유한공사,(주)씨엘엔터테인먼트,(주)화인웍스",,롯데쇼핑㈜롯데엔터테인먼트,2010-07-21,개봉영화,장편,한국,261,"4,705,692,210",707748.0,"988,226,500","143,504",드라마,전체관람가,독립/예술영화,Hearty Paws 2,2010.0,0.0,0.0,9.62,462.0,563.0,마음이2,"북경금전영업유한공사,(주)씨엘엔터테인먼트,(주)화인웍스",,롯데쇼핑㈜롯데엔터테인먼트,2010-07-21,개봉영화,장편,한국,261,"4,705,692,210",707748.0,"988,226,500","143,504",드라마,전체관람가,독립/예술영화,both
1614.0,마음이외치고싶어해,나가이 타츠유키,,(주)머스트씨무비릴리징컴퍼니,스튜디오 프로그레시브 인큐베이터,2016-03-30,개봉영화,장편,일본,122,"405,746,600",49813.0,"137,297,800","16,598",애니메이션,12세이상관람가,독립/예술영화,The Anthem of the Heart,2015.0,1.0,1284.0,9.30,87.0,1614.0,마음이 외치고 싶어해,,(주)머스트씨무비릴리징컴퍼니,스튜디오 프로그레시브 인큐베이터,2016-03-30,개봉영화,장편,일본,122,"405,746,600",49813.0,"137,297,800","16,598",애니메이션,12세이상관람가,독립/예술영화,both
2930.0,마음이외치고싶어해,쿠마자와 나오토,,(주)스마일이엔티,(주)스마일이엔티,2017-12-07,개봉영화,장편,일본,99,"43,060,100",5849.0,"23,618,300","3,044",드라마,12세이상관람가,독립/예술영화,The Anthem of the Heart,2017.0,0.0,366.0,9.29,166.0,2930.0,마음이 외치고 싶어해,,(주)스마일이엔티,(주)스마일이엔티,2017-12-07,개봉영화,장편,일본,99,"43,060,100",5849.0,"23,618,300","3,044",드라마,12세이상관람가,독립/예술영화,both
2950.0,마이라띠마,유지태,(주)유무비,,롯데쇼핑㈜롯데엔터테인먼트,2013-06-06,개봉영화,장편,한국,29,"40,201,300",5732.0,"18,080,800","2,358",멜로/로맨스,청소년관람불가,독립/예술영화,Mai Ratima,2012.0,0.0,0.0,8.47,47.0,2950.0,마이 라띠마,(주)유무비,,롯데쇼핑㈜롯데엔터테인먼트,2013-06-06,개봉영화,장편,한국,29,"40,201,300",5732.0,"18,080,800","2,358",멜로/로맨스,청소년관람불가,독립/예술영화,both
