순번,영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,영화구분,원제,제작년도,원작도서유무,네이버기대지수,_merge
,열대야,이성일,,,,,,,,,,,,,,,,The forgotten Piece,2013.0,0.0,13.0,right_only
,열대야,하성실,,,,,,,,,,,,,,,,Tropical Night,2004.0,0.0,1.0,right_only
,열두명의죽고싶은아이들,츠츠미 유키히코,,,,,,,,,,,,,,,,12 Suicidal Teens,2018.0,0.0,12.0,right_only
,열두번째인턴,신윤호,,,,,,,,,,,,,,,,12th Intern,2019.0,0.0,4.0,right_only
,열두풍경,하준수,,,,,,,,,,,,,,,,Twelve Scenes,2010.0,0.0,15.0,right_only
,열번째남자,다니엘 부르만,,,,,,,,,,,,,,,,The Tenth Man,2016.0,0.0,1.0,right_only
,열쇠도둑의방법,우치다 켄지,,,,,,,,,,,,,,,,KEY OF LIFE,2012.0,0.0,381.0,right_only
,열아홉순정,김기덕,,,,,,,,,,,,,,,,,1971.0,0.0,0.0,right_only
,열아홉순정,"정성효,황인혁",,,,,,,,,,,,,,,,,2006.0,0.0,0.0,right_only
,열아홉쌩머리,고영남,,,,,,,,,,,,,,,,Straight Hair At Nineteen,1985.0,0.0,0.0,right_only
,열애,김병훈,,,,,,,,,,,,,,,,Passionate love,2012.0,0.0,29.0,right_only
,열애,김영진,,,,,,,,,,,,,,,,,1997.0,0.0,2.0,right_only
,열애,김호선,,,,,,,,,,,,,,,,熱愛,1982.0,0.0,0.0,right_only
,열애,배태섭,,,,,,,,,,,,,,,,,2013.0,0.0,0.0,right_only
,열애,홍성기,,,,,,,,,,,,,,,,熱愛,1955.0,0.0,0.0,right_only
,열애기,안선경,,,,,,,,,,,,,,,,About Love,2004.0,0.0,24.0,right_only
,열애상흔,정종령,,,,,,,,,,,,,,,,烈愛傷痕,2001.0,0.0,4.0,right_only
,열여덟스물아홉,"김원용,함영훈",,,,,,,,,,,,,,,,,2005.0,1.0,9.0,right_only
,열일곱살의버킷리스트,윤솔지,,,,,,,,,,,,,,,,A Bucket List of a 17 Year Old Boy,2015.0,0.0,15.0,right_only
,열정없는마음,김희정,,,,,,,,,,,,,,,,PASSIONLESS,2011.0,0.0,2.0,right_only
,열정의랩소디,"빈센트 미넬리,조지 큐커",,,,,,,,,,,,,,,,Lust For Life,1956.0,0.0,38.0,right_only
,열정의제국,오시마 나기사,,,,,,,,,,,,,,,,Empire Of The Passions,1978.0,0.0,0.0,right_only
,열정의프리마돈나,,,,,,,,,,,,,,,,,Scent Of Passion,1990.0,0.0,0.0,right_only
,열차안의낯선자들,알프레드 히치콕,,,,,,,,,,,,,,,,Strangers On A Train,1951.0,1.0,25.0,right_only
,열한송이꽃,왕 샤오슈아이,,,,,,,,,,,,,,,,11 Flowers,2011.0,0.0,1.0,right_only
,열혈합창단,관신휘,,,,,,,,,,,,,,,,Find Your Voice,2017.0,0.0,19.0,right_only
,열혈형사,샌더 스턴,,,,,,,,,,,,,,,,Glitz,1988.0,0.0,0.0,right_only
,열화일기,백경민,,,,,,,,,,,,,,,,"Degradation, Diary",2014.0,0.0,0.0,right_only
,염력가족시즌1,,,,,,,,,,,,,,,,,念力家族,2015.0,0.0,0.0,right_only
,염색체연인,야노 호나미,,,,,,,,,,,,,,,,CHROMOSOME SWEETHEART,2017.0,0.0,0.0,right_only
,엽기적인그녀,오진석,,,,,,,,,,,,,,,,,2017.0,0.0,80.0,right_only
,엽기적인그녀2,마위호,,,,,,,,,,,,,,,,My Sassy Girl 2,2010.0,0.0,37.0,right_only
,엽기캠퍼스2타즈의부활,모트 나단,,,,,,,,,,,,,,,,Van Wilder 2: The Rise Of Taj,2006.0,0.0,5.0,right_only
,엽문일대종사,범소천,,,,,,,,,,,,,,,,Ip Man,2013.0,0.0,4.0,right_only
,엽전도사와젓가락도사,박병태,,,,,,,,,,,,,,,,,1991.0,0.0,2.0,right_only
,엽전도사와젓가락도사2,박병태,,,,,,,,,,,,,,,,,1991.0,0.0,0.0,right_only
,엿보기구멍,"츠쿠다 켄스케,우에다 아타루",,,,,,,,,,,,,,,,Nozoki Ana,2014.0,1.0,611.0,right_only
,영걸스바니쉬,클레망 팡토,,,,,,,,,,,,,,,,Young Girls Vanish,2017.0,0.0,0.0,right_only
,영광의챔피언,존 어빈,,,,,,,,,,,,,,,,Champions,1983.0,0.0,0.0,right_only
,영구와땡칠이4홍콩할매귀신,남기남,,,,,,,,,,,,,,,,Young-Gu And Daeng-Chil 4 : The Hong Kong Granny Ghost,1991.0,0.0,0.0,right_only
,영구와우주괴물불괴리,심형래,,,,,,,,,,,,,,,,,1994.0,0.0,234.0,right_only
,영국인과공작,에릭 로메르,,,,,,,,,,,,,,,,The Lady And The Duke,2001.0,0.0,6.0,right_only
,영글링스,스튜어트 베이커,,,,,,,,,,,,,,,,Younglings,2015.0,0.0,0.0,right_only
,영능력자오다기리쿄코의거짓,츠네히로 죠타,,,,,,,,,,,,,,,,&#38666;能力者 小田霧響子の&#22040;,2010.0,0.0,0.0,right_only
,영레슬러,메테 구무르한,,,,,,,,,,,,,,,,Young Wrestlers,2015.0,0.0,0.0,right_only
,영레이디앤드더첼리스트,장 프랑수아 라귀니,,,,,,,,,,,,,,,,The Young Lady and the Cellist,1965.0,0.0,0.0,right_only
,영메시아,사이러스 노라스테,,,,,,,,,,,,,,,,The Young Messiah,2016.0,1.0,30.0,right_only
,영번아가씨81,이상언,,,,,,,,,,,,,,,,The 'No. 0' Hostess,1981.0,0.0,0.0,right_only
,영베르테르,자크 드와이옹,,,,,,,,,,,,,,,,Young Werther,1993.0,0.0,0.0,right_only
,영블러드,피터 마클,,,,,,,,,,,,,,,,Youngblood,1985.0,0.0,0.0,right_only
,영아의침묵,조슬예,,,,,,,,,,,,,,,,,2014.0,0.0,14.0,right_only
,영앤뷰티풀,프랑소와 오종,,,,,,,,,,,,,,,,Young & Beautiful,2013.0,0.0,0.0,right_only
2854.0,영앤뷰티풀,프랑수아 오종,,찬란,찬란,2013-12-05,개봉영화,장편,프랑스,23,"48,952,000","6,468","39,264,000","4,872",드라마,청소년관람불가,독립/예술영화,,,,,left_only
,영앤얼라이브,마티유 바레어,,,,,,,,,,,,,,,,Young and Alive,2018.0,0.0,0.0,right_only
,영앤와일드,마리알리 리바스,,,,,,,,,,,,,,,,Young & Wild,2011.0,0.0,1.0,right_only
,영양,앤트 블라데스,,,,,,,,,,,,,,,,Wildebeest,2012.0,0.0,16.0,right_only
9403.0,영업사원5시부터2차영업,코보,,(주)영진크리에이티브,(주)영진크리에이티브,2016-10-21,개봉영화,장편,일본,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,,,,,left_only
,영업사원5시부터2차영업,,,,,,,,,,,,,,,,,Gojikara makura eigyoubu,2011.0,0.0,3.0,right_only
,영업중외출,박준범,,,,,,,,,,,,,,,,After The Fact,2004.0,0.0,1.0,right_only
,영예의표적,제리 런던,,,,,,,,,,,,,,,,Vestige Of Honor,1990.0,0.0,0.0,right_only
,영웅,장이머우,,,,,,,,,,,,,,,,Hero,2002.0,0.0,0.0,right_only
,영웅과살인자,퍼디 그로피 주니어,,,,,,,,,,,,,,,,Warkill,1968.0,0.0,0.0,right_only
,영웅과악인,"닉 머피,팀 던,가렛 에드워즈,닉 그린,앤드류 그리브,아리프 누르모하메드",,,,,,,,,,,,,,,,Heroes And Villains,2007.0,0.0,3.0,right_only
,영웅과악인훈족의왕아틸라,가렛 에드워즈,,,,,,,,,,,,,,,,Heroes And Villains - Attila The Hun,2008.0,0.0,3.0,right_only
,영웅무루,초원,,,,,,,,,,,,,,,,英雄無淚: Heroes Shed No Tears,1978.0,0.0,0.0,right_only
,영웅우상,황지강,,,,,,,,,,,,,,,,Hero's True Story,1986.0,0.0,4.0,right_only
,영웅의자세,미샤 자쿱칵,,,,,,,,,,,,,,,,The Hero Pose,2013.0,0.0,0.0,right_only
2587.0,영웅천하의시작,장예모,,(유)조이앤컨텐츠그룹,(주)박수엔터테인먼트,2014-03-20,개봉영화,장편,중국,54,"44,066,600","9,575","16,875,000","2,228",액션,15세이상관람가,독립/예술영화,,,,,left_only
,영원,레이몬드 레드,,,,,,,,,,,,,,,,An Eternity,1982.0,0.0,0.0,right_only
,영원더,제임스 윌키스,,,,,,,,,,,,,,,,Young Wonder,2013.0,0.0,0.0,right_only
,영원한관계,고영남,,,,,,,,,,,,,,,,,1979.0,0.0,0.0,right_only
,영원한봉인,마이클 매드슨,,,,,,,,,,,,,,,,Into Eternity,2010.0,0.0,67.0,right_only
,영원한사랑,드와이트 H. 리틀,,,,,,,,,,,,,,,,The Phantom Of The Opera,1989.0,0.0,0.0,right_only
,영원한우상,,,,,,,,,,,,,,,,,Trance,1982.0,0.0,0.0,right_only
,영원한제국,박종원,,,,,,,,,,,,,,,,Eternal Empire,1995.0,1.0,0.0,right_only
,영원한휴가,짐 자무쉬,,,,,,,,,,,,,,,,Permanent Vacation,1982.0,0.0,19.0,right_only
,영인디아나존스공작의눈,칼 슐츠,,,,,,,,,,,,,,,,The Young Indiana Jones: Treasure Of The Peacock's Eye,1994.0,0.0,3.0,right_only
,영인디아나존스악마의얼굴,"딕 마스,마이크 뉴웰",,,,,,,,,,,,,,,,The Adventures Of Young Indiana Jones: Masks Of Evil,1999.0,0.0,1.0,right_only
,영자야울지마라,전유성,,,,,,,,,,,,,,,,영자야 울지마라,1992.0,0.0,44.0,right_only
,영저스티스,"샘 리우,제이 올리바",,,,,,,,,,,,,,,,Young Justice,2010.0,0.0,0.0,right_only
,영주,주동민,,,,,,,,,,,,,,,,,2016.0,0.0,2.0,right_only
,영프랑켄슈타인,멜 브룩스,,,,,,,,,,,,,,,,Young Frankenstein,1974.0,1.0,7.0,right_only
,영피플인코리아,정해성,,,,,,,,,,,,,,,,,2017.0,0.0,23.0,right_only
,영하의바람,김유리,,,,,,,,,,,,,,,,Sub-zero Wind,2018.0,0.0,18.0,right_only
,영혼을판사나이,스티븐 힐러드 스턴,,,,,,,,,,,,,,,,The Devil And Max Devlin,1981.0,0.0,0.0,right_only
,영혼의사투,저스틴 맥코넬,,,,,,,,,,,,,,,,Lifechanger,2018.0,0.0,2.0,right_only
,영혼의줄리에타,페데리코 펠리니,,,,,,,,,,,,,,,,Giulietta Degli Spiriti,1965.0,0.0,4.0,right_only
,영혼의카니발,허크 하비,,,,,,,,,,,,,,,,Carnival Of Souls,1962.0,0.0,3.0,right_only
,영화감독의전설아메리칸조에프로프의여명,게리 레바,,,,,,,,,,,,,,,,A Legacy of Filmmakers: The Early Years of American Zoetrope,2004.0,0.0,1.0,right_only
,영화과를졸업한언니들과나,허윤수,,,,,,,,,,,,,,,,The Sisters Who Graduated from Film School And I,2018.0,0.0,2.0,right_only
,영화관에서당하는여자들,카와사키 군지,,,,,,,,,,,,,,,,Women who are touched in theater,2016.0,0.0,1.0,right_only
9406.0,영화관에서당하는여자들,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2018-01-18,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화,,,,,left_only
,영화마마,임권택,,,,,,,,,,,,,,,,Her Majesty Yeonghwa,1964.0,0.0,0.0,right_only
,영화소년샤오핑,소강,,,,,,,,,,,,,,,,Electric Shadows,2004.0,0.0,0.0,right_only
,영화여배우,이치카와 콘,,,,,,,,,,,,,,,,映畵女優: Movie Actress,1987.0,0.0,0.0,right_only
,영화음악의황금시대,티에리 주스,,,,,,,,,,,,,,,,The Golden Age of Film Music,2009.0,0.0,0.0,right_only
,영화이누야샤거울속의몽환성,시노하라 토시야,,,,,,,,,,,,,,,,Inuyasha: The Castle Beyond The Looking Glass,2002.0,1.0,649.0,right_only
,영화제국신필름의역사,조재홍,,,,,,,,,,,,,,,,The Golden Age of Korean Cinema & the Legend of Shin Film,2011.0,0.0,1.0,right_only
,영화크레용신짱오타케베카스카베야생왕국,시기노 아키라,,,,,,,,,,,,,,,,Crayon Shin-chan: Otakebe! Kasukabe Yasei Oukoku,2009.0,0.0,493.0,right_only
,영화크레용신짱전설을부르는부리부리3분딱대진격,무토 유지,,,,,,,,,,,,,,,,映&#30011;クレヨンしんちゃん&#20253;&#35500;を呼ぶブリブリ3分ポッキリ大進&#25731;,2005.0,1.0,290.0,right_only
,영화크레용신짱전설을부르는춤춰라아미고,무토 유지,,,,,,,,,,,,,,,,映&#30011; クレヨンしんちゃん &#20253;&#35500;を呼ぶ 踊れ！アミ&#12540;ゴ！,2006.0,1.0,1248.0,right_only
,영화크레용신짱초폭풍을부르는금창의용사,혼고 미츠루,,,,,,,,,,,,,,,,映&#30011;クレヨンしんちゃんちょ&#12540;嵐を呼ぶ金矛の勇者,2008.0,0.0,589.0,right_only
,영화크레용신짱폭발온천와쿠와쿠대결전,,,,,,,,,,,,,,,,,映&#30011;クレヨンしんちゃん爆&#30330;!&#28201;泉わくわく大決&#25126;,1999.0,1.0,223.0,right_only
,영화크레용신짱폭풍을부르는모레츠오토나제국의역습,하라 케이이치,,,,,,,,,,,,,,,,Crayon Shin-chan: The Storm Called: The Adult Empire Strikes Back,2001.0,1.0,3839.0,right_only
,영화크레용신짱폭풍을부르는모레츠오토나제국의역습,하라 케이이치,,,,,,,,,,,,,,,,Crayon Shin-chan: The Storm Called: The Adult Empire Strikes Back,2001.0,1.0,3840.0,right_only
,영화크레용신짱폭풍을부르는석양의카스카베보이즈,미즈시마 츠토무,,,,,,,,,,,,,,,,映&#30011; クレヨンしんちゃん 嵐を呼ぶ！夕陽のカスカベボ&#12540;イズ,2004.0,1.0,540.0,right_only
,영화크레용신짱폭풍을부르는앗파레전국대합전,하라 케이이치,,,,,,,,,,,,,,,,映&#30011;クレヨンしんちゃん嵐を呼ぶアッパレ!&#25126;&#22269;大合&#25126;,2002.0,1.0,987.0,right_only
,영화크레용신짱폭풍을부르는영광의야키니쿠로드,미즈시마 츠토무,,,,,,,,,,,,,,,,映&#30011;クレヨンしんちゃん嵐を呼ぶ&#26628;光のヤキニクロ&#12540;ド,2003.0,1.0,596.0,right_only
,영화크레용신짱폭풍을부르는정글,하라 케이이치,,,,,,,,,,,,,,,,映&#30011;クレヨンしんちゃん嵐を呼ぶジャングル,2000.0,1.0,393.0,right_only
,옆자리괴물군,츠키카와 쇼,,,,,,,,,,,,,,,,My Little Monster,2018.0,0.0,385.0,right_only
,옆자리괴물군,카부라키 히로,,,,,,,,,,,,,,,,となりの怪物くん,2012.0,0.0,0.0,right_only
,옆집남자,비제이 자야팔,,,,,,,,,,,,,,,,Revelations,2016.0,0.0,1.0,right_only
7617.0,옆집누나들무삭제,김경택,스마일컨텐츠,,스마일컨텐츠,2018-08-10,개봉영화,장편,한국,1,"10,000",2,0,0,멜로/로맨스,청소년관람불가,일반영화,,,,,left_only
,옆집부인의음란한속살,키무라 히로유키,,,,,,,,,,,,,,,,RINJINYUUWAKU-01,2018.0,0.0,0.0,right_only
9420.0,옆집소녀2무삭제,성기만,스마일컨텐츠,,스마일컨텐츠,2018-12-14,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,,,,,left_only
,옆집에는왕이산다,이자 미클리차,,,,,,,,,,,,,,,,The King Next Door,2014.0,0.0,1.0,right_only
,옆집여자,심승보,,,,,,,,,,,,,,,,,2016.0,0.0,11.0,right_only
,옆집여자미도리,한 헤이타로,,,,,,,,,,,,,,,,Sorrowful neighbor Love plays around,2011.0,0.0,4.0,right_only
,옆집여자처음엔거부나중엔신음,나가에 타카미,,,,,,,,,,,,,,,,Namaikinadantituma,2016.0,0.0,4.0,right_only
9410.0,옆집여자처음엔거부나중엔신음2,토미 타로,,(주)영진크리에이티브,(주)영진크리에이티브,2018-03-28,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,,,,,left_only
,옆집여자처음엔거부나중엔신음2,토미죠 타로,,,,,,,,,,,,,,,,hurinnseikoui,2016.0,0.0,0.0,right_only
9411.0,옆집여자처음엔거부나증엔신음,나가에 타카미,,(주)영진크리에이티브,(주)영진크리에이티브,2017-01-06,개봉영화,장편,일본,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,,,,,left_only
,옆침대의유부녀와간호사,와타나베 켄이치,,,,,,,,,,,,,,,,Wonderful Hospital Experience,2018.0,0.0,0.0,right_only
,예루살렘카운트다운,해롤드 크론크,,,,,,,,,,,,,,,,Jerusalem Countdown,2011.0,0.0,76.0,right_only
,예멘소리없는전쟁,수피안 아볼롬,,,,,,,,,,,,,,,,Yemen : The Silent War,2018.0,0.0,0.0,right_only
,예멘침묵의카오스,프랑수아 자비에 트레잔,,,,,,,,,,,,,,,,"Yemen, Chaos in Silence",2018.0,0.0,0.0,right_only
,예브게니오네긴,메트오페라,,,,,,,,,,,,,,,,Eugene Onegin,2017.0,0.0,0.0,right_only
4260.0,예브게니오네긴,,,(주)인스터피씨엠,(주)인스터피씨엠,2017-10-07,개봉영화,장편,미국,9,"23,618,500","1,038","15,775,500",707,공연,전체관람가,일반영화,,,,,left_only
,예쁜누나,윤준세,,,,,,,,,,,,,,,,,2018.0,0.0,6.0,right_only
5235.0,예쁜누나,준세,(주)마이애미미디어,,(주)마이애미미디어,2018-10-18,개봉영화,장편,한국,20,"876,000",198,"652,000",155,멜로/로맨스,청소년관람불가,일반영화,,,,,left_only
9429.0,예쁜누나감독판,준세,(주)마이애미미디어,,(주)마이애미미디어,2019-04-11,개봉영화,장편,한국,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,,,,,left_only
9425.0,예쁜처제들2018감독판,강정훈,(주)소나무픽쳐스,,(주)소나무픽쳐스,2018-11-09,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,,,,,left_only
9428.0,예쁜형수무삭제판,최강호,(주)영화사가을,,(주)영화사가을,2017-07-27,개봉영화,장편,한국,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,,,,,left_only
,예수가선택한제자들12사도,,,,,,,,,,,,,,,,,N.G. Specials,2012.0,0.0,17.0,right_only
,예술에미친살인자,저스틴 덴톤,,,,,,,,,,,,,,,,Burlap,2016.0,0.0,0.0,right_only
,예스마담2황가전사,종지문,,,,,,,,,,,,,,,,皇家戰士: Royal Warriors,1986.0,0.0,10.0,right_only
,예스마담3중화전사,종지문,,,,,,,,,,,,,,,,Magnificent Warriors,1987.0,0.0,2.0,right_only
,예스마담6지하병공창,"원준문,정조강",,,,,,,,,,,,,,,,地下兵工廠: Forbidden Arsenal,1991.0,0.0,10.0,right_only
3148.0,예스맨프로젝트,"앤디 비츨바움,마이크 보난노,커트 잉페어","아르떼 프랑스,Article Z,Renegade Pictures,채널4텔레비젼 코포레인션,Britdoc Foundation,Charny/Bachrach Entertainment",마이미디어,(주)영화사구안,2010-03-25,개봉영화,장편,프랑스,11,"33,170,795","4,506","24,680,000","3,309",다큐멘터리,12세이상관람가,독립/예술영화,,,,,left_only
,예스맨프로젝트,"앤디 비크바움,마이크 보난노,커트 잉페어",,,,,,,,,,,,,,,,The Yes Men Fix The World,2009.0,0.0,0.0,right_only
,예스맨프로젝트2,"앤디 비크바움,마이크 보난노,로라 닉스",,,,,,,,,,,,,,,,The Yes Men Are Revolting,2014.0,0.0,6.0,right_only
,예스아이엠마우리,수하스 자하기다르,,,,,,,,,,,,,,,,"Yes, I am Mauli",2018.0,0.0,0.0,right_only
,예스터데이,정윤수,,,,,,,,,,,,,,,,Yesterday,2002.0,0.0,0.0,right_only
,예스터데이오어더데이비포,휴고 샌즈,,,,,,,,,,,,,,,,Yesterday or the Day Before,2017.0,0.0,0.0,right_only
,예스터데이웬트위드예스터데이,이삼 B. 마카디시,,,,,,,,,,,,,,,,Yesterday went with Yesterday,2017.0,0.0,0.0,right_only
,예스프리큐어5거울나라의미라클대모험,나가미네 타츠야,,,,,,,,,,,,,,,,Yes! プリキュア5 - 鏡の國のミラクル大冒險!,2007.0,1.0,190.0,right_only
,예스프리큐어5고고과자나라의해피버스데이,나가미네 타츠야,,,,,,,,,,,,,,,,Yes! プリキュア5 GoGo! - お菓子の?のハッピ-バ-スディ♪,2008.0,0.0,82.0,right_only
,예언자,강보승,,,,,,,,,,,,,,,,Prophet,2018.0,0.0,0.0,right_only
,예언자,자크 오디아드,,,,,,,,,,,,,,,,A Prophet,2009.0,0.0,0.0,right_only
1959.0,예언자,자크 오디아르,"프랑스2시네마,까날 플러스,시네시네마,판씨네마(주)",판씨네마(주),판씨네마(주),2010-03-11,개봉영화,장편,프랑스,24,"196,085,624","25,309","141,827,000","18,213",드라마,청소년관람불가,독립/예술영화,,,,,left_only
,예언자마호메트,무스타파 아카드,,,,,,,,,,,,,,,,The Message,1976.0,0.0,14.0,right_only
,예조모하바트하이,슈리 나라얀 싱,,,,,,,,,,,,,,,,Yeh Jo Mohabbat Hai,2012.0,0.0,0.0,right_only
,예조산책하는침략자극장판,구로사와 기요시,,,,,,,,,,,,,,,,Yocho (Foreboding),2017.0,0.0,2.0,right_only
,예즈로즈비쉬타르,바박 파야미,,,,,,,,,,,,,,,,Yez rouz bishtar,2000.0,0.0,0.0,right_only
,예지디걸스,리버 도스키,,,,,,,,,,,,,,,,Yezidi Girls,2016.0,0.0,0.0,right_only
,옐로우로즈,다이앤 패러가스,,,,,,,,,,,,,,,,Yellow Rose,2018.0,0.0,0.0,right_only
2163.0,옐로우버드,"도미니크 몽페리,크리스티앙 드 비타",,(주)드림웨스트픽쳐스,"(주)영화사오원,(주)브리즈픽처스",2015-02-18,개봉영화,장편,프랑스,127,"139,064,300","18,020","51,695,800","6,245",애니메이션,전체관람가,독립/예술영화,,,,,left_only
,옐로우버드,크리스티앙 드 비타,,,,,,,,,,,,,,,,Yellowbird,2014.0,0.0,245.0,right_only
,옐로우스톤,로리-매티 파르페이,,,,,,,,,,,,,,,,Yellowstone,2016.0,0.0,2.0,right_only
,옐로우피버더라이즈앤폴오브더지알로,캘럼 와델,,,,,,,,,,,,,,,,Yellow Fever: The Rise and Fall of the Giallo,2014.0,0.0,0.0,right_only
,옐로우히트,피크렛 레이한,,,,,,,,,,,,,,,,Yellow Heat,2017.0,0.0,0.0,right_only
,옐로헤드,케반 펑크,,,,,,,,,,,,,,,,Yellowhead,2013.0,0.0,0.0,right_only
,옛날옛적서부에서,세르지오 레오네,,,,,,,,,,,,,,,,Once Upon A Time In The West,1968.0,0.0,221.0,right_only
,오거나이즈드크리미널,지오 산티니,,,,,,,,,,,,,,,,Organized Criminal,2012.0,0.0,0.0,right_only
,오거사냥꾼,루크 로저스,,,,,,,,,,,,,,,,The Ogre Hunters,2013.0,0.0,0.0,right_only
,오거스타스트리트리퍼,"펠리프 M. 게라,게이슬라 페르난데스",,,,,,,,,,,,,,,,The Augusta Street Ripper,2014.0,0.0,0.0,right_only
2663.0,오기와악동들더무비,올리비에 장 마리,,그린나래미디어(주),(주)팝엔터테인먼트,2014-04-17,개봉영화,장편,프랑스,139,"61,444,900","8,564","13,473,700","1,735",애니메이션,전체관람가,독립/예술영화,,,,,left_only
,오기와악동들더무비,올리비에 쟝 마리,,,,,,,,,,,,,,,,Oggy and the Cockroaches,2013.0,0.0,91.0,right_only
,오내사랑임꺽정,은희복,,,,,,,,,,,,,,,,,1991.0,0.0,0.0,right_only
,오너더트리티스,에릭 벡커,,,,,,,,,,,,,,,,Honor The Treaties,2012.0,0.0,0.0,right_only
,오너새크리파이스,"돈 셀러스,루시 오스트랜더",,,,,,,,,,,,,,,,Honor & Sacrifice,2013.0,0.0,0.0,right_only
,오너플라이트,댄 헤이즈,,,,,,,,,,,,,,,,Honor Flight,2012.0,0.0,0.0,right_only
,오늘,란 시에라즈키,,,,,,,,,,,,,,,,Today,2010.0,0.0,0.0,right_only
,오늘,알랭 고미,,,,,,,,,,,,,,,,Today,2012.0,0.0,2.0,right_only
,오늘,최정문,,,,,,,,,,,,,,,,Reason to Live,2013.0,0.0,29.0,right_only
,오늘같은밤이면,제갈원,,,,,,,,,,,,,,,,Tonight Again,2016.0,0.0,1.0,right_only
,오늘과내일,유하은,,,,,,,,,,,,,,,,My dream,2019.0,0.0,3.0,right_only
,오늘그놈이나와,김성우,,,,,,,,,,,,,,,,Out At Last,2011.0,0.0,12.0,right_only
,오늘그댈사랑합니다,한철수,,,,,,,,,,,,,,,,,2010.0,0.0,9.0,right_only
,오늘나는두렵지않았다,이반 푼드,,,,,,,,,,,,,,,,Today I Felt No Fear,2011.0,0.0,0.0,right_only
,오늘내일,유좌봉,,,,,,,,,,,,,,,,Today Tomorrow,2012.0,0.0,0.0,right_only
,오늘너는,이지민,,,,,,,,,,,,,,,,I have something to tell you,2013.0,0.0,9.0,right_only
,오늘도,박민아,,,,,,,,,,,,,,,,Just another day,2015.0,0.0,13.0,right_only
,오늘도난외출한다,"무계,수민",,,,,,,,,,,,,,,,I'm Going Out As Well Today,2009.0,0.0,0.0,right_only
,오늘도무사히,장주환,,,,,,,,,,,,,,,,Let Today Be Safe,2014.0,0.0,4.0,right_only
,오늘도빵쇼,,,,,,,,,,,,,,,,,"Osmar, a Primeira Fatia do Pao de Forma",2010.0,0.0,0.0,right_only
,오늘도위위,박범준,,,,,,,,,,,,,,,,The Journey of the 12 Cats,2018.0,0.0,7.0,right_only
,오늘도지옥에서기다릴께요,,,,,,,,,,,,,,,,,今日も地獄でお待ちしています,2013.0,0.0,0.0,right_only
,오늘도청춘,명현우,,,,,,,,,,,,,,,,Forever Young,2014.0,0.0,3.0,right_only
,오늘만같아라,김대진,,,,,,,,,,,,,,,,,2011.0,0.0,0.0,right_only
,오늘만난슈팅스타,한예은,,,,,,,,,,,,,,,,Shooting Star,2016.0,0.0,7.0,right_only
,오늘만날이다,김태용,,,,,,,,,,,,,,,,Today is the day,2018.0,0.0,1.0,right_only
,오늘뭐듣지,,,,,,,,,,,,,,,,,,2015.0,0.0,1.0,right_only
,오늘뭐해,"남선호,심성보,김유진,추재준,김재연,이재훈,이형곤",,,,,,,,,,,,,,,,,2011.0,0.0,52.0,right_only
,오늘바꾸세요,아르준 리한,,,,,,,,,,,,,,,,Switch Today,2010.0,0.0,0.0,right_only
,오늘밤사자는잠든다,스와 노부히로,,,,,,,,,,,,,,,,The Lion Sleeps Tonight,2017.0,0.0,6.0,right_only
,오늘밤어때,,,,,,,,,,,,,,,,,,2014.0,0.0,7.0,right_only
,오늘밤은218호에서시작되었다,서호빈,,,,,,,,,,,,,,,,Tonight...,2009.0,0.0,2.0,right_only
9430.0,오늘밤은녹여줄께불륜,이시카와 킨,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2015-08-05,개봉영화,장편,일본,1,"5,000",1,"5,000",1,성인물(에로),청소년관람불가,일반영화,,,,,left_only
,오늘밤은녹여줄께불륜,이시카와 히토시,,,,,,,,,,,,,,,,Of the married woman wriggle,2011.0,0.0,0.0,right_only
,오늘밤은마음만안고,,,,,,,,,,,,,,,,,今夜は心だけ抱いて,2014.0,0.0,0.0,right_only
,오늘밤이지나가면,정해일,,,,,,,,,,,,,,,,After,2016.0,0.0,1.0,right_only
,오늘보다내일,박진규,,,,,,,,,,,,,,,,A Better Tomorrow,2016.0,0.0,7.0,right_only
,오늘보단내일,이소민,,,,,,,,,,,,,,,,,2015.0,0.0,10.0,right_only
,오늘부터배우다,곽윤서,,,,,,,,,,,,,,,,,2018.0,0.0,0.0,right_only
,오늘부터사랑해,최지영,,,,,,,,,,,,,,,,,2015.0,0.0,0.0,right_only
,오늘부터신령님,다이치 아키타로,,,,,,,,,,,,,,,,神&#27096;はじめました,2012.0,0.0,77.0,right_only
