OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_EX_PT,CMT_SCORE,AUDI_ACC,y_pred,exp(test_y),exp(y_pred)
14,88,미국,기타,드라마,15세이상관람가,0,5.36597601502185,6.83947643822884,0.289139633286319,10.7381125937454,10.4859471222131,46079,35808.7344690531
3,93,스페인,롯데쇼핑㈜롯데엔터테인먼트,어드벤처,전체관람가,0,3.71357206670431,0,0.142857142857143,10.7369400061013,10.9067376561201,46025,54542.6179675854
50,94,프랑스,기타,드라마,15세이상관람가,0,4.31748811353631,6.94985645500077,0.415966386554622,10.7366140431495,10.5316525091361,46010,37483.3648349661
42,105,한국,씨제이엔터테인먼트,미스터리,12세이상관람가,0,4.88280192258637,0,0.484018264840183,10.7341332462817,11.5123409506916,45896,99941.5656516551
47,92,영국,기타,멜로,15세이상관람가,0,3.04452243772342,0,0.409090909090909,10.7334575779438,9.6932470357491,45865,16207.7862059064
37,104,일본,기타,다큐멘터리,전체관람가,0,2.19722457733622,4.70048036579242,0.454545454545454,10.7329341661594,9.59480641718216,45841,14688.2982329076
12,130,미국,워너브러더스 코리아(주),드라마,12세이상관람가,0,4.45434729625351,0,0.396313364055299,10.7310563543495,11.6349698989724,45755,112980.430239178
34,104,한국,기타,코미디,15세이상관람가,0,4.82028156560504,6.45047042214418,0.35181236673774,10.729875458481,10.3910944955266,45701,32568.2932873556
38,98,한국,기타,스릴러,청소년관람불가,0,4.90527477843843,6.41836493593621,0.324189526184539,10.7284959818064,10.1131836780927,45638,24666.0646735162
15,63,미국,월트디즈니컴퍼니코리아 유한책임회사,애니메이션,전체관람가,0,2.94443897916644,5.75257263882563,0.533333333333333,10.7251158947446,11.1517367278455,45484,69684.7465067742
35,96,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,0,3.43398720448515,0,0.489795918367347,10.724456104534,10.4507834935748,45454,34571.4506104211
34,131,홍콩,기타,드라마,15세이상관람가,0,4.0943445622221,0,0.167664670658683,10.7205102827516,9.51693271318107,45275,13587.8693370696
47,84,중국,기타,애니메이션,전체관람가,0,4.85203026391962,4.47733681447821,0.50415512465374,10.7199579491281,10.4059505878691,45250,33055.7426914359
15,106,미국,기타,멜로,15세이상관람가,0,3.25809653802148,6.25766758788264,0.265625,10.7180998703772,10.1167822126749,45166,24754.9862579916
45,99,일본,기타,애니메이션,전체관람가,0,3.36729582998647,0,0.326530612244898,10.7141510665239,9.74155318957863,44988,17009.9405363542
27,94,프랑스,롯데쇼핑㈜롯데엔터테인먼트,판타지,전체관람가,0,3.58351893845611,0,0.244444444444444,10.7135507263131,10.7666044894109,44961,47410.7601550295
29,107,미국,기타,코미디,12세이상관람가,0,5.39362754635236,6.95272864462487,0.508178844056707,10.7108335754209,10.7876554745227,44839,48419.382359904
36,79,한국,기타,드라마,청소년관람불가,0,2.07944154167984,0,0.6875,10.7104989892451,9.13138251622352,44824,9240.78868232839
15,84,영국,기타,다큐멘터리,15세이상관람가,0,1.94591014905531,5.65948221575962,0.25,10.708846723703,9.74414934914616,44750,17054.1584297382
16,101,미국,(주)시너지하우스 (시너지),드라마,15세이상관람가,0,2.89037175789616,0,0.171428571428571,10.7074826653066,10.641838722562,44689,41849.6504135259
1,96,미국,기타,가족,전체관람가,0,5.08140436498446,0,0.455078125,10.7072141067928,10.7321643923246,44677,45805.7263757382
30,112,영국,기타,드라마,청소년관람불가,0,2.07944154167984,0,0.05,10.7065871896373,9.73327515711773,44649,16869.712901659
11,105,미국,(주)쇼박스,액션,청소년관람불가,0,4.17438726989564,0,0.274509803921569,10.7042776421114,10.7204555797625,44546,45272.5233899076
38,74,아르헨티나,기타,애니메이션,전체관람가,0,7.48155570190952,0,0.145510835913313,10.7024801311794,10.6665895859678,44466,42898.3904673118
35,85,일본,(주)인벤트스톤,애니메이션,전체관람가,1,6.55393340402581,0,0.289631533847472,10.6971811796956,11.3461676031053,44231,84640.4533341692
11,86,이탈리아,기타,애니메이션,전체관람가,0,4.39444915467244,0,0.440366972477064,10.6964348181733,10.4755220656244,44198,35437.365520412
33,82,아이슬란드,기타,애니메이션,전체관람가,0,3.25809653802148,4.18965474202643,0.46,10.6951443347421,10.4355965880214,44141,34050.3839650738
41,87,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),애니메이션,12세이상관람가,0,3.29583686600433,0,0.618181818181818,10.6914447878587,10.8659844915055,43978,52364.5173696355
33,89,한국,CGV아트하우스,드라마,청소년관람불가,0,4.52178857704904,7.45414107814668,0.407534246575342,10.6911263961888,11.0260979363356,43964,61457.3020052403
8,111,한국,(주)싸이더스,액션,15세이상관람가,0,4.11087386417331,0,0.625954198473282,10.6907396413979,11.2081643398632,43947,73729.9475691069
34,103,한국,기타,스릴러,15세이상관람가,0,4.27666611901606,6.95368421087054,0.452380952380952,10.6879140726956,10.3117460128926,43823,30083.9177187564
8,81,한국,기타,애니메이션,전체관람가,0,5.41164605185504,0,0.32707182320442,10.6845082383463,10.5715424800115,43674,39008.7976332246
41,71,영국,기타,애니메이션,전체관람가,0,5.4553211153577,5.67675380226828,0.362303664921466,10.6834315037261,10.6245573964638,43627,41132.6461935159
46,90,미국,기타,판타지,15세이상관람가,0,4.34380542185368,6.08221891037645,0.30952380952381,10.6831105500323,9.98332384113741,43613,21662.1947149984
25,123,기타,기타,드라마,15세이상관람가,0,3.3322045101752,5.59471137960184,0.275229357798165,10.6830876208263,9.67145644045086,43612,15858.4290696609
17,104,한국,기타,드라마,15세이상관람가,0,5.18178355029209,7.14045304310116,0.421602787456446,10.6819404896752,10.5744239580657,43562,39121.3627265648
46,89,일본,기타,애니메이션,12세이상관람가,0,3.80666248977032,7.11069612297883,0.235294117647059,10.6740817672296,10.0557971982356,43221,23290.4153891746
13,106,일본,기타,드라마,청소년관람불가,0,4.56434819146784,0,0.451612903225806,10.6719045300699,9.47935255260226,43127,13086.7108138249
24,79,독일,기타,애니메이션,전체관람가,0,3.43398720448515,4.64439089914137,0.476190476190476,10.6661374745772,10.5135268358495,42879,36810.0739689024
12,85,러시아,기타,애니메이션,전체관람가,0,0.693147180559945,0,-0.333333333333333,10.6624224736341,9.95633911818871,42720,21085.46286317
14,125,미국,(주)넥스트엔터테인먼트월드(NEW),SF,15세이상관람가,0,4.98360662170834,0,0.453947368421053,10.6621415352982,11.6723840263347,42708,117287.565884681
50,134,기타,판씨네마(주),드라마,15세이상관람가,0,2.39789527279837,4.33073334028633,0.294117647058824,10.6589050588222,9.89119830658782,42570,19755.7191690198
3,117,벨기에,(주)제이앤씨미디어그룹,드라마,15세이상관람가,0,3.71357206670431,5.8348107370626,0.424242424242424,10.6568828134414,10.569061994077,42484,38912.1567670827
46,121,일본,기타,애니메이션,15세이상관람가,1,3.91202300542815,6.02344759296103,-0.0509259259259259,10.6552101980003,9.75865988708023,42413,17303.4275835846
24,140,이탈리아,기타,드라마,청소년관람불가,0,4.07753744390572,5.46806014113513,0.417647058823529,10.6519275188448,9.8294748651367,42274,18573.1982297462
10,95,인도,기타,드라마,전체관람가,0,2.94443897916644,0,0.432432432432433,10.6504124387765,9.93118863761171,42210,20561.7665508442
36,129,인도,(주)와우픽쳐스,코미디,15세이상관람가,0,5.4249500174814,7.43070708254597,0.43354943273906,10.6475179434106,11.1810321888982,42088,71756.3900006021
24,99,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),드라마,전체관람가,0,3.61091791264422,6.76849321164863,0.314516129032258,10.6444005632907,10.7737739924332,41957,47751.8931590635
3,99,일본,기타,드라마,12세이상관람가,0,2.19722457733622,4.45434729625351,0.338709677419355,10.6324361455595,9.47875380921442,41458,13078.8775775398
11,104,영국,기타,액션,15세이상관람가,0,4.68213122712422,5.12989871492307,0.345394736842105,10.6314225585817,9.78989000461253,41416,17852.3423843521
27,96,미국,유니버설픽쳐스인터내셔널 코리아(유),코미디,청소년관람불가,0,3.85014760171006,6.23048144757848,0.4,10.6286419917311,10.380535033177,41301,32226.1989653405
9,99,한국,기타,다큐멘터리,전체관람가,0,3.55534806148941,5.27299955856375,0.580645161290323,10.6285209219584,9.58860461722309,41296,14597.4862355187
19,111,미국,기타,액션,15세이상관람가,0,3.40119738166216,0,0.333333333333333,10.6272124335602,10.1154668212295,41242,24722.4451676647
51,128,일본,기타,드라마,전체관람가,0,2.56494935746154,0,0.368421052631579,10.6255136926465,9.63632778139196,41172,15311.0149754953
42,98,한국,롯데컬처웍스(주)롯데엔터테인먼트,코미디,15세이상관람가,0,4.96284463025991,4.74493212836325,0.412186379928315,10.6226435522771,11.5668854878957,41054,105544.240781193
38,72,한국,기타,애니메이션,전체관람가,0,5.51342874616498,5.48893772615669,0.466539196940727,10.6226435522771,10.3345700992332,41054,30778.4515537946
8,80,한국,기타,애니메이션,전체관람가,0,4.9416424226093,7.55590509361135,0.24317617866005,10.6223268460195,10.803819221933,41041,49208.380430724
27,100,일본,(주)넥스트엔터테인먼트월드(NEW),공포,15세이상관람가,0,5.15329159449778,6.7202201551353,0.274102079395085,10.6218881640082,10.8881225320957,41023,53536.692134435
6,113,영국,기타,액션,15세이상관람가,0,5.16478597392351,6.26339826259162,0.308724832214765,10.6184451473599,10.3513414882261,40882,31299.0019120558
16,104,프랑스,씨너스엔터테인먼트(주),코미디,15세이상관람가,0,2.89037175789616,0,0.5,10.6162657770452,10.2125248750364,40793,27242.264140506
2,99,미국,유니버설픽쳐스인터내셔널 코리아(유),멜로,12세이상관람가,0,4.33073334028633,0,0.398148148148148,10.6156036796437,11.186647392455,40766,72160.4501151723
32,108,영국,CGV아트하우스,드라마,15세이상관람가,0,3.13549421592915,6.04737217904628,0.372340425531915,10.615211118669,10.2571826328698,40750,28486.4163366223
17,107,호주,기타,드라마,전체관람가,0,4.51085950651685,0,0.593137254901961,10.6095262788873,9.86404180902042,40519,19226.4422106732
26,83,미국,(주)와우픽쳐스,공포,15세이상관람가,0,5.79301360838414,7.46794233228585,0.227016885553471,10.6095262788873,11.4156686162615,40519,90732.2931478736
15,79,중국,기타,애니메이션,전체관람가,0,2.19722457733622,3.98898404656427,0.236842105263158,10.6059412924164,10.1596959746987,40374,25840.4397179096
15,96,미국,씨네그루(주)다우기술,판타지,15세이상관람가,0,5.61677109766657,6.50279004591562,0.425692695214106,10.6057431254601,11.120189788139,40366,67520.7196906813
9,100,영국,기타,드라마,15세이상관람가,0,2.19722457733622,4.31748811353631,0.454545454545454,10.6021693885945,9.65685314240172,40222,15628.526457219
31,91,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,애니메이션,전체관람가,0,4.60517018598809,6.00388706710654,0.414285714285714,10.6021445262697,11.4851732707763,40221,97262.9360142839
8,118,프랑스,기타,코미디,15세이상관람가,0,3.66356164612965,6.52941883826223,0.528571428571429,10.6019704726856,10.1477559400549,40214,25533.7386270049
16,90,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,가족,전체관람가,0,3.61091791264422,0,0.35,10.600651654454,11.3224422087342,40161,82655.959733198
42,112,미국,(주)쇼박스,판타지,12세이상관람가,0,3.8286413964891,6.71174039505618,0.368983957219251,10.5990318576958,10.9712883099718,40096,58179.4983696991
43,92,한국,기타,다큐멘터리,전체관람가,0,1.6094379124341,0,0.333333333333333,10.5945325250042,8.95747278625859,39916,7765.70704068536
45,115,미국,기타,멜로,15세이상관람가,0,5.6937321388027,0,0.419354838709677,10.5898870183887,10.573777099519,39731,39096.0649216581
2,122,일본,기타,드라마,12세이상관람가,0,5.0998664278242,0,0.273148148148148,10.5862055376055,9.52645306366412,39585,13717.8483566455
42,98,한국,기타,공연,전체관람가,0,6.29710931993394,0,0.220949263502455,10.5860034204274,10.131086127271,39577,25111.6240447641
28,85,영국,판씨네마(주),드라마,12세이상관람가,0,2.77258872223978,0,0.404255319148936,10.5813687994256,9.76126391417047,39394,17348.5448956228
8,99,일본,기타,애니메이션,12세이상관람가,0,6.89568269774787,0,0.273000859845228,10.580225840562,9.85484919110976,39349,19050.5107479177
31,93,캐나다,기타,공포,15세이상관람가,0,4.11087386417331,0,0.339181286549708,10.5781142834587,9.82433422257707,39266,18477.9650460574
20,60,일본,기타,애니메이션,15세이상관람가,0,3.40119738166216,6.94408720822953,0.259259259259259,10.5637499057603,9.94667840574479,38706,20882.7430552279
10,93,한국,기타,다큐멘터리,전체관람가,0,2.77258872223978,0,0.673076923076923,10.562379670667,9.69774640095289,38653,16280.87525906
1,95,벨기에,기타,드라마,12세이상관람가,0,3.17805383034795,5.88610403145016,0.307017543859649,10.5599188801594,9.98283126676188,38558,21651.5271004765
14,88,한국,롯데쇼핑㈜롯데엔터테인먼트,멜로,청소년관람불가,0,4.61512051684126,0,0.468503937007874,10.5566457248797,11.093518646551,38432,65743.6683504838
36,66,한국,기타,드라마,청소년관람불가,0,3.29583686600433,6.18001665365257,0.294117647058824,10.5535445431644,9.56069856590111,38313,14195.7594101432
13,94,미국,기타,코미디,15세이상관람가,1,4.89034912822175,5.50125821054473,0.481171548117155,10.5533357149509,10.2816873083174,38305,29193.0897635728
4,86,영국,기타,애니메이션,전체관람가,0,1.6094379124341,3.98898404656427,0.375,10.5522125155433,10.1748688641599,38262,26235.5034030362
26,66,프랑스,기타,애니메이션,전체관람가,0,3.80666248977032,4.79579054559674,0.366255144032922,10.5510880531401,10.1206530980582,38219,24850.9956733022
28,94,한국,기타,스릴러,15세이상관람가,0,4.59511985013459,7.19668657083435,0.450199203187251,10.5494120897237,10.4254800894501,38155,33707.6498619174
16,112,미국,기타,드라마,12세이상관람가,0,5.67332326717149,7.35115822643069,0.212372448979592,10.5492548240493,10.9910335925213,38149,59339.6854202979
15,100,일본,기타,애니메이션,15세이상관람가,0,4.15888308335967,7.50494206839617,0.333333333333333,10.5441301791139,9.93546029189544,37954,20649.787172001
15,119,한국,기타,드라마,15세이상관람가,0,4.81218435537242,7.0833878476253,0.422727272727273,10.5438403125823,10.4591026996665,37943,34860.257288402
44,101,미국,유니버설픽쳐스인터내셔널 코리아(유),코미디,전체관람가,0,4.27666611901606,0,0.215909090909091,10.540672662176,10.1855238420426,37823,26516.5366543033
29,114,일본,기타,애니메이션,12세이상관람가,0,3.2188758248682,7.15461535691366,0.341463414634146,10.5391115468524,9.99469736495888,37764,21909.9766082254
50,99,한국,기타,애니메이션,15세이상관람가,0,5.12396397940326,8.29029259122431,0.252976190476191,10.5377071080657,10.5463410056552,37711,38038.0025338488
7,89,미국,기타,애니메이션,전체관람가,0,4.56434819146784,0,0.387218045112782,10.5333487605253,11.0890110225174,37547,65447.9875206319
39,95,한국,기타,다큐멘터리,전체관람가,0,4.24849524204936,6.72623340235875,0.407484407484408,10.5307352863192,9.89496625287444,37449,19830.2980741208
16,97,프랑스,기타,애니메이션,전체관람가,0,3.71357206670431,3.71357206670431,0.462686567164179,10.5279007566643,10.2108536159575,37343,27196.7732833231
52,87,일본,기타,애니메이션,12세이상관람가,0,3.98898404656427,7.88457651059632,0.177631578947368,10.5275257834437,10.4442763509398,37329,34347.219593022
3,125,영국,유니버설픽쳐스인터내셔널 코리아(유),드라마,12세이상관람가,0,3.73766961828337,6.20253551718792,0.428571428571429,10.5267486056319,10.5155273221371,37300,36883.7857222169
47,95,캐나다,기타,드라마,15세이상관람가,0,3.66356164612965,4.81218435537242,0.300578034682081,10.5251655838769,9.47882763361332,37241,13079.8431534563
12,102,일본,기타,애니메이션,전체관람가,0,4.78749174278205,7.14124512235049,0.330296127562642,10.5235800521902,10.2845872909679,37182,29277.872091624
28,105,미국,롯데쇼핑㈜롯데엔터테인먼트,스릴러,청소년관람불가,0,4.98360662170834,0,0.294715447154472,10.5222882709674,10.9718737492038,37134,58213.5689026845
18,89,일본,기타,애니메이션,전체관람가,0,3.97029191355212,0,0.353741496598639,10.5216956464316,9.86299830895496,37112,19206.3898810909
37,80,한국,기타,드라마,청소년관람불가,0,3.09104245335832,0,0.344827586206897,10.5209948188873,9.20045335778579,37086,9901.61701650807
41,81,기타,(주)인벤트스톤,애니메이션,전체관람가,0,3.09104245335832,0,0.461538461538462,10.5135519925349,10.5914819412483,36811,39794.4184404527
17,118,독일,씨너스엔터테인먼트(주),드라마,15세이상관람가,0,4.06044301054642,5.80814248998044,0.411764705882353,10.5134704918353,10.5050944602187,36808,36500.9826168833
14,108,한국,기타,코미디,15세이상관람가,0,6.05208916892442,7.02375895473844,0.356697819314642,10.5130357092198,10.4023450748349,36792,32936.7743800862
8,85,중국,기타,애니메이션,전체관람가,0,2.19722457733622,3.25809653802148,0.65,10.5115397005631,10.0749877116332,36737,23741.6866318778
23,90,일본,씨제이이앤엠(주),애니메이션,전체관람가,0,4.99721227376411,0,0.240174672489083,10.5048483374654,11.3982056903185,36492,89161.5962296041
6,134,프랑스,기타,스릴러,15세이상관람가,0,4.969813299576,7.00124562206948,0.369393139841689,10.5046564961997,10.3999659439589,36485,32858.5066247357
4,73,미국,기타,애니메이션,전체관람가,0,2.70805020110221,0,0.444444444444444,10.5028733532816,10.3015825919317,36420,29779.7107093641
25,99,미국,기타,공포,청소년관람불가,0,4.18965474202643,6.62539236800796,0.335714285714286,10.5009494829617,10.0060064028757,36350,22159.1637420195
23,75,중국,기타,애니메이션,전체관람가,0,2.484906649788,3.17805383034795,0.35,10.4997933816465,10.123568326563,36308,24923.5477057547
49,102,미국,기타,드라마,15세이상관람가,0,3.29583686600433,0,0.603174603174603,10.4931613246198,10.1386111865395,36068,25301.3032827111
23,105,일본,기타,공포,15세이상관람가,0,3.89182029811063,6.52209279817015,0.433962264150943,10.4908296741991,10.0229530872831,35984,22537.8880939412
24,97,한국,기타,드라마,전체관람가,0,2.70805020110221,5.46383180502561,0.648148148148148,10.4886875415415,9.39234688191286,35907,11996.2200331773
7,99,일본,기타,애니메이션,전체관람가,1,4.84418708645859,5.78074351579233,0.190184049079755,10.4876286916878,11.015340965876,35869,60799.7505941559
33,107,한국,기타,다큐멘터리,전체관람가,0,4.83628190695148,8.26333266743997,0.152777777777778,10.4872940849869,10.5192506607338,35857,37021.3725273687
12,83,한국,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,0,4.24849524204936,0,-0.0614525139664805,10.4794827482852,11.2415357100107,35578,76231.9320759985
33,73,한국,기타,애니메이션,전체관람가,0,3.09104245335832,6.03068526026126,0.377049180327869,10.4792297509684,10.361080230266,35569,31605.3038949025
7,83,미국,기타,애니메이션,전체관람가,1,4.95582705760126,6.79346613258001,0.485611510791367,10.4777667340797,10.8591089932287,35517,52005.7200891755
15,91,한국,기타,애니메이션,전체관람가,0,3.93182563272433,5.81413053182507,0.440677966101695,10.4754835315319,10.4258726914376,35436,33720.8861503737
42,113,일본,기타,드라마,12세이상관람가,0,4.56434819146784,7.14440718032114,0.441176470588235,10.4752859727928,10.5150675266101,35429,36866.830620761
5,94,미국,기타,코미디,15세이상관람가,0,4.59511985013459,0,0.436046511627907,10.4724311296368,9.87608019366463,35328,19459.2962987371
3,92,미국,기타,드라마,12세이상관람가,0,3.85014760171006,5.72358510195238,0.333333333333333,10.4721480279731,9.43419580027663,35318,12508.901630385
39,118,미국,기타,드라마,15세이상관람가,0,4.29045944114839,6.50727771238501,0.423387096774194,10.4715249220532,10.3325512713233,35296,30716.3778359349
50,124,일본,기타,스릴러,15세이상관람가,0,4.26267987704132,6.2841341610708,0.316715542521994,10.4708163755359,9.66390470847853,35271,15739.1215201381
7,111,미국,롯데쇼핑㈜롯데엔터테인먼트,드라마,12세이상관람가,0,3.80666248977032,0,0.666666666666667,10.469965456492,10.8436510394013,35241,51207.9995175955
24,130,프랑스,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,드라마,청소년관람불가,0,3.93182563272433,5.56452040732269,0.247572815533981,10.4665829937358,10.6359619688817,35122,41604.431577532
4,79,러시아,기타,애니메이션,전체관람가,0,3.85014760171006,5.2040066870768,0.467625899280576,10.4662697506709,10.4134069071698,35111,33303.1380468492
34,107,대만,기타,멜로,15세이상관람가,0,3.73766961828337,3.2188758248682,0.346153846153846,10.4629604731236,9.79373095909469,34995,17921.0442748046
4,82,프랑스,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,0,4.98360662170834,0,0.424691358024691,10.4626460930928,11.2251670393131,34984,74994.2737282099
47,75,인도,기타,애니메이션,전체관람가,0,5.06259503302697,5.3890717298165,0.515350877192982,10.4602134544849,10.7296404136578,34899,45690.259478838
28,108,일본,기타,판타지,전체관람가,0,3.52636052461616,6.05208916892442,0.111111111111111,10.4601561446104,9.84201606178776,34897,18807.5950976067
18,78,스웨덴,씨너스엔터테인먼트(주),애니메이션,전체관람가,0,4.65396035015752,5.16478597392351,0.376237623762376,10.4598982095226,10.710017226869,34888,44802.4106841288
9,90,한국,기타,드라마,청소년관람불가,0,4.02535169073515,0,0.212121212121212,10.4595541925477,9.54191252313563,34876,13931.5666052053
42,117,일본,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,0,3.40119738166216,5.10594547390058,0.331168831168831,10.4572289772789,10.5236005757675,34795,37182.7631154845
36,87,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,청소년관람불가,0,6.03068526026126,0,0.229558541266795,10.4556470397951,11.2104845339016,34740,73901.2139627089
4,115,덴마크,기타,드라마,15세이상관람가,0,5.25227342804663,0,0.384526558891455,10.4551863695117,9.86359319812855,34724,19217.8189536737
20,87,한국,기타,다큐멘터리,전체관람가,0,5.4380793089232,0,0.342105263157895,10.4541490847993,10.199573045809,34688,26891.7020979922
43,92,미국,기타,멜로,12세이상관람가,0,4.8283137373023,0,0.564903846153846,10.4536300386791,10.1093307532739,34670,24571.2110300761
9,133,미국,기타,범죄,15세이상관람가,0,4.75359019110636,5.30826769740121,0.396694214876033,10.4525045136761,10.1620804686285,34631,25902.1296099163
26,123,미국,판씨네마(주),드라마,12세이상관람가,0,2.70805020110221,0,0.319148936170213,10.4523312434896,10.1683358119934,34625,26064.6641491958
2,116,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,청소년관람불가,0,3.93182563272433,5.97888576490112,0.186813186813187,10.4520712819047,10.4140795823089,34616,33325.5477762576
14,120,미국,기타,드라마,12세이상관람가,1,4.18965474202643,5.96100533962327,0.392156862745098,10.4511464263475,10.55935155408,34584,38536.1312449728
16,115,미국,CGV아트하우스,드라마,15세이상관람가,0,4.26267987704132,5.7037824746562,0.291666666666667,10.4492072352794,10.7541069647406,34517,46821.9301332161
16,97,영국,씨네그루(주)다우기술,드라마,12세이상관람가,0,4.34380542185368,5.8664680569333,0.474474474474474,10.4487435881066,10.245995294809,34501,28169.5051683949
4,66,프랑스,기타,애니메이션,전체관람가,0,5.46806014113513,7.00669522683704,0.30327868852459,10.4477286098415,10.3794767330108,34466,32192.1120139131
12,105,미국,유니버설픽쳐스인터내셔널 코리아(유),코미디,12세이상관람가,0,4.15888308335967,6.15485809401642,0.345911949685535,10.4427548499334,10.6174771515619,34295,40842.4455431473
3,120,이탈리아,기타,드라마,청소년관람불가,0,0.693147180559945,0,0,10.4419964344021,9.38007181066196,34269,11849.8656703308
16,102,한국,기타,다큐멘터리,15세이상관람가,0,8.13944052187461,9.92078704961419,0.232796365138373,10.4407116501566,11.0765951627154,34225,64640.4181911517
22,98,미국,씨네그루(주)키다리이엔티,드라마,15세이상관람가,0,4.48863636973214,6.62406522779989,0.36426116838488,10.4395129773239,10.7842856564882,34184,48256.4924608088
26,87,미국,기타,멜로,청소년관람불가,0,4.38202663467388,0,0.393617021276596,10.4339099000487,9.82789421275759,33993,18543.8636497711
40,101,미국,이십세기폭스코리아(주),드라마,12세이상관람가,0,5.62040086571715,7.76853330092603,0.495388669301713,10.4311997914585,11.9695172873359,33901,157868.43690689
44,106,한국,(주)넥스트엔터테인먼트월드(NEW),멜로,15세이상관람가,0,5.73979291217923,0,0.403846153846154,10.4306982055514,11.6563821162671,33884,115425.677418836
34,90,한국,기타,애니메이션,전체관람가,0,4.63472898822964,7.38894609761844,0.373177842565598,10.4267653254914,10.4241368806165,33751,33662.4038430943
12,117,일본,기타,애니메이션,15세이상관람가,0,3.58351893845611,5.26269018890489,0.0666666666666667,10.4239466252704,9.21008129258906,33656,9997.40954171048
2,123,영국,기타,드라마,15세이상관람가,0,5.18738580584075,0,0.241176470588235,10.4216561505574,10.3822224106278,33579,32280.6226305174
28,137,미국,기타,드라마,청소년관람불가,0,4.4188406077966,0,0.440922190201729,10.4194499604073,10.3360129983628,33505,30822.8938098879
10,104,한국,기타,다큐멘터리,15세이상관람가,0,5.19849703126583,0,0.413551401869159,10.4187333927356,9.98083508612691,33481,21608.3498504937
14,112,미국,씨제이이앤엠(주),판타지,청소년관람불가,0,4.85981240436167,0,0.304147465437788,10.4183749162568,10.9475046572866,33469,56812.102675601
27,82,독일,기타,애니메이션,전체관람가,0,4.62497281328427,5.36597601502185,0.366336633663366,10.418225513122,10.7804912523924,33464,48073.7347756968
2,109,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),드라마,12세이상관람가,0,3.73766961828337,0,0.420454545454546,10.4151128564727,10.6956861554538,33360,44164.9229884356
44,108,영국,판씨네마(주),드라마,12세이상관람가,0,3.58351893845611,6.13122648948314,0.3,10.4099436437842,10.0058522477172,33188,22155.7480559009
17,89,프랑스,기타,드라마,전체관람가,0,4.74493212836325,6.59441345974978,0.483627204030227,10.4053531549306,10.2220074426011,33036,27501.8194312113
17,91,기타,기타,다큐멘터리,전체관람가,0,4.80402104473326,6.94312242281943,0.295336787564767,10.404505235311,10.0644378642256,33008,23492.5320430489
25,116,한국,씨제이이앤엠(주),다큐멘터리,전체관람가,0,6.15485809401642,0,0.354838709677419,10.4038991379532,11.3179639573665,32988,82286.6331543299
25,101,미국,이십세기폭스코리아(주),코미디,12세이상관람가,0,3.25809653802148,6.09582456243222,0.253521126760563,10.3978483722709,10.4831001945314,32789,35706.9345688795
42,102,미국,기타,드라마,청소년관람불가,0,5.23644196282995,7.86940171257709,0.32484076433121,10.3941512844782,10.8900119633022,32668,53637.9416531258
24,108,프랑스,판씨네마(주),코미디,12세이상관람가,0,2.484906649788,0,0.357142857142857,10.3928647954962,9.8083205252049,32626,18184.4211403619
49,71,미국,기타,애니메이션,전체관람가,0,3.97029191355212,4.11087386417331,0.466666666666667,10.387548167782,10.1908177181452,32453,26657.28413518
48,115,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,액션,15세이상관람가,1,3.17805383034795,5.09375020080676,0.48,10.3864691030721,11.5526122730733,32418,104048.485173247
44,77,중국,기타,애니메이션,전체관람가,0,4.52178857704904,5.24702407216049,0.341584158415842,10.384369299929,10.2249254990319,32350,27582.1884959654
39,101,프랑스,기타,드라마,15세이상관람가,0,2.70805020110221,5.6021188208797,0.608108108108108,10.383039203997,9.33586652625845,32307,11337.4482085483
38,97,한국,기타,액션,15세이상관람가,0,5.5834963087817,6.93634273583405,0.479145473041709,10.3821411625958,10.6025116280426,32278,40235.7679109054
14,99,미국,기타,공포,청소년관람불가,0,3.52636052461616,6.61873898351722,0.34,10.3793179233049,10.0293487674689,32187,22682.4951555874
51,123,프랑스,기타,드라마,15세이상관람가,0,4.20469261939097,6.34035930372775,0.389221556886228,10.3774209501177,10.1058426218623,32126,24485.6527231172
18,99,영국,판씨네마(주),드라마,15세이상관람가,0,2.63905732961526,5.45958551414416,0.232142857142857,10.3756762926872,9.92464812519171,32070,20427.7209028076
34,61,미국,기타,애니메이션,전체관람가,0,3.97029191355212,6.99117688712121,0.335195530726257,10.374147216544,10.4772453528945,32021,35498.4869310453
41,88,한국,기타,애니메이션,전체관람가,0,3.40119738166216,7.12044437239249,0.125,10.3685728566253,10.173655704886,31843,26203.6948570933
