movieNm,openDt,audiAcc,companyNm,directorNm,directorNmEn,genreNm,movieNmEn,nationNm,peopleNm,showTm,watchGradeNm,keywords,plot,awards,budget,ori_lang,series,crewData,castData,keyWord,_merge
베요네타블러디페이트,,,,,fuminorikizaki,,,,,,,,,,,['ja'],0.0,"[{'name': 'Fuminori Kizaki', 'gender': 0, 'department': 'Director'}, {'name': 'Mitsutaka Hirota', 'gender': 0, 'department': 'Writer'}, {'name': 'Yoku Shioya', 'gender': 2, 'department': 'Music'}]","[{'name': 'Atsuko Tanaka', 'gender': 1}, {'name': 'Mie Sonozaki', 'gender': 1}, {'name': 'Wataru Takagi', 'gender': 2}, {'name': 'Tesshou Genda', 'gender': 2}, {'name': 'Daisuke Namikawa', 'gender': 2}, {'name': 'Miyuki Sawashiro',  'gender': 1}, {'name': 'Norio Wakamoto',  'gender': 2}, {'name': 'Reiko Suzuki', 'gender': 0}, {'name': 'Yasushi Miyabayashi', 'gender': 0}, {'name': 'Takahiro Fujiwara', 'gender': 0}, {'name': 'Itaru Yamamoto',  'gender': 0}]","['superhero',  'based on video game', 'anime']",right_only
섹스가다이어트에미치는영향,,,,,,,,,,,,,,,,['ko'],0.0,,"[{'name': 'Seo Won-I', 'gender': 1}]",,right_only
스나이퍼특수작전부대,,,,,fredolenray,,,,,,,,,,,['en'],0.0,"[{'name': 'Fred Olen Ray', 'gender': 2, 'department': 'Director'}, {'name': 'Fred Olen Ray', 'gender': 2, 'department': 'Writer'}, {'name': 'Barry Barnholtz', 'gender': 0, 'department': 'Producer'}, {'name': 'Jeffrey Schenck', 'gender': 2, 'department': 'Producer'}, {'name': 'Nick Soole', 'gender': 0, 'department': 'Music'}, {'name': 'Stuart Brereton', 'gender': 2, 'department': 'Director of Photography'}, {'name': 'Ryan Mitchelle', 'gender': 2, 'department': 'Editor'}, {'name': 'Donald Paul Pemrick', 'gender': 2, 'department': 'Casting'}, {'name': 'Dean E. Fronk', 'gender': 2, 'department': 'Casting'}, {'name': 'Tino Struckmann', 'gender': 0, 'department': 'Art Direction'}, {'name': 'Fernando Valdes', 'gender': 0, 'department': 'Production Design'}, {'name': 'Daria Castellanos', 'gender': 0, 'department': 'Set Decoration'}, {'name': 'Carrie Glaser', 'gender': 0, 'department': 'Costume Design'}, {'name': 'Mike Tristano',  'gender': 0, 'department': 'Armorer'}, {'name': 'Stephanie Morgan', 'gender': 0, 'department': 'Script Supervisor'}, {'name': 'Monique Hyman', 'gender': 0, 'department': 'Costume Supervisor'}, {'name': 'Daniel Brothers', 'gender': 0, 'department': 'Camera Operator'}, {'name': 'Laura Beth Love', 'gender': 1, 'department': 'Camera Operator'}, {'name': 'Temma Hankin', 'gender': 0, 'department': 'Still Photographer'}, {'name': 'Ben Goldberg', 'gender': 0, 'department': 'Gaffer'}, {'name': 'Calvin Cairns', 'gender': 0, 'department': 'Still Photographer'}, {'name': 'Joseph J. Lawson', 'gender': 2, 'department': 'Visual Effects'}, {'name': 'Mark McBryde', 'gender': 0, 'department': 'Foley'}, {'name': 'David Michael Erwin', 'gender': 0, 'department': 'Sound Designer'}, {'name': 'Dave Moorman', 'gender': 0, 'department': 'Sound Re-Recording Mixer'}, {'name': 'Eric s Wilson', 'gender': 2, 'department': 'Makeup Department Head'}, {'name': 'Hannah Schenck', 'gender': 0, 'department': 'Makeup Artist'}, {'name': 'Laurie Hallak', 'gender': 0, 'department': 'Makeup Artist'}, {'name': 'David Mendez', 'gender': 0, 'department': 'Makeup Artist'}, {'name': 'Tracy Rosen', 'gender': 1, 'department': 'Makeup Artist'}, {'name': 'Christopher Ray', 'gender': 2, 'department': 'First Assistant Director'}, {'name': 'Yavor Denev', 'gender': 0, 'department': 'Painter'}, {'name': 'Tino Struckmann', 'gender': 0, 'department': 'Property Master'}, {'name': 'Sean Christopher', 'gender': 2, 'department': 'Stunt Coordinator'}, {'name': 'Bob Myers', 'gender': 0, 'department': 'Key Grip'}, {'name': 'Ryan Shovey', 'gender': 0, 'department': 'Assistant Editor'}, {'name': 'Ron Eli Cohen', 'gender': 0, 'department': 'Production Coordinator'}, {'name': 'Clay Van Sickle', 'gender': 0, 'department': 'Armorer'}]","[{'name': 'Steven Seagal', 'gender': 2}, {'name': 'Tim Abell', 'gender': 2}, {'name': 'Rob Van Dam', 'gender': 2}, {'name': 'Dale Dye', 'gender': 2}, {'name': 'Charlene Amoia', 'gender': 1}, {'name': 'Jason-Shane Scott', 'gender': 2}, {'name': 'Daniel Booko',  'gender': 2}, {'name': 'Anthony Batarse', 'gender': 0}, {'name': 'Gerald Webb', 'gender': 2}, {'name': 'Jeff Bosley', 'gender': 0}, {'name': 'Matthew Anderson', 'gender': 0}, {'name': 'Paul Logan', 'gender': 2}, {'name': 'Jay Richardson', 'gender': 2}, {'name': 'Rita Khori', 'gender': 0}, {'name': 'Shary Nassimi', 'gender': 0}, {'name': 'Scott Thomas Reynolds', 'gender': 2}, {'name': 'J Ferguson', 'gender': 0}, {'name': 'Jim Poole', 'gender': 0}, {'name': 'Rydell Danzie', 'gender': 0}, {'name': 'Trevor Scott', 'gender': 0}, {'name': 'Brad Monclova', 'gender': 0}]","['shooting', 'explosion', 'violence']",right_only
안드론블랙라비린스,,,,,francescocinquemani,,,,,,,,,,,"['en', 'es']",0.0,"[{'name': 'Francesco Cinquemani', 'gender': 0, 'department': 'Director'}, {'name': 'Francesco Cinquemani', 'gender': 0, 'department': 'Writer'}, {'name': 'Monika Bacardi', 'gender': 0, 'department': 'Producer'}, {'name': 'Andrea Iervolino',  'gender': 0, 'department': 'Producer'}, {'name': 'Riccardo Eberspacher', 'gender': 0, 'department': 'Original Music Composer'}, {'name': 'Gherardo Gossi', 'gender': 0, 'department': 'Director of Photography'}, {'name': 'Bruno Rosato',  'gender': 0, 'department': 'Casting'}, {'name': 'Edward Said', 'gender': 0, 'department': 'Casting'}, {'name': 'Chris Bonello',  'gender': 0, 'department': 'Art Direction'}, {'name': 'Piero Risani', 'gender': 0, 'department': 'Costume Design'}, {'name': 'Peter Benison', 'gender': 2, 'department': 'Second Unit Cinematographer'}, {'name': 'Karl Janisse', 'gender': 2, 'department': 'First Assistant Camera'}, {'name': 'Mark Cassar', 'gender': 0, 'department': 'Still Photographer'}, {'name': 'Kate Yablunovsky', 'gender': 0, 'department': 'Casting Associate'}, {'name': 'Stefano Felicioni', 'gender': 0, 'department': 'Script Supervisor'}, {'name': 'Mehta Apul', 'gender': 0, 'department': 'Animation'}, {'name': 'Bhavik Mehta', 'gender': 0, 'department': 'CG Supervisor'}, {'name': 'Mangesh Awate', 'gender': 0, 'department': 'CG Supervisor'}, {'name': 'Terry Riyasat', 'gender': 0, 'department': 'VFX Supervisor'}, {'name': 'Edward Hanrahan', 'gender': 0, 'department': 'Visual Effects Coordinator'}, {'name': 'Mark DeSousa', 'gender': 0, 'department': 'Visual Effects Producer'}, {'name': 'Peter Nalli', 'gender': 0, 'department': 'Visual Effects Supervisor'}, {'name': 'Wojciech Zielinski', 'gender': 2, 'department': 'Visual Effects Supervisor'}, {'name': 'Jason MacNeill', 'gender': 0, 'department': 'Sound Editor'}, {'name': 'Colin McLellan', 'gender': 2, 'department': 'Sound Re-Recording Mixer'}, {'name': 'Brad Zoern', 'gender': 0, 'department': 'Sound Re-Recording Mixer'}, {'name': 'Massimo Toppi', 'gender': 0, 'department': 'Makeup Department Head'}]","[{'name': 'Alec Baldwin', 'gender': 2}, {'name': 'Michelle Ryan', 'gender': 1}, {'name': 'Danny Glover', 'gender': 2}, {'name': 'Gale Harold', 'gender': 2}, {'name': 'Leo Howard', 'gender': 2}, {'name': 'Jon Kortajarena', 'gender': 2}, {'name': 'Margareth Made', 'gender': 1}, {'name': 'Skin', 'gender': 1}, {'name': 'Gaia Scodellaro',  'gender': 0}, {'name': 'Clara Pasieka', 'gender': 0}, {'name': 'Mauro Conte', 'gender': 2}]","['maze', 'labyrinth', 'claustrophobic']",right_only
워크오브셰임,,,,,stevenbrill,,,,,,,,,,15000000.0,['en'],0.0,"[{'name': 'Steven Brill', 'gender': 2, 'department': 'Director'}, {'name': 'Matt Berenson', 'gender': 0, 'department': 'Executive Producer'}, {'name': 'Ted Gidlow', 'gender': 2, 'department': 'Executive Producer'}, {'name': 'Sidney Kimmel', 'gender': 2, 'department': 'Producer'}, {'name': 'Gary Lucchesi', 'gender': 2, 'department': 'Producer'}, {'name': 'Tom Rosenberg', 'gender': 2, 'department': 'Producer'}, {'name': 'Steven Brill', 'gender': 2, 'department': 'Writer'}, {'name': 'John Debney', 'gender': 2, 'department': 'Original Music Composer'}, {'name': 'Jonathan Brown', 'gender': 2, 'department': 'Director of Photography'}, {'name': 'Patrick J. Don Vito',  'gender': 0, 'department': 'Editor'}, {'name': 'Tricia Wood', 'gender': 1, 'department': 'Casting'}, {'name': 'Jennifer L. Smith', 'gender': 1, 'department': 'Casting'}, {'name': 'Perry Andelin Blake', 'gender': 2, 'department': 'Production Design'}]","[{'name': 'Elizabeth Banks', 'gender': 1}, {'name': 'James Marsden', 'gender': 2}, {'name': 'Gillian Jacobs', 'gender': 1}, {'name': 'Ethan Suplee', 'gender': 2}, {'name': 'Sarah Wright', 'gender': 1}, {'name': 'Oliver Hudson', 'gender': 2}, {'name': 'Willie Garson', 'gender': 2}, {'name': 'Vic Chao',  'gender': 0}, {'name': 'Lawrence Gilliard Jr.', 'gender': 2}, {'name': 'Ken Davitian', 'gender': 2}, {'name': 'Alphonso McAuley', 'gender': 2}, {'name': ""Da'Vone McDonald"", 'gender': 0}, {'name': 'Bill Burr', 'gender': 2}, {'name': 'P. J. Byrne', 'gender': 2}, {'name': 'Ann Reilly', 'gender': 0}, {'name': 'Liz Carey', 'gender': 1}, {'name': 'Gary Sievers', 'gender': 2}, {'name': 'Jesse Erwin', 'gender': 2}, {'name': 'Chris Conner', 'gender': 2}, {'name': 'Sam Upton', 'gender': 2}]","['women', 'journalist', 'one-night stand', 'blonde', 'lost', 'newswoman']",right_only
워킹위드더데드,,,,,scottdow,,,,,,,,,,,"['en', 'de']",0.0,"[{'name': 'Scott Dow', 'gender': 0, 'department': 'Director'}, {'name': 'Tim Ogletree', 'gender': 0, 'department': 'Writer'}]","[{'name': 'Tim Ogletree', 'gender': 0}, {'name': 'Troy Ogletree', 'gender': 2}, {'name': 'Dave Sheridan', 'gender': 2}, {'name': 'Joey Oglesby', 'gender': 2}, {'name': 'Sophia Taylor Ali', 'gender': 1}, {'name': 'Danielle Garcia', 'gender': 0}, {'name': 'Mason Dakota Galyon', 'gender': 0}, {'name': 'Jacqui Holland', 'gender': 1}, {'name': 'Andrew Pozza', 'gender': 2}, {'name': 'Richard Lukens', 'gender': 0}, {'name': 'Martha Prentiss', 'gender': 0}, {'name': 'Trenton Rostedt', 'gender': 2}, {'name': 'Michael Jastroch', 'gender': 0}, {'name': 'Wray Crawford', 'gender': 2}, {'name': 'Cassandra Lazenby', 'gender': 0}, {'name': 'Clint Hansen', 'gender': 0}, {'name': 'Deauxma', 'gender': 1}, {'name': 'Tiffany Braden', 'gender': 0}, {'name': 'Conley Michelle Wehner', 'gender': 1}, {'name': 'Philip Marlatt', 'gender': 2}, {'name': 'Francis Casanova', 'gender': 1}, {'name': 'Natalie Makenna', 'gender': 1}, {'name': 'Billionna Olivia Reyes', 'gender': 1}, {'name': 'Claire Tablizo',  'gender': 0}, {'name': 'Emily Rose Tablizo',  'gender': 1}, {'name': 'Jack Tablizo',  'gender': 0}]","['spoof', 'zombie']",right_only
익스트랙션데이,,,,,matthewninaber,,,,,,,,,,,['en'],0.0,"[{'name': 'Matthew Ninaber', 'gender': 0, 'department': 'Director'}, {'name': 'Jennifer Lloyd', 'gender': 1, 'department': 'Writer'}, {'name': 'Matthew Ninaber', 'gender': 0, 'department': 'Writer'}]","[{'name': 'Jeremy Ninaber', 'gender': 0}, {'name': 'Allison Busner', 'gender': 0}, {'name': 'Jannah Kitzman', 'gender': 0}, {'name': 'Andrew Roth', 'gender': 0}]",,right_only
청불학원,,,,,,,,,,,,,,,,,0.0,,,,right_only
트레이닝데이비열한거리,,,,,philippelefebvre,,,,,,,,,,,"['fr', 'pl']",0.0,"[{'name': 'Philippe Lefebvre', 'gender': 0, 'department': 'Director'}, {'name': 'Simon Michael', 'gender': 0, 'department': 'Scenario Writer'}, {'name': 'Philippe Isard', 'gender': 0, 'department': 'Scenario Writer'}, {'name': 'Philippe Lefebvre', 'gender': 0, 'department': 'Scenario Writer'}]","[{'name': 'Roschdy Zem', 'gender': 2}, {'name': 'Samuel Le Bihan', 'gender': 2}, {'name': 'Gregory Fitoussi', 'gender': 2}, {'name': 'Jean-Pierre Martins', 'gender': 2}, {'name': 'Jean-Paul Muel', 'gender': 2}, {'name': 'Sara Forestier', 'gender': 1}]",,right_only
폭풍정사,,,,,,,,,,,,,,,,['ko'],0.0,,,,right_only
바바둑,,,,,jenniferkent,,,,,,,,,,2000000.0,['en'],0.0,"[{'name': 'Jennifer Kent', 'gender': 0, 'department': 'Director'}, {'name': 'Jennifer Kent', 'gender': 0, 'department': 'Writer'}, {'name': 'Kristina Ceyton', 'gender': 0, 'department': 'Producer'}, {'name': 'Kristian Moliere', 'gender': 0, 'department': 'Producer'}, {'name': 'Jed Kurzel', 'gender': 0, 'department': 'Original Music Composer'}, {'name': 'Radek Ładczuk', 'gender': 2, 'department': 'Director of Photography'}, {'name': 'Simon Njoo',  'gender': 0, 'department': 'Editor'}, {'name': 'Nikki Barrett', 'gender': 1, 'department': 'Casting'}, {'name': 'Karen Hannaford', 'gender': 0, 'department': 'Art Direction'}, {'name': 'Jennifer Drake', 'gender': 0, 'department': 'Set Decoration'}, {'name': 'Heather Wallace', 'gender': 0, 'department': 'Costume Design'}, {'name': 'Tracy Phillpot', 'gender': 0, 'department': 'Makeup Department Head'}, {'name': 'Marion Lee', 'gender': 0, 'department': 'Makeup Artist'}, {'name': 'Ross Perkin', 'gender': 0, 'department': 'Set Designer'}, {'name': 'John Haratzis', 'gender': 0, 'department': 'Scenic Artist'}, {'name': 'Des Kenneally', 'gender': 0, 'department': 'Sound Recordist'}, {'name': 'James Carroll', 'gender': 0, 'department': 'Foley'}, {'name': 'John Simpson', 'gender': 2, 'department': 'Foley'}, {'name': 'Frank Lipson', 'gender': 0, 'department': 'Sound Effects Editor'}, {'name': 'Peter D. Smith', 'gender': 2, 'department': 'Sound Re-Recording Mixer'}, {'name': 'Clint Dodd', 'gender': 0, 'department': 'Special Effects Coordinator'}, {'name': 'Marty Pepper', 'gender': 0, 'department': 'Visual Effects Supervisor'}, {'name': 'Reg Roordink', 'gender': 0, 'department': 'Stunt Coordinator'}, {'name': 'Robertto Karas', 'gender': 0, 'department': 'Gaffer'}, {'name': 'Nima Nabili Rad', 'gender': 0, 'department': 'Second Unit Cinematographer'}, {'name': 'Louis Puli', 'gender': 0, 'department': 'Camera Operator'}, {'name': 'Matt Nettheim', 'gender': 0, 'department': 'Still Photographer'}, {'name': 'Michael Fairbairn', 'gender': 0, 'department': 'Additional Camera'}, {'name': 'Sean Lahiff', 'gender': 2, 'department': 'First Assistant Editor'}, {'name': 'Taera Shroff', 'gender': 0, 'department': 'Script Supervisor'}, {'name': 'Scott McDonald', 'gender': 0, 'department': 'Location Manager'}, {'name': 'Chris Chamberlin', 'gender': 0, 'department': 'Unit Publicist'}, {'name': 'Alex Holmes', 'gender': 2, 'department': 'Production Design'}]","[{'name': 'Essie Davis', 'gender': 1}, {'name': 'Noah Wiseman', 'gender': 0}, {'name': 'Hayley McElhinney', 'gender': 1}, {'name': 'Daniel Henshall', 'gender': 2}, {'name': 'Barbara West', 'gender': 1}, {'name': 'Benjamin Winspear', 'gender': 0}, {'name': 'Cathy Adamek', 'gender': 0}, {'name': 'Craig Behenna', 'gender': 0}, {'name': 'Adam Morgan', 'gender': 0}, {'name': 'Peta Shannon', 'gender': 0}, {'name': 'Hachi', 'gender': 0}, {'name': 'Tim Purcell', 'gender': 0}, {'name': 'Chloe Hurn', 'gender': 1}, {'name': 'Pippa Wanganeen', 'gender': 1}, {'name': 'Michelle Nightingale', 'gender': 0}, {'name': 'Tony Mack', 'gender': 2}, {'name': 'Carmel Johnson', 'gender': 1}, {'name': 'Michael Gilmour', 'gender': 0}, {'name': 'Craig McArdle', 'gender': 2}, {'name': 'Jacquy Phillips', 'gender': 1}, {'name': 'Terence Crawford', 'gender': 2}, {'name': 'Tiffany Lyndall-Knight', 'gender': 1}, {'name': 'Lucy Hong', 'gender': 1}, {'name': 'Sophie Riggs', 'gender': 1}, {'name': 'John Maurice', 'gender': 0}, {'name': 'Stephen Sheehan', 'gender': 2}, {'name': 'Alicia Zorkovic', 'gender': 0}, {'name': 'Bridget Walters', 'gender': 0}, {'name': 'Lotte Crawford', 'gender': 0}, {'name': 'Chris Roberts', 'gender': 0}, {'name': 'Annie Batten', 'gender': 0}, {'name': 'India Zorkovic', 'gender': 0}, {'name': 'Isla Zorkovic', 'gender': 0}, {'name': 'Charlie Crabtree', 'gender': 0}, {'name': 'Ethan Grabis', 'gender': 0}, {'name': 'Sophie Allan', 'gender': 0}]","['parent child relationship', 'monster', 'nightmare', 'book', 'dysfunctional family', 'single mother', 'psychological horror', 'grieving', 'woman director', 'death of spouse', 'self delusion', 'self created problems', 'behavioral disorders', 'sleeplessness']",right_only
찡찡막막,,,,,parkjewook,,,,,,,,,,,"['th', 'ko']",0.0,"[{'name': 'Park Je-wook', 'gender': 0, 'department': 'Director'}, {'name': 'Kim Tae-hyung', 'gender': 0, 'department': 'Producer'}]","[{'name': 'Oh Chang-kyung', 'gender': 2}, {'name': 'Cho Ha-young', 'gender': 0}]",,right_only
