movieNm,movieDrKofic,prodCompany,impCompany,distCompany,openDtKofic,State,longShort,nationNm,screenCnt,salesAcc,audiAcc,salesSeoul,audiSeoul,genres,watchGrade,classify,movieOriNm,openDtTMDB,movieDrTMDB,budget,ori_lang,series,crewData,castData,keyWord,_merge
동급생침식되어가는유부녀,카네다 사토시,,(주)아이브픽쳐스,(주)아이브픽쳐스,2018-02-22,개봉영화,장편,일본,1.0,5000.0,1.0,0.0,0.0,드라마,청소년관람불가,일반영화,,,,,,,,,,left_only
동생아내,오자키 히로코우지,,(주)플라이어,(주)플라이어,2017-12-15,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,드라마,청소년관람불가,일반영화,,,,,,,,,,left_only
동생애인과의정사,타지리 유지,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2016-07-27,개봉영화,장편,일본,1.0,8000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
동생의여자,장두만,(주)케이피에이기획,,(주)케이피에이기획,2018-11-22,개봉영화,장편,한국,1.0,5000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
동생의여자들,이진,(주)소나무픽쳐스,,(주)소나무픽쳐스,2019-05-03,개봉영화,장편,한국,1.0,5000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
동생의착한아내,최은정,스마일컨텐츠,,스마일컨텐츠,2018-09-14,개봉영화,장편,한국,1.0,5000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
동정탈출여배우의성교육,이케지마 유타카,,(주)영진크리에이티브,(주)영진크리에이티브,2018-10-11,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
동정바친가정교사,오가와 킨야,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2016-05-02,개봉영화,장편,일본,1.0,8000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
동창생과자는여자,에모토 토시로,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2016-04-06,개봉영화,장편,일본,1.0,8000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
동창생의목적무삭제판,이민,(주)케이알씨지,,(주)케이알씨지,2018-05-01,개봉영화,장편,한국,1.0,1000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
동창생의음란마사지,다케다 히데오,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2017-06-02,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
동창회첫사랑과의정사,모리 신이치,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2018-08-02,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
동창회그녀와하던날,Z.아라이,,(주)영진크리에이티브,(주)영진크리에이티브,2018-07-31,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
동창회의목적2무삭제,성우진,영화사 인연,,영화사 인연,2017-10-27,개봉영화,장편,한국,1.0,5000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
동창회의목적3무삭제,이도시,(주)소나무픽쳐스,,(주)소나무픽쳐스,2018-04-27,개봉영화,장편,한국,1.0,5000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
동창회의목적무삭제,정대만,펀펀한영화사,,펀펀한영화사,2015-11-19,개봉영화,장편,한국,1.0,8000.0,1.0,8000.0,1.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
동창회의목적더비기닝무삭제,정대만,(주)소나무픽쳐스,,(주)소나무픽쳐스,2017-07-26,개봉영화,장편,한국,1.0,5000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
동창회의전남친,코지마 유키오,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2019-01-04,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
동호회의목적무삭제,조경훈,(주)영화사 사계절,,(주)영화사 사계절,2017-06-19,개봉영화,장편,한국,1.0,5000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
두명의유부녀와육덕폭발,드래곤 니시카와,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2018-03-01,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
두번벗은형수님,쿠보데라 카즈토,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2015-08-19,개봉영화,장편,일본,1.0,5000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
두번째아내,키타자와 유키오,,(주)영진크리에이티브,(주)영진크리에이티브,2017-01-20,개봉영화,장편,일본,1.0,5000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
두부부의정사,이상민,(주)영화사가을,,(주)영화사가을,2018-03-30,개봉영화,장편,한국,1.0,6000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
두부부의정사무삭제,이상민,(주)영화사가을,,(주)영화사가을,2018-07-23,개봉영화,장편,한국,1.0,6000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
두엄마무삭제,이도시,(주)소나무픽쳐스,,(주)소나무픽쳐스,2017-10-27,개봉영화,장편,한국,1.0,5000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
두엄마2018,이진,(주)소나무픽쳐스,,(주)소나무픽쳐스,2018-10-16,개봉영화,장편,한국,1.0,5000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
두엄마2018감독판,이진,(주)소나무픽쳐스,,(주)소나무픽쳐스,2018-12-07,개봉영화,장편,한국,1.0,5000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
두근두근엄마친구,베타 타카오,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2019-01-07,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
두꺼운정력가와유부녀,테이 쟈가,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2016-05-04,개봉영화,장편,일본,1.0,8000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
두마리여우와의정사,와타나베 모토츠구,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2016-09-01,개봉영화,장편,일본,1.0,8000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
둠스데이2018,닐 존슨,,(주)케이알씨지,(주)케이알씨지,2018-06-30,개봉영화,장편,영국,1.0,1000.0,1.0,1000.0,1.0,어드벤처,15세이상관람가,일반영화,,,,,,,,,,left_only
둠스데이지구최후의전쟁,마르틴 바르네비츠,,(주)소나무픽쳐스,(주)소나무픽쳐스,2017-01-19,개봉영화,장편,덴마크,1.0,5000.0,1.0,0.0,0.0,어드벤처,12세이상관람가,독립/예술영화,,,,,,,,,,left_only
뒤는네가처음이야,이마오카 신지,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2018-05-24,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
뒤로부탁해요소악마의유혹,고토 다이스케,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2017-03-23,개봉영화,장편,일본,1.0,8000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
뒷마당의정사,우스바시 수이,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2018-09-13,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
뒷태가이쁜미망인,아라키 타로,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2016-06-15,개봉영화,장편,일본,1.0,8000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
드라큘라레전드,루페시 폴,,(주)케이알씨지,(주)케이알씨지,2016-05-19,개봉영화,장편,아랍에미리트연합국정부,1.0,5000.0,1.0,0.0,0.0,공포(호러),15세이상관람가,일반영화,,,,,,,,,,left_only
드래곤레저렉션,마크 앳킨스,,(주)케이알씨지,(주)케이알씨지,2015-11-26,개봉영화,장편,미국,1.0,4000.0,1.0,0.0,0.0,액션,12세이상관람가,일반영화,,,,,,,,,,left_only
드래곤블레이드천장웅사,이인항,,(주)케이알씨지,(주)케이알씨지,2018-12-20,개봉영화,장편,홍콩,1.0,1000.0,1.0,1000.0,1.0,액션,15세이상관람가,일반영화,,,,,,,,,,left_only
드래곤파이터p51,마크 앳킨스,,(주)케이알씨지,(주)케이알씨지,2016-09-01,개봉영화,장편,미국,1.0,3000.0,1.0,0.0,0.0,액션,12세이상관람가,일반영화,,,,,,,,,,left_only
드론미래전쟁,릭 로젠탈,,(주)시네마리퍼블릭,(주)시네마리퍼블릭,2017-09-07,개봉영화,장편,미국,1.0,2000.0,1.0,2000.0,1.0,전쟁,12세이상관람가,일반영화,,,,,,,,,,left_only
드리프트우드,팀 설리반,,㈜코리아스크린,㈜코리아스크린,2010-12-23,개봉영화,장편,미국,1.0,7000.0,1.0,7000.0,1.0,공포(호러),청소년관람불가,일반영화,,,,,,,,,,left_only
들이대는대학선배이제그만,우수바시 수이,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2016-11-03,개봉영화,장편,일본,1.0,8000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
들키지않으면불륜,요리다 헤이스케,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2017-05-25,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
등산후여자사냥,카와사키 군지,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2017-08-10,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
디아이즈,,,주식회사 레드아이스,주식회사 레드아이스,2018-06-15,개봉영화,장편,미국,1.0,1000.0,1.0,0.0,0.0,범죄,15세이상관람가,일반영화,,,,,,,,,,left_only
디거즈원혼의부활,,,주식회사 레드아이스,주식회사 레드아이스,2019-01-10,개봉영화,장편,미국,1.0,1000.0,1.0,1000.0,1.0,공포(호러),청소년관람불가,일반영화,,,,,,,,,,left_only
디노타샤어드벤처,마크 앳킨스,,(유)조이앤시네마,(유)조이앤시네마,2018-03-07,개봉영화,장편,미국,1.0,1000.0,1.0,0.0,0.0,코미디,전체관람가,일반영화,,,,,,,,,,left_only
디시젼리퀴데이션,,,(유)조이앤시네마,(유)조이앤시네마,2018-10-30,개봉영화,장편,러시아,1.0,1000.0,1.0,0.0,0.0,액션,15세이상관람가,일반영화,,,,,,,,,,left_only
디아블로어둠의파수꾼,존 게데스,,미카사미디어,미카사미디어,2015-05-14,개봉영화,장편,캐나다,1.0,5000.0,1.0,5000.0,1.0,공포(호러),청소년관람불가,일반영화,,,,,,,,,,left_only
디치,조 헨드릭,,(주)제이에이와이이엔터테인먼트,(주)제이에이와이이엔터테인먼트,2017-06-02,개봉영화,장편,미국,1.0,2000.0,1.0,0.0,0.0,공포(호러),청소년관람불가,일반영화,,,,,,,,,,left_only
딜레마,스베토자르 리스토브스키,,(주)시네마리퍼블릭,(주)시네마리퍼블릭,2018-05-25,개봉영화,장편,마케도니아,1.0,2000.0,1.0,2000.0,1.0,드라마,청소년관람불가,일반영화,,,,,,,,,,left_only
딥임팩트파이널,데이빗 호건,,스크린조이,스크린조이,2015-05-07,개봉영화,장편,캐나다,1.0,5000.0,1.0,0.0,0.0,액션,12세이상관람가,일반영화,,,,,,,,,,left_only
딥워터엘리게이터,브랜다이스 베리,,(주)케이알씨지,(주)케이알씨지,2017-11-30,개봉영화,장편,미국,1.0,3000.0,1.0,0.0,0.0,공포(호러),15세이상관람가,일반영화,,,,,,,,,,left_only
따라지비열한거리무삭제판,신동엽,"디에스미디어,(주)영화사골든오션",,(주)드림팩트엔터테인먼트,2015-11-12,개봉영화,장편,한국,1.0,4000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
딸기팬티의불륜,이즈미 유스이,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2018-02-22,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
딸의애인무삭제판,계장혁,골드피쉬프로덕션,,(주)컨텐츠 빌리지,2018-08-15,개봉영화,장편,한국,1.0,1000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
딸의친구2무삭제판,계장혁,(주)컨텐츠 빌리지,,(주)컨텐츠 빌리지,2018-01-24,개봉영화,장편,한국,1.0,3000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
땀냄새에이끌린유부녀,다테 류지,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2017-12-01,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
떠난남편과새로운남자,카와사키 쥰지,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2017-07-27,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
떡국열차신드롬무삭제판,아키야마 요시오,,(주)케이알씨지,(주)케이알씨지,2015-12-23,개봉영화,장편,일본,1.0,4000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
뜨거운부장님의아내,카니에,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2018-12-07,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
뜨거운새엄마의욕정,네쿄쿠 타란티노,,(주)영진크리에이티브,(주)영진크리에이티브,2019-03-15,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
뜨거운여감옥의밤,하세가와 쿠니히로,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2016-01-06,개봉영화,장편,일본,1.0,8000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
뜨거운이웃무삭제감독판,이전,(주)케이알씨지,,(주)케이알씨지,2016-07-21,개봉영화,장편,한국,1.0,3000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
뜨거운정사미나이야기,쥬레쓰 도리나,,(주)아컴스튜디오,(주)아컴스튜디오,2016-04-04,개봉영화,장편,일본,1.0,5000.0,1.0,5000.0,1.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
라다랜드,소폰 사크다피싯,,(주)제이에이와이이엔터테인먼트,(주)제이에이와이이엔터테인먼트,2015-12-17,개봉영화,장편,태국,1.0,7000.0,1.0,7000.0,1.0,공포(호러),청소년관람불가,일반영화,,,,,,,,,,left_only
라면집아줌마,시미즈 다이스케,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2017-03-23,개봉영화,장편,일본,1.0,8000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
라스트엘비스,아르만도 보,,(주)소나무픽쳐스,(주)소나무픽쳐스,2015-01-07,개봉영화,장편,아르헨티나,1.0,8000.0,1.0,8000.0,1.0,드라마,15세이상관람가,일반영화,,,,,,,,,,left_only
라이즈,맥 린돈,,(주)시네마리퍼블릭,(주)시네마리퍼블릭,2017-10-24,개봉영화,장편,호주,1.0,3000.0,1.0,0.0,0.0,범죄,15세이상관람가,일반영화,,,,,,,,,,left_only
라이즈오브더풋솔져3,잭커리 애들러,,(주)누리픽쳐스,(주)누리픽쳐스,2018-06-27,개봉영화,장편,영국,1.0,6000.0,1.0,0.0,0.0,액션,청소년관람불가,일반영화,,,,,,,,,,left_only
라이즈위텔,,,(주)영화사 안다미로,(주)영화사 안다미로,2018-07-20,개봉영화,장편,미국,1.0,2000.0,1.0,2000.0,1.0,스릴러,15세이상관람가,일반영화,,,,,,,,,,left_only
라이트하우스키퍼,벤자민 쿠퍼,,주식회사 레드아이스,주식회사 레드아이스,2017-10-27,개봉영화,장편,미국,1.0,3000.0,1.0,0.0,0.0,공포(호러),15세이상관람가,일반영화,,,,,,,,,,left_only
라인오브듀티,브라이언 라미레즈,,(주)이놀미디어,(주)이놀미디어,2016-12-01,개봉영화,장편,미국,1.0,5000.0,1.0,0.0,0.0,액션,청소년관람불가,일반영화,,,,,,,,,,left_only
라인오버,마에다 나오키,,(주)영진크리에이티브,(주)영진크리에이티브,2017-05-19,개봉영화,장편,일본,1.0,5000.0,1.0,0.0,0.0,드라마,청소년관람불가,일반영화,,,,,,,,,,left_only
란교닥치고정사,오데라 슌고,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2015-09-16,개봉영화,장편,일본,1.0,5000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
랜드오브베어스,기욤 뱅상,,페어팍스인터내셔날(주),페어팍스인터내셔날(주),2014-12-22,개봉영화,장편,프랑스,1.0,8000.0,1.0,8000.0,1.0,다큐멘터리,전체관람가,일반영화,,,,,,,,,,left_only
랜드오브스마일,브래들리 스트라이커,,주식회사 레드아이스,주식회사 레드아이스,2017-06-21,개봉영화,장편,미국,1.0,3000.0,1.0,0.0,0.0,공포(호러),청소년관람불가,독립/예술영화,,,,,,,,,,left_only
러브인뉴욕,테이트 스타인시크,,(주)퍼스트런,(주)퍼스트런,2018-08-21,개봉영화,장편,미국,1.0,1000.0,1.0,0.0,0.0,범죄,청소년관람불가,독립/예술영화,,,,,,,,,,left_only
러브호텔거리의유부녀들,아카바네 키쿠지로,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2018-09-03,개봉영화,장편,일본,1.0,6000.0,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화,,,,,,,,,,left_only
러브앤서울복숭아마을도색소동기무삭제판,조조 히데오,(주)케이알씨지,,(주)케이알씨지,2015-11-19,개봉영화,장편,한국,1.0,4000.0,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화,,,,,,,,,,left_only
