,audiAcc,movieNm
3519,"2,602",바람에 젖은 여자
3520,"2,600",내 아내와 결혼해 주세요
3521,"2,597",오마르
3522,"2,595",사토미를 찾아라
3523,"2,587",미스테리어스 스킨
3524,"2,586",이로도리 인생2막
3525,"2,586",파밍 보이즈
3526,"2,582",브로큰
3527,"2,581",리틀 제이콥
3528,"2,581",죽은 자의 제국
3529,"2,579",단델리온 더스트
3530,"2,579",태극권 2014 : 어전시위
3531,"2,578",매니악 : 슬픈 살인의 기록
3532,"2,572",대공습
3533,"2,569",플러스 원
3534,"2,567",슈퍼쇼 4 3D
3535,"2,553",히어 앤 데어
3536,"2,546",사랑은 부엉부엉
3537,"2,540",택시
3538,"2,536",미세스 하이드
3539,"2,536",파티51
3540,"2,524",웰컴 투 사우스
3541,"2,519",꺼져버려 종양군
3542,"2,519",메가 스파이더
3543,"2,515",살인의 강
3544,"2,511",맹글혼
3545,"2,508",일주일간 친구
3546,"2,505",양의 나무
3547,"2,505",하나식당
3548,"2,501",뷰티풀 레이디스
3549,"2,492",다슬이
3550,"2,492",아워즈
3551,"2,487",레드 툼
3552,"2,482",톰 오브 핀란드
3553,"2,479",해커스
3554,"2,477",어떤 여인의 고백
3555,"2,474",브레이킹
3556,"2,473",에반게리온: 파
3557,"2,456",계몽영화
3558,"2,455",투란도트
3559,"2,434",22
3560,"2,415",겁쟁이 페달: 스페어바이크
3561,"2,412",로크
3562,"2,412",아메리칸 패스토럴
3563,"2,410",막걸스
3564,"2,406",호박과 마요네즈
3565,"2,398",헝그리 하트
3566,"2,395",별나라 몰리 몬스터
3567,"2,384",독도의 영웅들
3568,"2,381",더 홈즈맨
3569,"2,377",백자의 사람 : 조선의 흙이 되다
3570,"2,375",마담 보바리
3571,"2,371",디브
3572,"2,368",뉴타입 히어로 얏타맨
3573,"2,368",땅의 여자
3574,"2,360",잔다라: 더 비기닝
3575,"2,359",행복까지 30일
3576,"2,356",아기와 나
3577,"2,355",바비
3578,"2,353",마이 페어 웨딩
3579,"2,350",탱고 위드 미
3580,"2,350",피가로의 결혼
3581,"2,349",레나
3582,"2,349",마이 플레이스
3583,"2,338",마이 보이
3584,"2,329",극장판 꽃이 피는 첫걸음 : 홈 스위트 홈
3585,"2,329",뉴 문
3586,"2,325",인생면허시험
3587,"2,317",노란 코끼리
3588,"2,317",바빌론의 아들
3589,"2,316",맨 앤 치킨
3590,"2,313",못
3591,"2,313",아쉬람
3592,"2,309",오늘영화
3593,"2,309",코리올라누스: 세기의 라이벌
3594,"2,308",나부코
3595,"2,305",다른 길이 있다
3596,"2,303",아이다
3597,"2,297",남자와 여자
3598,"2,287",마터스
3599,"2,283",정사
3600,"2,280",슈퍼피쉬 - 끝없는 여정
3601,"2,279",리스펙트
3602,"2,274",호세마리아 신부의 길
3603,"2,273",모라토리움기의 다마코
3604,"2,272",투란도트
3605,"2,270",두만강
3606,"2,267",누에치던 방
3607,"2,263",고양이 살인사건
3608,"2,259",두 개의 선
3609,"2,253",이그잼
3610,"2,253",한나
3611,"2,253",회오리 바람
3612,"2,252",브로큰 서클
3613,"2,240",에어라인 플라이트
3614,"2,234",밤섬해적단 서울불바다
3615,"2,230",더 서치
3616,"2,221",그들이 죽었다
3617,"2,216",컷
3618,"2,215",펭귄-위대한 모험 2
3619,"2,210",체인드
3620,"2,207",틴토 브라스의 모든 것
3621,"2,205",볼쇼이 스페셜 갈라
3622,"2,204",메이트
3623,"2,202",마이 백 페이지
3624,"2,197",극장판: 타이거 앤 버니 -더 라이징-
3625,"2,197",메이플쏘프
3626,"2,186",치어 댄스
3627,"2,185",리틀 포레스트: 사계절
3628,"2,180",드롭박스
3629,"2,177",마농
3630,"2,177",푸치니의 여인
3631,"2,175","안녕, 나의 소녀 시절이여"
3632,"2,171",엘 불리: 요리는 진행 중
3633,"2,168",다이노 어드벤처: 먹이사슬의 제왕
3634,"2,168",스틸 플라워
3635,"2,168",케이온
3636,"2,153",도리안 그레이
3637,"2,150",고양이는 불러도 오지 않는다
3638,"2,146",관계
3639,"2,146",위풍당당 질리 홉킨스
3640,"2,145",마틸다: 황제의 연인
3641,"2,144",천국의 속삭임
3642,"2,144",푸른노을
3643,"2,141",퓨어
3644,"2,140",뷰티풀 보이스
3645,"2,139",밀레니엄 : 제2부 불을 가지고 노는 소녀
3646,"2,139",시칠리아 햇빛아래
3647,"2,135",화이트 갓
3648,"2,134",히든 아이덴티티
3649,"2,133",아이히만 쇼
3650,"2,132",아이다 라스칼라
3651,"2,129",여자들
3652,"2,127",레커스
3653,"2,124","그녀, 잉그리드 버그만"
3654,"2,123",세나: F1의 신화
3655,"2,120",더 트랩: 난간 끝에 선 남자
3656,"2,116",레쓰링
3657,"2,113",질투
3658,"2,113",하프웨이
3659,"2,108",러브
3660,"2,106",풍경
3661,"2,097",망원동 인공위성
3662,"2,097",플라워즈
3663,"2,093",에덴 : 동물원 사수 대작전
3664,"2,092",레트리뷰션 : 응징의 날
3665,"2,090",리브 어게인
3666,"2,090",어떤이의 꿈
3667,"2,085",식물도감
3668,"2,079",백설공주 살인사건
3669,"2,078",히에로니무스 보쉬의 기이한 세계
3670,"2,072",오텔로
3671,"2,070",먹이사슬
3672,"2,068",가족시네마
3673,"2,068",반도에 살어리랏다
3674,"2,065",크리미널 게임: 보석 사기단
3675,"2,063",브레이븐
3676,"2,063",하루
3677,"2,062",벨빌의 세 쌍둥이
3678,"2,059",인피니티 포스 : 독수리오형제 최후의 심판
3679,"2,057",굿바이 홈런
3680,"2,056",뮤지엄
3681,"2,050",비바 프랑스
3682,"2,047",헬 페스트
3683,"2,046",초이스
3684,"2,042",소성리
3685,"2,041",학교 가는길
3686,"2,040",신밧드의 7대 모험
3687,"2,039",스파이 넥스트 도어
3688,"2,039",어느 독재자
3689,"2,037",갓즈 포켓
3690,"2,036",마린스키 발레: 호두까기 인형 3D
3691,"2,035",토스카
3692,"2,030",파이어 위드 파이어
3693,"2,024",선희와 슬기
3694,"2,023",반드시 크게 들을 것
3695,"2,021",블랑섹의 기이한모험
3696,"2,018",애프터 루시아
3697,"2,017",세이브 어 라이프
3698,"2,016",비트윈 랜드 앤 씨
3699,"2,016",얼굴들
3700,"2,007",당신의 세상은 지금 몇 시?
3701,"2,006",외사경찰
3702,"2,005",황제암살단
3703,"2,003",메이지가 알고 있었던 일
3704,"2,003",무사 노보우: 최후의 결전
3705,"2,002",아이다
3706,"2,002",잠 못 드는 밤
3707,"2,002",파리 오페라
3708,"2,001",바다의 뚜껑
3709,"1,999",반드시 크게 들을 것 2 : Wild Days
3710,"1,998",집행자
3711,"1,992",다니엘 바렌보임과 서동시집 오케스트라
3712,"1,991",미스진은 예쁘다
3713,"1,990",원나잇 온리
3714,"1,990",하루
3715,"1,989",로스트 인 베이징
3716,"1,988",페르소나
3717,"1,980",두부요괴
3718,"1,978",리턴드
3719,"1,975",쇼트피스
3720,"1,975",아프리칸 닥터
3721,"1,974",우리 만난 적 있나요
3722,"1,966",나미야 잡화점의 기적: 또 하나의 이야기
3723,"1,965",땡큐 포 유어 서비스
3724,"1,964",벨라 키스
3725,"1,963",브라더후드
3726,"1,961",미친개들
3727,"1,961",시선 사이
3728,"1,960",배드 캅
3729,"1,960",킹스글레이브: 파이널 판타지 XV
3730,"1,959",한강에게
3731,"1,958",불안한 외출
3732,"1,957",거꾸로 된 파테마
3733,"1,955",오슬로의 이상한 밤
3734,"1,954",투 라이프
3735,"1,952",스시 장인: 지로의 꿈
3736,"1,951",바르샤 드림스
3737,"1,951",파파 오랑후탄
3738,"1,944",은어
3739,"1,940",지휘자를 위한 1분
3740,"1,933",불륜의 시대
3741,"1,932",드리프트
3742,"1,929",레이징 피닉스
3743,"1,921",지렁이
3744,"1,920",애즈 갓 커맨즈
3745,"1,909",웨이스트 랜드
3746,"1,908",백사대전
3747,"1,908",삼손
3748,"1,904",나는 아들을 사랑하지 않는다
3749,"1,901",홀리워킹데이
3750,"1,900",올 리브 올리브
3751,"1,899",라 보엠
3752,"1,895",사랑의 묘약
3753,"1,892",도약선생
3754,"1,890",블루 룸
3755,"1,890",용문비갑
3756,"1,887",바람의 춤꾼
3757,"1,878","아이,애나"
3758,"1,877",만찬
3759,"1,876",핸즈 오브 스톤
3760,"1,873",천사의 숨소리
3761,"1,870",돈 지오반니
3762,"1,868",위시 아이 워즈 히어
3763,"1,866",스퀴즈
3764,"1,866",황금을 안고 튀어라
3765,"1,863",기생-꽃의 고백
3766,"1,863",우리는 썰매를 탄다
3767,"1,861",오빠가 돌아왔다
3768,"1,860",라라
3769,"1,860",행맨
3770,"1,859",영혼의 순례길
3771,"1,854",일 트로바토레
3772,"1,854",탈주
3773,"1,851",바람의 검심 : 전설의 최후편
3774,"1,851",수색역
3775,"1,850",트레이터
3776,"1,845",밤치기
3777,"1,842",극장판 테니스의 왕자 : 영국식 테니스성 결전
3778,"1,841",안티포르노
3779,"1,839",돈 슬립
3780,"1,839",작은 형
3781,"1,835",라보엠
3782,"1,835",악질경찰
3783,"1,833",스카이 크롤러
3784,"1,832",괜찮아 3반
3785,"1,828",개에게 처음 이름을 지어준 날
3786,"1,828",립반윙클의 신부: 스페셜 에디션
3787,"1,828",위시업
3788,"1,822",레이징 피닉스2 : 여자옹박의 귀환
3789,"1,822",맥베드
3790,"1,821",악인은 살아 있다
3791,"1,821",징기스칸 : 제국의 건설
3792,"1,820",캔 유 필 잇
3793,"1,816",로사
3794,"1,815",소꿉놀이
3795,"1,814",벤다 빌릴리
3796,"1,813",식스 빌로우
3797,"1,812",바람의 색
3798,"1,811",잠자는 숲속의 미녀와 야수
3799,"1,810",변태 가면
3800,"1,810",퀸카가 아니어도 좋아
3801,"1,808",일만명의 성자들
3802,"1,805",허니
3803,"1,803",네온 데몬
3804,"1,801",헬벤더스: 최후의 성전
3805,"1,797",라폴로니드 : 관용의집
3806,"1,792",투 올드 힙합 키드
3807,"1,792",포가튼 : 잊혀진 소녀
3808,"1,790",울보 권투부
3809,"1,788",싱 오버 미
3810,"1,788",우리 손자 베스트
3811,"1,788",파라다이스 러브
3812,"1,783",괴테스쿨의 사고뭉치들
3813,"1,777",극장판 푸른 강철의 아르페지오 - 아르스 노바 - DC
3814,"1,775",우주의 크리스마스
3815,"1,774",친구사이?
3816,"1,774",하늘의 황금마차
3817,"1,774",허니문
3818,"1,773",레드마리아
3819,"1,773",비념
3820,"1,771",링
3821,"1,770",100미터
3822,"1,768",라 트라비아타
3823,"1,754",소년 파르티잔
3824,"1,748",도쿄 트라이브
3825,"1,745",프레셔스 카고: 프로 범죄단
3826,"1,743",천화
3827,"1,738",오토마타
3828,"1,733",돈 맛
3829,"1,733",아메리카파이: 19금 여배우들
3830,"1,732",모놀리스
3831,"1,732",22년 후의 고백
3832,"1,729",시선 너머
3833,"1,728",고야 : 살과 피의 환상
3834,"1,725",몽키킹: 손오공의 탄생
3835,"1,724",슬랩스틱 브라더스
3836,"1,724",컴퍼니 유 킵
3837,"1,723",옹박 : 영웅의 탄생
3838,"1,722",캄포스
3839,"1,719","어느 날, 사랑이 걸어왔다"
3840,"1,716",훌리오와 에밀리아
3841,"1,711",트랜스머신: 만테라
3842,"1,706",영도 다리
3843,"1,703",딱따구리와 비
3844,"1,701",엄마와 나 그리고 나의 커밍아웃
3845,"1,700",사대명포 2
3846,"1,699",홀리
3847,"1,697",그 참을 수 없는 맛
3848,"1,696",아이 엠 낫 유어 니그로
3849,"1,696",투란도트
3850,"1,694",녀녀녀
3851,"1,693",나쁜 놈이 더 잘 잔다
3852,"1,693",움
3853,"1,689",너와 극장에서
3854,"1,689",원 나잇 스탠드
3855,"1,688",나는 야한 여자가 좋다
3856,"1,687","컴, 투게더"
3857,"1,683",그랜드 센트럴
3858,"1,682",이 세상의 한구석에
3859,"1,682",조
3860,"1,676",펫
3861,"1,676",10 아이템 오어 레스
3862,"1,675",에덴: 로스트 인 뮤직
3863,"1,675",오버드라이브
3864,"1,672",키사라기 미키짱
3865,"1,668",스노우맨
3866,"1,665",남자 대 여자: 섹스가 문제다
3867,"1,664",설마 그럴리가 없어
3868,"1,664",셀러브리티 섹스테이프
3869,"1,661",대마술사
3870,"1,660",숫호구
3871,"1,660",스시 걸
3872,"1,657",정사 : 두 여자와의 로맨스
3873,"1,656",레인보우: 나의 사랑
3874,"1,656",009 사이보그
3875,"1,654",지옥이 뭐가 나빠
3876,"1,653",광대를 위한 슬픈 발라드
3877,"1,653",친구의 아내를 탐하다
3878,"1,652",권법 쿵푸의 신
3879,"1,652",스티븐 시걸의 리벤지
3880,"1,652",에스엠타운 라이브인도쿄스페셜에디션3D
3881,"1,652",한강블루스
3882,"1,652",해밀턴2: 살인면허
3883,"1,651",포르노그래픽 러브
3884,"1,650",뜨거운 욕망
3885,"1,650",아웃포스트 : 블랙선
3886,"1,650",어펜더: 범죄와의 전쟁
3887,"1,650",언디스퓨티드: 1대100의 혈투
3888,"1,648",식스 블릿츠: 분노의 추적
3889,"1,646",사랑의 유효기간은 3년
3890,"1,641",시체 전문 처리반 - 스머글러
3891,"1,640",일본패망하루전
3892,"1,639",원피스 : 에피소드 오브 나미 ~항해사의 눈물과 동료의 인연~
3893,"1,637",드래곤빌리지<화이트니스타운을 구하라>
3894,"1,635",타이치2 히어로
3895,"1,629","두 번째 여름, 두 번 다시 만날 수 없는 너"
3896,"1,628",드래곤 아이즈
3897,"1,625",간츠: 오
3898,"1,624",카르멘
3899,"1,617",들개들
3900,"1,616",온 투어
3901,"1,612",스트레인저 인사이드
3902,"1,611",필름시대사랑
3903,"1,610",로우
3904,"1,609",베티블루 37.2 디오리지널
3905,"1,605",와일드 빌
3906,"1,603",누나
3907,"1,601",프린세스 사쿠라
3908,"1,600",청포도 사탕: 17년 전의 약속
3909,"1,598",홈프론트-하드액션
3910,"1,596",대부 : 끝나지 않은 이야기
3911,"1,593",베이타운 디스코
3912,"1,592",수호지 가면영웅 - 귀두
3913,"1,592",악의교전
3914,"1,591",체온 – 그녀의 온도
3915,"1,590",비밀과외
3916,"1,589",가을 소나타
3917,"1,589",히어로
3918,"1,584",히든서스펙트
3919,"1,581",원피스 : 에피소드 오브 루피 ~핸드 아일랜드의 모험~
3920,"1,581",캅카
3921,"1,574",우리는 그곳에 있었다
3922,"1,572",파라다이스 키스
3923,"1,571",네버다이 버터플라이
3924,"1,571",다이빙: 그녀에 빠지다
3925,"1,570",코드네임 : 콜드워
3926,"1,567",꽃보다 처녀귀신
3927,"1,567",아브릴과 조작된 세계
3928,"1,565",가시꽃
3929,"1,565",바리새인
3930,"1,564",열애
3931,"1,563",섹슈얼 컴펄전
3932,"1,560",무사 4대 문파와의 혈투
3933,"1,560",이월
3934,"1,560",차일디쉬 게임즈
3935,"1,558",옴 샨티 옴
3936,"1,556",댄서김의 은밀한 교수법
3937,"1,556",더 패키지: 일급비밀
3938,"1,556",시간의 숲
3939,"1,553",늑대인간
3940,"1,553",테러라인
3941,"1,552",유니버셜 솔저4: 클론의 반란
3942,"1,551",넘버스 스테이션
3943,"1,551",해결사
3944,"1,549",맘&대드
3945,"1,548",알렉산더 : 절대 영웅의 탄생
3946,"1,547",중독애
3947,"1,546",굿바이 버클리
3948,"1,546",비밀의 아코짱
3949,"1,546",왕자가 된 소녀들
3950,"1,546",잔다라 더 피날레
3951,"1,544",도노반스 에코
3952,"1,544",신데렐라
3953,"1,543",맥아더 : 일본 침몰에 관한 불편한 해석
3954,"1,540",치어리더 캠프
3955,"1,540",투 더 원더
3956,"1,539",건
3957,"1,537",유오성의 7인의 암살단
3958,"1,536",리틀 이태리
3959,"1,536",살인재능
3960,"1,532",에비던스
3961,"1,530",넥스트 투모로우
3962,"1,530",불량경찰: 부정부패 소탕작전
3963,"1,529",가자! 장미여관으로 3 - 방황
3964,"1,528",레닌그라드: 900일간의 전투
3965,"1,528",슬립리스 나이트
3966,"1,524",플라워 쇼
3967,"1,520",로봇G
3968,"1,519",우리동네 포르노스타
3969,"1,518",인 허 플레이스
3970,"1,516",반딧불 언덕에서
3971,"1,515",디 엔드: 인류 최후의 날
3972,"1,514",부기우기: 상위 1%의 섹스
3973,"1,513",김정일리아
3974,"1,513",실종2
3975,"1,513",오피서 다운
3976,"1,511","나의 딸, 나의 누나"
3977,"1,511",옥보단2012 : 천하애정비법
3978,"1,510",블라인드 디텍티브
3979,"1,510",10일간의 원나잇 스탠드
3980,"1,509",K 미싱 킹즈
3981,"1,504",국경의 왕
3982,"1,504",미쓰 마마
3983,"1,503",루팡 3세: 칼리오스트로의 성
3984,"1,500",대상해
3985,"1,500",맥시멈 컨빅션
3986,"1,500",무민가족의 한여름 대소동
3987,"1,500",아웃레이지
3988,"1,498",그럼에도 불구하고
3989,"1,498",해피엔딩 네버엔딩
3990,"1,495",머펫 대소동
3991,"1,491",돈 지오반니
3992,"1,491",수상한 이웃들
3993,"1,491",오늘도 평화로운
3994,"1,490",풍운결
3995,"1,489",충격과 공포
3996,"1,489",흔들리는 물결
3997,"1,486",아이다
3998,"1,485",히트맨 NO.2 : 살인면허
3999,"1,484",련희와 연희
4000,"1,484",헬터 스켈터
4001,"1,483",스케치
4002,"1,480",화도대전
4003,"1,479",들개
4004,"1,477",마담 B
4005,"1,477",옹알스
4006,"1,470",수호지-영웅천하 손립
4007,"1,466",두 개의 연애
4008,"1,463",슈퍼스타
4009,"1,461",전망 좋은 집
4010,"1,458",소녀의 세계
4011,"1,455",명령불복종 교사
4012,"1,454",양자탄비
4013,"1,450",5쿼터
4014,"1,449",주윤발의 도성풍운
4015,"1,448",스롤란 마이러브
4016,"1,448",폭력의 씨앗
4017,"1,447",파리 36의 기적
4018,"1,444",라 트라비아타
4019,"1,442",라 트라비아타
4020,"1,442","서툴지만, 사랑"
4021,"1,438",노후 대책 없다
4022,"1,438",대영웅 소남인
4023,"1,438",왠 유어 스트레인지
4024,"1,438",카르멘
4025,"1,427",400번의 구타
4026,"1,422",엘리스 헤지나
4027,"1,422",죽지않아
4028,"1,420",배드 블러드
4029,"1,415",코리올라누스
4030,"1,414",에드워드
4031,"1,414",파일 : 4022일의 사육
4032,"1,413",덫: 치명적인 유혹
4033,"1,408",사랑의 묘약
4034,"1,407",개인교수 2014
4035,"1,407",나는 증인이다
4036,"1,407",성범죄 수사대
4037,"1,407",쌍자신투
4038,"1,406",시베리아 횡단열차: 대탈주
4039,"1,403",딜쿠샤
4040,"1,403",진링의 13소녀
4041,"1,402",친애하는 우리 아이
4042,"1,402",트러블 메이커
4043,"1,400",신검전설
4044,"1,399",마드모아젤 C
4045,"1,398",여행자
4046,"1,393",레바논 감정
4047,"1,392",브레인 온 파이어
4048,"1,388",리버 로드
4049,"1,387","10,000km(만 킬로미터)"
4050,"1,385",음모자들
4051,"1,380",밀월도 가는 길
4052,"1,380",유키와 니나
4053,"1,379",세비야의 이발사
4054,"1,377",성난 화가
4055,"1,376",공각기동대 신극장판
4056,"1,376",슬리핑 뷰티
4057,"1,371",술이 깨면 집에 가자
4058,"1,369",딥씨 챌린지
4059,"1,367",제프 벡 로니스콧 라이브
4060,"1,365",바후발리 : 더 비기닝
4061,"1,365",비키니 대작전
4062,"1,364",호스틸
